1020   650   0.0000708
1020   700   0.0000886
1020   0   0.0000354
1020   50   0.0001765
1020   100   0.0000885
1020   150   0.0000709
1020   200   0.0000355
1020   250   0.0000530
1020   300   0.0000709
1020   350   0.0000881
1020   400   0.0001771
1020   450   0.0000532
1020   500   0.0000708
1020   550   0.0001061
1020   600   0.0000354
1080   0   0.0000526
1080   50   0.0000699
1080   100   0.0000698
1080   150   0.0000000
1080   200   0.0001233
1080   250   0.0000700
1080   300   0.0000526
1080   350   0.0000526
1080   400   0.0000351
1080   450   0.0000700
1080   500   0.0001576
1080   550   0.0001408
1080   600   0.0001052
1080   650   0.0000875
1080   700   0.0000526
1140   0   0.0000869
1140   50   0.0000697
1140   100   0.0000694
1140   150   0.0000520
1140   200   0.0001214
1140   250   0.0001047
1140   300   0.0001389
1140   350   0.0000868
1140   400   0.0001387
1140   450   0.0000520
1140   500   0.0001041
1140   550   0.0000694
1140   600   0.0000519
1140   650   0.0000174
1140   700   0.0001048
1200   0   0.0000686
1200   50   0.0000515
1200   100   0.0000519
1200   150   0.0000517
1200   200   0.0000687
1200   250   0.0000345
1200   300   0.0000515
1200   350   0.0000514
1200   400   0.0000687
1200   450   0.0000000
1200   500   0.0000684
1200   550   0.0000343
1200   600   0.0000344
1200   650   0.0000172
1200   700   0.0001379
120   0   0.0000000
120   50   0.0000000
120   100   0.0000000
1260   0   0.0000682
1260   50   0.0000850
1260   100   0.0000340
1260   150   0.0000171
1260   200   0.0001023
1260   250   0.0000854
1260   300   0.0000170
1260   350   0.0000681
1260   400   0.0000512
1260   450   0.0000172
1260   500   0.0000851
1260   550   0.0000851
1260   600   0.0000512
1260   650   0.0000684
1260   700   0.0000856
1320   0   0.0000675
1320   50   0.0000677
1320   100   0.0000170
1320   150   0.0000508
1320   200   0.0000507
1320   250   0.0000000
1320   300   0.0000508
1320   350   0.0000169
1320   400   0.0000508
1320   450   0.0000000
1320   500   0.0000000
1320   550   0.0000000
1320   600   0.0000507
1320   650   0.0000678
1320   700   0.0000507
1380.0   650.0   0.0000167
1380   0   0.0000672
1380   50   0.0000673
1380   100   0.0000336
1380   150   0.0000502
1380   200   0.0000504
1380   250   0.0000335
1380   300   0.0000837
1380   350   0.0000502
1380   400   0.0000335
1380   450   0.0000335
1380   500   0.0000000
1380   550   0.0000502
1380   600   0.0000667
1380   700   0.0000167
1440   0   0.0000663
1440   50   0.0000335
1440   100   0.0000166
1440   150   0.0000996
1440   200   0.0000830
1440   250   0.0000497
1440   300   0.0000499
1440   350   0.0000166
1440   400   0.0000332
1440   450   0.0000334
1440   500   0.0000166
1440   550   0.0000497
1440   600   0.0000333
1440   650   0.0000661
1440   700   0.0000828
1500   0   0.0001152
1500   50   0.0000330
1500   100   0.0000660
1500   150   0.0000493
1500   200   0.0000329
1500   250   0.0000165
1500   300   0.0000329
1500   350   0.0000495
1500   400   0.0000330
1500   450   0.0000328
1500   500   0.0000493
1500   550   0.0000000
1500   600   0.0000329
1500   650   0.0000660
1500   700   0.0000000
1560   0   0.0000649
1560   50   0.0000163
1560   100   0.0000327
1560   150   0.0000327
1560   200   0.0000489
1560   250   0.0000326
1560   300   0.0000650
1560   350   0.0000000
1560   400   0.0000163
1560   450   0.0000487
1560   500   0.0000325
1560   550   0.0000162
1560   600   0.0000326
1560   650   0.0000488
1560   700   0.0000325
1620   0   0.0000162
1620   50   0.0000161
1620   100   0.0000650
1620   150   0.0000647
1620   200   0.0000486
1620   250   0.0000485
1620   300   0.0000324
1620   350   0.0000324
1620   400   0.0000484
1620   450   0.0000162
1620   500   0.0000161
1620   550   0.0000484
1620   600   0.0000162
1620   650   0.0000162
1620   700   0.0000000
1680.0   0.0   0.0000160
1680.0   50.0   0.0000639
1680.0   100.0   0.0000161
1680.0   150.0   0.0000320
1680.0   200.0   0.0000320
1680.0   250.0   0.0000322
1680.0   300.0   0.0000481
1680.0   350.0   0.0000320
1680.0   400.0   0.0000161
1680.0   450.0   0.0000000
1680.0   500.0   0.0000161
1680.0   550.0   0.0000000
1680.0   600.0   0.0000160
1680.0   650.0   0.0000321
1680.0   700.0   0.0000640
180   0   0.0000000
180   50   0.0000000
180   100   0.0000000
180   150   0.0000000
240   0   0.0000000
240   50   0.0000000
240   100   0.0000000
240   150   0.0000161
240   200   0.0000000
300   0   0.0000170
300   50   0.0000171
300   100   0.0000000
300   150   0.0000000
300   200   0.0000171
300   250   0.0000000
360   0   0.0000351
360   50   0.0000000
360   100   0.0000527
360   150   0.0000529
360   200   0.0000000
360   250   0.0000000
360   300   0.0000000
420.0   0.0   0.0000719
420.0   50.0   0.0000537
420   100   0.0000359
420   150   0.0000720
420   200   0.0000716
420   250   0.0000000
420   300   0.0000180
420   350   0.0000000
420   400   0.0000000
480.0   450.0   0.0000000
480   0   0.0000183
480   50   0.0000906
480   100   0.0000728
480   150   0.0001269
480   200   0.0000364
480   250   0.0000914
480   300   0.0000182
480   350   0.0000000
480   400   0.0000183
480   450   0.0000000
540   0   0.0000917
540   50   0.0000734
540   100   0.0000367
540   150   0.0000551
540   200   0.0000551
540   250   0.0000733
540   300   0.0000182
540   350   0.0000183
540   400   0.0000000
540   450   0.0000000
540   500   0.0000000
60.0   0.0   0.0000000
600   0   0.0001291
600   50   0.0000921
600   100   0.0001102
600   150   0.0001648
600   200   0.0000369
600   250   0.0000554
600   300   0.0000551
600   350   0.0000552
600   400   0.0000184
600   450   0.0000000
600   500   0.0000000
600   550   0.0000000
660   0   0.0001290
660   50   0.0001286
660   100   0.0001103
660   150   0.0001098
660   200   0.0000551
660   250   0.0000732
660   300   0.0000184
660   350   0.0000731
660   400   0.0001285
660   450   0.0000367
660   500   0.0000000
660   550   0.0000000
660   600   0.0000000
720.0   650.0   0.0000000
720.0   700.0   0.0000000
720   0   0.0001098
720   50   0.0000734
720   100   0.0000548
720   150   0.0000734
720   200   0.0000549
720   250   0.0000735
720   300   0.0000549
720   350   0.0000729
720   400   0.0000915
720   450   0.0000549
720   500   0.0000368
720   550   0.0000184
720   600   0.0000367
780.0   650.0   0.0000000
780.0   700.0   0.0000000
780   0   0.0000909
780   50   0.0001094
780   100   0.0000913
780   150   0.0000727
780   200   0.0000918
780   250   0.0000729
780   300   0.0000910
780   350   0.0001274
780   400   0.0000365
780   450   0.0000364
780   500   0.0000729
780   550   0.0001099
780   600   0.0000365
840   0   0.0000909
840   50   0.0001634
840   100   0.0001624
840   150   0.0000723
840   200   0.0000902
840   250   0.0000726
840   300   0.0001453
840   350   0.0000730
840   400   0.0000542
840   450   0.0000726
840   500   0.0000543
840   550   0.0000542
840   600   0.0000363
840   600   0.0000544
