#                prod                mhscp              mrec100 
                  494                  200        0.36427936606 
                  488                  250       0.430628969726 
                  235                  100                  0.0 
                 5100                  100                  0.0 
                  251                  150                  0.0 
                 1490                  200      0.0068864884725 
                  350                  150                  0.0 
                 2629                  150                  0.0 
                  309                  200       0.393712871357 
                 4297                  300    7.98652379941e-05 
                  155                  150                  0.0 
                 1909                  100                  0.0 
                  418                  150                  0.0 
                 2268                  100                  0.0 
                  284                  100                  0.0 
                  420                  250       0.433738680515 
                  607                  150                  0.0 
                  503                  150                  0.0 
                  346                  100                  0.0 
                  627                  100                  0.0 
                 1237                  200      0.0267088360049 
                 2686                  100                  0.0 
                  886                  150                  0.0 
                 1187                  250      0.0888546703887 
                 3062                  200     9.6462781674e-05 
                 4316                  200    2.92953486346e-07 
                  515                  100                  0.0 
                  244                  200       0.341984154095 
                 3593                  250    3.27983075996e-07 
                 2147                  200    0.000191769098893 
                  761                  100                  0.0 
                  105                  100                  0.0 
                  205                  200       0.322598757971 
                 1546                  150                  0.0 
                 1287                  150                  0.0 
                  164                  100                  0.0 
                  575                  250       0.405735621197 
                  173                  150                  0.0 
                 5100                  200                  0.0 
                  357                  200       0.411264993872 
                  305                  300       0.385375470651 
                  346                  300       0.381151747001 
                  272                  200       0.372784944223 
                 5100                  250    4.75459780982e-08 
                  327                  250       0.394689761568 
                 2503                  250    0.000174985117717 
                 1336                  100                  0.0 
                 2115                  300     0.00631162589894 
                 1728                  250     0.00854135198071 
                  324                  300       0.383437125031 
                  295                  150                  0.0 
                 1229                  300        0.15072601691 
                 5100                  300    3.68258769705e-07 
                  140                  100                  0.0 
                  731                  300       0.412015299357 
                  377                  300       0.407843205229 
                 3169                  100                  0.0 
                 4342                  150                  0.0 
                  852                  200       0.126910904302 
                  623                  300       0.447488779155 
                  537                  300       0.455170549973 
                  255                  250       0.364025126948 
                 1069                  150                  0.0 
                 1472                  300       0.071889213974 
                 3725                  100                  0.0 
                  864                  300       0.344950810734 
                  469                  300       0.453984118868 
                  708                  200       0.209503889772 
                  984                  250       0.162336497116 
                 1112                  100                  0.0 
                  818                  250       0.263765187183 
                  192                  150                  0.0 
                 3117                  150                  0.0 
                  684                  250       0.352486856827 
                  195                  100                  0.0 
                  417                  300       0.440212883618 
                  417                  200       0.391503464874 
                 3611                  300    2.27486437945e-05 
                 4287                  250     7.4762209129e-08 
                  297                  250       0.365994604171 
                 3027                  300    0.000180294621223 
                 2568                  200     0.00011620869766 
                 3641                  200    5.13010441269e-06 
                  422                  100                  0.0 
                 1765                  300      0.0261340569779 
                  223                  200       0.333690594365 
                 3685                  150                  0.0 
                 2532                  300     0.00077098384348 
                  122                  100                  0.0 
                 5100                  150                  0.0 
                 2210                  150                  0.0 
                  922                  100                  0.0 
                 3003                  250    9.05596650734e-05 
                 1029                  300       0.251489438516 
                 1851                  150                  0.0 
                  590                  200        0.29623227569 
                  734                  150                  0.0 
                  367                  250       0.412408777929 
                 2081                  250     0.00152927115313 
                  274                  250       0.368061089268 
                 4366                  100                  0.0 
                 1432                  250      0.0337715260406 
                  218                  150                  0.0 
                 1027                  200      0.0630250469596 
                 1600                  100                  0.0 
                 1791                  200    0.000975800441066 
