#                prod                 mint                mhscp              mrec100 
                 1731                  255                  250      0.0101593040904 
                  970                  965                  150                  0.0 
                 1147                  216                  150                  0.0 
                 2972                  105                  100                  0.0 
                  598                  593                  100                  0.0 
                 4475                  105                  100                  0.0 
                 1404                  383                  100                  0.0 
                 3285                 2208                  300     0.00464415894714 
                 2167                 2162                  150                  0.0 
                 5100                 5095                  200     0.00122475639989 
                  471                  309                  200       0.415778528853 
                  404                  399                  150                  0.0 
                  356                  351                  300       0.415674565583 
                 1147                  155                  150                  0.0 
                  636                  255                  250       0.376735493706 
                  684                  455                  300        0.46575380814 
                 1769                  409                  300       0.112842102584 
                 3798                  255                  250    7.52604961689e-06 
                  888                  883                  250       0.269586807075 
                  463                  295                  250       0.432540622499 
                 1644                  166                  100                  0.0 
                 2071                 1502                  300       0.062880403137 
                  933                  403                  300       0.421585057683 
                 3813                 3808                  300     0.00500582194227 
                 4475                  685                  100                  0.0 
                  716                  711                  100                  0.0 
                 3264                 1394                  250      0.0674204516043 
                 4416                 1160                  300       0.142571469084 
                  688                  471                  150                  0.0 
                 1099                  626                  200       0.241750210738 
                 1298                 1293                  200      0.0366466048522 
                  933                  532                  300       0.456126190409 
                 1285                  894                  300       0.326432150709 
                  636                  503                  250       0.444873424916 
                 3798                 1542                  250      0.0513257848383 
                 3880                  775                  150                  0.0 
                 1404                 1399                  100                  0.0 
                 1588                  228                  150                  0.0 
                  933                  305                  300       0.306129761614 
                 5100                 1140                  250      0.0983998199767 
                 3416                 1069                  100                  0.0 
                 2823                  927                  300       0.198908845833 
                 1050                  516                  250       0.370032555903 
                 2103                 1424                  200     0.00953351688925 
                 1195                  794                  100                  0.0 
                  306                  255                  250        0.37188237118 
                 4475                  196                  100                  0.0 
                  284                  279                  150                  0.0 
                 3841                  334                  200    0.000353414200887 
                 1529                  205                  200     0.00643586183195 
                  497                  492                  100                  0.0 
                 1468                  341                  250       0.112805985146 
                 2226                  483                  100                  0.0 
                 3880                 1325                  150                  0.0 
                  404                  249                  150                  0.0 
                  577                  572                  150                  0.0 
                 2456                  469                  200      0.0727711351338 
                 4475                 4470                  100                  0.0 
                 2972                  183                  100                  0.0 
                  356                  327                  300       0.390180988513 
                 4432                  342                  200    6.89845825785e-05 
                 5100                 1746                  200      0.0130724331636 
                 1352                  655                  150                  0.0 
                 1468                  457                  250       0.238133025601 
                  557                  205                  200       0.327735417755 
                  818                  235                  150                  0.0 
                 1243                  332                  250       0.172011749759 
                 2103                  966                  200      0.0930462240631 
                 3285                  673                  300       0.101025403242 
                  853                  599                  100                  0.0 
                  661                  367                  200       0.379618916168 
                 5100                  205                  200                  0.0 
                  888                  475                  250       0.404145088172 
                 4454                 4449                  150                  0.0 
                 3813                 2500                  300     0.00156852071745 
                 3264                 2131                  250     0.00136134296183 
                 5100                  105                  100                  0.0 
                  636                  320                  250       0.416722992664 
                  716                  376                  100                  0.0 
                 3285                 3280                  300     0.00848412160549 
                  240                  191                  150                  0.0 
                 1243                  731                  250       0.294607000918 
                 2226                 2221                  100                  0.0 
                 3319                 1311                  200      0.0417302668167 
                 1796                  606                  200       0.179524295801 
