#                prod                 mint                mhscp              mrec200 
                 2001                 1497                  350       0.125076823999 
                 3767                 1156                  350       0.185917406014 
                 1731                  255                  250                  0.0 
                  970                  965                  150                  0.0 
                 1147                  216                  150                  0.0 
                 2972                  105                  100                  0.0 
                 2742                  505                  500      0.0246615365113 
                  598                  593                  100                  0.0 
                 4475                  105                  100                  0.0 
                 1404                  383                  100                  0.0 
                 3285                 2208                  300                  0.0 
                 1273                  717                  400       0.478145442441 
                 3783                  853                  400       0.134133811281 
                 2167                 2162                  150                  0.0 
                 5100                 1604                  500       0.208837287857 
                 1446                  715                  350       0.410378600858 
                 5100                 5095                  200                  0.0 
                  471                  309                  200                  0.0 
                  552                  455                  450        0.40794831328 
                  666                  661                  500       0.488786860854 
                 2037                 1187                  400       0.332144383157 
                 2812                  834                  450       0.255161530829 
                  404                  399                  150                  0.0 
                  356                  351                  300                  0.0 
                 1147                  155                  150                  0.0 
                  636                  255                  250                  0.0 
                  894                  355                  350       0.415186835222 
                  684                  455                  300                  0.0 
                 1769                  409                  300                  0.0 
                 1092                  849                  400       0.483256185286 
                 5100                  455                  450     6.3846973644e-05 
                  552                  499                  450       0.401457338108 
                 1467                  505                  500       0.366197643373 
                 3798                  255                  250                  0.0 
                  888                  883                  250                  0.0 
                 2351                 2346                  350      0.0314291352165 
                  463                  295                  250                  0.0 
                 1644                  166                  100                  0.0 
                 2071                 1502                  300                  0.0 
                 3750                  505                  500    0.000859587608284 
                  987                  551                  450       0.486801756688 
                  767                  430                  350       0.476975890961 
                  933                  403                  300                  0.0 
                 3813                 3808                  300                  0.0 
                  741                  736                  500        0.51909383802 
                 4475                  685                  100                  0.0 
                  576                  400                  350       0.455431009517 
                  716                  711                  100                  0.0 
                 3226                 3221                  350      0.0110252536862 
                 2757                  499                  350      0.0316465117525 
                 2342                 1402                  500       0.375586806001 
                 3264                 1394                  250                  0.0 
                 4416                 1160                  300                  0.0 
                  688                  471                  150                  0.0 
                 1316                 1006                  450       0.487403108589 
                 1099                  626                  200                  0.0 
                 1298                 1293                  200                  0.0 
                  933                  532                  300                  0.0 
                 1285                  894                  300                  0.0 
                  636                  503                  250                  0.0 
                 5100                  863                  350      0.0570825436294 
                 3798                 1542                  250                  0.0 
                 3880                  775                  150                  0.0 
                 1702                 1697                  350       0.116210318433 
                 1404                 1399                  100                  0.0 
                 1588                  228                  150                  0.0 
                  933                  305                  300                  0.0 
                  987                  455                  450       0.469801582673 
                  557                  552                  400       0.487296105241 
                 5100                 1140                  250                  0.0 
                 3416                 1069                  100                  0.0 
                 4406                  664                  450     0.00333554876661 
                 2823                  927                  300                  0.0 
                 1050                  516                  250                  0.0 
                 2103                 1424                  200                  0.0 
                 1195                  794                  100                  0.0 
                 5100                 2358                  500       0.115596317163 
                  306                  255                  250                  0.0 
                 4475                  196                  100                  0.0 
                 3271                 1219                  450       0.285269264006 
                  284                  279                  150                  0.0 
                 3841                  334                  200                  0.0 
                  741                  610                  500       0.448549331291 
                 1529                  205                  200                  0.0 
                  497                  492                  100                  0.0 
                 1468                  341                  250                  0.0 
                 2226                  483                  100                  0.0 
                 1711                 1258                  500       0.459637211545 
                 4377                 3051                  500     0.00746614250389 
                 1702                  461                  350       0.193258258036 
                 2415                  793                  450       0.307981155888 
                 3880                 1325                  150                  0.0 
                  404                  249                  150                  0.0 
                  577                  572                  150                  0.0 
                 2456                  469                  200                  0.0 
                 4475                 4470                  100                  0.0 
                  950                  591                  500       0.486251439666 
                 2972                  183                  100                  0.0 
                  356                  327                  300                  0.0 
                 4432                  342                  200                  0.0 
                 5100                 1746                  200                  0.0 
                 1352                  655                  150                  0.0 
                 1468                  457                  250                  0.0 
                  666                  505                  500       0.455828455719 
                  557                  205                  200                  0.0 
                 1529                  455                  450       0.273288470819 
                  710                  534                  400       0.466899275261 
                  818                  235                  150                  0.0 
                 1243                  332                  250                  0.0 
                 2103                  966                  200                  0.0 
                 3285                  673                  300                  0.0 
                  853                  599                  100                  0.0 
                  661                  367                  200                  0.0 
                 5100                  205                  200                  0.0 
                  888                  475                  250                  0.0 
                 2001                 1996                  500       0.223309732902 
                 4454                 4449                  150                  0.0 
                 3208                 3203                  500      0.0318908679572 
                 5100                 2277                  450      0.0956258189255 
                 3813                 2500                  300                  0.0 
                 3264                 2131                  250                  0.0 
                 5100                  105                  100                  0.0 
                 5100                  942                  400      0.0774288250837 
                 1741                 1069                  400        0.38939173889 
                  636                  320                  250                  0.0 
                  767                  762                  350       0.506170565564 
                 1779                 1774                  450       0.230177441575 
                  716                  376                  100                  0.0 
                 3285                 3280                  300                  0.0 
                  240                  191                  150                  0.0 
                 1529                 1524                  450       0.341911453686 
                 1779                 1414                  450       0.325897442481 
                 1243                  731                  250                  0.0 
                 1137                 1132                  450       0.510211676838 
                 2415                 1825                  450       0.153326462385 
                 2226                 2221                  100                  0.0 
                 5100                 1018                  450      0.0985874371392 
                 3319                 1311                  200                  0.0 
                  662                  414                  350       0.475238980477 
                 3767                  526                  350      0.0034045691708 
                 1796                  606                  200                  0.0 
                 1779                  571                  450       0.306299607686 
                 1195                  236                  100                  0.0 
                 3813                  305                  300                  0.0 
                 1091                  612                  500       0.487105780539 
                  541                  255                  250                  0.0 
                 1262                  797                  500       0.500642006731 
                 2226                 1336                  100                  0.0 
                 1099                  271                  200                  0.0 
                 5100                 3093                  250                  0.0 
                 3880                  265                  150                  0.0 
