#                prod                mhscp              mrec400 
                  526                  400                  0.0 
                 2453                  500                  0.0 
                  552                  500                  0.0 
                 3577                  400                  0.0 
                  494                  200                  0.0 
                  736                  600                  0.0 
                  488                  250                  0.0 
                  235                  100                  0.0 
                 5100                  100                  0.0 
                 1086                  550                  0.0 
                  710                  350                  0.0 
                  251                  150                  0.0 
                  449                  400                  0.0 
                 1490                  200                  0.0 
                  788                  500                  0.0 
                 1266                  450                  0.0 
                  350                  150                  0.0 
                  477                  350                  0.0 
                 2629                  150                  0.0 
                  425                  400                  0.0 
                  309                  200                  0.0 
                 1711                  500                  0.0 
                 4297                  300                  0.0 
                  155                  150                  0.0 
                 2972                  550                  0.0 
                  626                  600                  0.0 
                  575                  450                  0.0 
                 5100                  450                  0.0 
                 2539                  800        0.29571846095 
                 2474                  700       0.219974998302 
                 1909                  100                  0.0 
                  418                  150                  0.0 
                 2268                  100                  0.0 
                  284                  100                  0.0 
                  420                  250                  0.0 
                  576                  550                  0.0 
                  607                  150                  0.0 
                  503                  150                  0.0 
                 4270                  800     0.00737529232242 
                  346                  100                  0.0 
                 3595                  450                  0.0 
                 4262                  550                  0.0 
                  627                  100                  0.0 
                  399                  350                  0.0 
                  612                  350                  0.0 
                  794                  700       0.421197478652 
                  482                  400                  0.0 
                 1237                  200                  0.0 
                 2686                  100                  0.0 
                  886                  150                  0.0 
                 1187                  250                  0.0 
                 3062                  200                  0.0 
                  988                  350                  0.0 
                 2947                  500                  0.0 
                 4316                  200                  0.0 
                  515                  100                  0.0 
                  727                  700       0.406000303582 
                 5100                  500                  0.0 
                 1306                  600                  0.0 
                  536                  350                  0.0 
                  244                  200                  0.0 
                  805                  450                  0.0 
                 3593                  250                  0.0 
                  499                  450                  0.0 
                 2147                  200                  0.0 
                 2464                  350                  0.0 
                  761                  100                  0.0 
                  105                  100                  0.0 
                 1132                  600                  0.0 
                 1304                  700       0.512206468541 
                  205                  200                  0.0 
                  921                  700        0.46115290578 
                  836                  550                  0.0 
                  893                  800       0.429798372855 
                 3540                  700      0.0259931452924 
                 1546                  150                  0.0 
                 1287                  150                  0.0 
                 5100                  350                  0.0 
                 1261                  550                  0.0 
                  164                  100                  0.0 
                  575                  250                  0.0 
                 1764                  700       0.463859070523 
                  848                  700        0.43960449131 
                 3579                  600                  0.0 
                  173                  150                  0.0 
                  702                  500                  0.0 
                 5100                  200                  0.0 
                  357                  200                  0.0 
                  602                  550                  0.0 
                  305                  300                  0.0 
                  526                  500                  0.0 
                 1078                  450                  0.0 
                  346                  300                  0.0 
                  272                  200                  0.0 
                 2117                  600                  0.0 
                 2116                  450                  0.0 
                 1738                  400                  0.0 
                 5100                  250                  0.0 
                  327                  250                  0.0 
                 2503                  250                  0.0 
                 1336                  100                  0.0 
                 1777                  450                  0.0 
                 4273                  600                  0.0 
                 2115                  300                  0.0 
                 1728                  250                  0.0 
                  946                  550                  0.0 
                  687                  600                  0.0 
                 3541                  500                  0.0 
                 2964                  350                  0.0 
                  324                  300                  0.0 
                  295                  150                  0.0 
                 1229                  300                  0.0 
                 1496                  450                  0.0 
                  660                  400                  0.0 
                  884                  600                  0.0 
                 5100                  300                  0.0 
                 1480                  550                  0.0 
                 4266                  350                  0.0 
                  140                  100                  0.0 
                  731                  300                  0.0 
                  584                  400                  0.0 
                  432                  350                  0.0 
                  377                  300                  0.0 
                 5100                  700    0.000475719149195 
                 3169                  100                  0.0 
                 4342                  150                  0.0 
                 4276                  400                  0.0 
                  852                  200                  0.0 
                  633                  450                  0.0 
                  623                  300                  0.0 
                  537                  300                  0.0 
                  755                  700       0.409316201916 
                  255                  250                  0.0 
                 1069                  150                  0.0 
                  588                  500                  0.0 
                 1143                  700       0.509296731116 
                 1472                  300                  0.0 
                 2156                  800       0.424328339187 
                 3725                  100                  0.0 
                 2081                  400                  0.0 
                 2955                  700      0.0975429863517 
                  864                  300                  0.0 
                 1789                  600                  0.0 
                 5100                  600                  0.0 
                  469                  300                  0.0 
                  708                  200                  0.0 
                  984                  250                  0.0 
                 1112                  100                  0.0 
                 3008                  800       0.160541128818 
                 4285                  450                  0.0 
                 1033                  400                  0.0 
                  800                  600                  0.0 
                  818                  250                  0.0 
                 3579                  800      0.0594821356906 
                  709                  450                  0.0 
                  192                  150                  0.0 
                 2485                  550                  0.0 
                 3117                  150                  0.0 
                 2494                  400                  0.0 
                  926                  450                  0.0 
                  475                  450                  0.0 
                 2516                  600                  0.0 
                 1594                  800        0.53514606596 
                  684                  250                  0.0 
                  195                  100                  0.0 
                  417                  300                  0.0 
                  805                  800        0.43044186275 
                  417                  200                  0.0 
                 3611                  300                  0.0 
                 3013                  450                  0.0 
                 1018                  800       0.458467805019 
                 4287                  250                  0.0 
                  297                  250                  0.0 
                 3027                  300                  0.0 
                 2568                  200                  0.0 
