#                prod                mhscp              mrec300 
                  526                  400                  0.0 
                 2453                  500        0.05160875066 
                  552                  500       0.400882697975 
                 3577                  400                  0.0 
                  494                  200                  0.0 
                  736                  600       0.433803416957 
                  488                  250                  0.0 
                  235                  100                  0.0 
                 5100                  100                  0.0 
                 1086                  550       0.491477918668 
                  710                  350                  0.0 
                  251                  150                  0.0 
                  449                  400                  0.0 
                 1490                  200                  0.0 
                  788                  500       0.484279463753 
                 1266                  450                  0.0 
                  350                  150                  0.0 
                  477                  350                  0.0 
                 2629                  150                  0.0 
                  425                  400                  0.0 
                  309                  200                  0.0 
                 1711                  500       0.254798953697 
                 4297                  300                  0.0 
                  155                  150                  0.0 
                 2972                  550      0.0241415981426 
                  626                  600       0.400723883883 
                  575                  450                  0.0 
                 5100                  450                  0.0 
                 1909                  100                  0.0 
                  418                  150                  0.0 
                 2268                  100                  0.0 
                  284                  100                  0.0 
                  420                  250                  0.0 
                  576                  550       0.397970021109 
                  607                  150                  0.0 
                  503                  150                  0.0 
                  346                  100                  0.0 
                 3595                  450                  0.0 
                 4262                  550    0.000469933579111 
                  627                  100                  0.0 
                  399                  350                  0.0 
                  612                  350                  0.0 
                  482                  400                  0.0 
                 1237                  200                  0.0 
                 2686                  100                  0.0 
                  886                  150                  0.0 
                 1187                  250                  0.0 
                 3062                  200                  0.0 
                  988                  350                  0.0 
                 2947                  500      0.0136246805572 
                 4316                  200                  0.0 
                  515                  100                  0.0 
                 5100                  500    0.000260316104857 
                 1306                  600       0.490037391031 
                  536                  350                  0.0 
                  244                  200                  0.0 
                  805                  450                  0.0 
                 3593                  250                  0.0 
                  499                  450                  0.0 
                 2147                  200                  0.0 
                 2464                  350                  0.0 
                  761                  100                  0.0 
                  105                  100                  0.0 
                 1132                  600       0.496358538684 
                  205                  200                  0.0 
                  836                  550       0.474354501688 
                 1546                  150                  0.0 
                 1287                  150                  0.0 
                 5100                  350                  0.0 
                 1261                  550       0.477217504266 
                  164                  100                  0.0 
                  575                  250                  0.0 
                 3579                  600     0.00694738955283 
                  173                  150                  0.0 
                  702                  500       0.468460086247 
                 5100                  200                  0.0 
                  357                  200                  0.0 
                  602                  550       0.398478798206 
                  305                  300                  0.0 
                  526                  500       0.403591307216 
                 1078                  450                  0.0 
                  346                  300                  0.0 
                  272                  200                  0.0 
                 2117                  600       0.234341455742 
                 2116                  450                  0.0 
                 1738                  400                  0.0 
                 5100                  250                  0.0 
                  327                  250                  0.0 
                 2503                  250                  0.0 
                 1336                  100                  0.0 
                 1777                  450                  0.0 
                 4273                  600    0.000538536848807 
                 2115                  300                  0.0 
                 1728                  250                  0.0 
                  946                  550       0.486874173395 
                  687                  600       0.401100481477 
                 3541                  500     0.00174803935775 
                 2964                  350                  0.0 
                  324                  300                  0.0 
                  295                  150                  0.0 
                 1229                  300                  0.0 
                 1496                  450                  0.0 
                  660                  400                  0.0 
                  884                  600       0.470768276786 
                 5100                  300                  0.0 
                 1480                  550       0.421046941492 
                 4266                  350                  0.0 
                  140                  100                  0.0 
                  731                  300                  0.0 
                  584                  400                  0.0 
                  432                  350                  0.0 
                  377                  300                  0.0 
                 3169                  100                  0.0 
                 4342                  150                  0.0 
                 4276                  400                  0.0 
                  852                  200                  0.0 
                  633                  450                  0.0 
                  623                  300                  0.0 
                  537                  300                  0.0 
                  255                  250                  0.0 
                 1069                  150                  0.0 
                  588                  500       0.418363220285 
                 1472                  300                  0.0 
                 3725                  100                  0.0 
                 2081                  400                  0.0 
                  864                  300                  0.0 
                 1789                  600       0.359171883515 
                 5100                  600     0.00022100124183 
                  469                  300                  0.0 
                  708                  200                  0.0 
                  984                  250                  0.0 
                 1112                  100                  0.0 
                 4285                  450                  0.0 
                 1033                  400                  0.0 
                  800                  600       0.457057413394 
                  818                  250                  0.0 
                  709                  450                  0.0 
                  192                  150                  0.0 
                 2485                  550      0.0821081652054 
                 3117                  150                  0.0 
                 2494                  400                  0.0 
                  926                  450                  0.0 
                  475                  450                  0.0 
                 2516                  600       0.114133173305 
                  684                  250                  0.0 
                  195                  100                  0.0 
                  417                  300                  0.0 
                  417                  200                  0.0 
                 3611                  300                  0.0 
                 3013                  450                  0.0 
                 4287                  250                  0.0 
                  297                  250                  0.0 
                 3027                  300                  0.0 
                 2568                  200                  0.0 
                 1700                  350                  0.0 
                 3641                  200                  0.0 
                 3559                  350                  0.0 
                  751                  550       0.461802464868 
                 1217                  500       0.452089599268 
                  422                  100                  0.0 
                 1750                  550       0.313183592181 
                 1765                  300                  0.0 
                  223                  200                  0.0 
                 3560                  550     0.00315439093512 
                 3685                  150                  0.0 
                 1179                  350                  0.0 
                 1040                  500       0.497430018349 
                  455                  450                  0.0 
                  880                  400                  0.0 
                 2532                  300                  0.0 
                 5100                  550     0.00027280827843 
                  833                  350                  0.0 
                 4252                  500    0.000287259472261 
                 2046                  350                  0.0 
                  122                  100                  0.0 
                 5100                  150                  0.0 
                 2989                  400                  0.0 
                 2210                  150                  0.0 
                  922                  100                  0.0 
                 3003                  250                  0.0 
                 1029                  300                  0.0 
                 1851                  150                  0.0 
                  590                  200                  0.0 
                 5100                  400                  0.0 
                  734                  150                  0.0 
                  652                  600       0.395125593478 
                  367                  250                  0.0 
                 2081                  250                  0.0 
                  274                  250                  0.0 
                  505                  500       0.406486084219 
                  899                  500       0.486345584338 
                 1414                  350                  0.0 
                  757                  400                  0.0 
                  375                  350                  0.0 
                  355                  350                  0.0 
                  638                  550       0.407395914876 
                 1522                  600       0.452733379959 
                  555                  550       0.402290651746 
                 4366                  100                  0.0 
                 2998                  600      0.0387385838226 
                 2525                  450                  0.0 
                  637                  500       0.447978829826 
                  405                  400                  0.0 
                 2045                  500       0.140189077793 
                  531                  450                  0.0 
                 2081                  550       0.182812928825 
                 1455                  400                  0.0 
                  993                  600        0.49332939218 
                 1222                  400                  0.0 
                 1432                  250                  0.0 
                  218                  150                  0.0 
                  605                  600        0.40448694391 
                 1027                  200                  0.0 
                 1438                  500       0.383348178331 
                  686                  550       0.427354130338 
                 1600                  100                  0.0 
                 1791                  200                  0.0 
