#                prod                 mint                mhscp              mrec100 
                 5100                  450                  100                  0.0 
                 1147                  819                  150                  0.0 
                 1352                  222                  150                  0.0 
                 1731                  482                  250       0.135671027396 
                  541                  445                  250       0.447526021728 
                 5100                 1746                  200      0.0060470835086 
                  577                  413                  150                  0.0 
                  512                  447                  300       0.485285053042 
                 2576                 2571                  100                  0.0 
                  853                  149                  100                  0.0 
                 3285                 1000                  300       0.106446513205 
                 1404                  590                  100                  0.0 
                  933                  928                  300       0.370706946477 
                 3369                  155                  150                  0.0 
                 2036                 2031                  250     0.00766620417923 
                 4454                 4449                  150                  0.0 
                  512                  346                  300       0.478919845741 
                 1147                  587                  150                  0.0 
                 1796                 1791                  200     0.00598390209059 
                 1731                  255                  250      0.0123173876669 
                 2071                  794                  300       0.178254424213 
                 1352                  655                  150                  0.0 
                 3369                  432                  150                  0.0 
                 4416                 2826                  300    0.000219758099736 
                  115                  107                  100                  0.0 
                  797                  491                  300       0.492354671081 
                 1195                 1190                  100                  0.0 
                 2797                  844                  250      0.0966020929737 
                  471                  309                  200       0.404577464604 
                 1404                  162                  100                  0.0 
                 3798                  255                  250    9.25733144546e-05 
                 1529                  559                  200       0.138730298217 
                 1195                  530                  100                  0.0 
                 1099                 1094                  200      0.0676903923876 
                 2421                  858                  300       0.150007366513 
                  853                  423                  100                  0.0 
                 2456                  709                  200      0.0822629999061 
                  888                  647                  250       0.341126246097 
                  929                  435                  200       0.263424163174 
                 1769                 1317                  300      0.0804905766973 
                  784                  558                  200       0.277124137488 
                 1468                 1463                  250      0.0463532422819 
                  356                  305                  300       0.383613158814 
                 1769                  305                  300      0.0300988257622 
                 5100                  305                  300    0.000163092212063 
                  400                  395                  200       0.383451259392 
                 3264                  912                  250      0.0808320701794 
                 2036                  360                  250      0.0215298468769 
                  684                  305                  300       0.470031928262 
                 3916                 3911                  100                  0.0 
                  970                  210                  150                  0.0 
                  339                  334                  100                  0.0 
                 3813                  465                  300    0.000771691846997 
                  750                  333                  250       0.403666194903 
                  750                  255                  250       0.344220324204 
                 2390                 1132                  250      0.0703713677868 
                 5100                 3187                  300    1.43633405433e-06 
                 2390                  255                  250    0.000414867568582 
                 5100                 5095                  200    0.000140063344411 
                 1404                 1399                  100                  0.0 
                  750                  436                  250       0.422392511271 
                  497                  334                  100                  0.0 
                  541                  370                  250       0.455411671721 
                  315                  307                  300       0.359703204914 
                 5100                  205                  200    5.98639860048e-06 
                 4407                 1059                  250      0.0618082154737 
                 3285                  305                  300    0.000333075037131 
                 1147                  302                  150                  0.0 
                 1095                  793                  300       0.360028191753 
                 1243                  731                  250       0.229711468478 
                  448                  443                  300       0.456494225777 
                 3916                  105                  100                  0.0 
                 2103                  966                  200      0.0582680351863 
                  541                  536                  250       0.433366351549 
                 2167                  240                  150                  0.0 
                 3880                  775                  150                  0.0 
                 2823                  640                  300      0.0858073719699 
                 2167                 1393                  150                  0.0 
                 2226                  803                  100                  0.0 
                 2103                 1424                  200      0.0050241584272 
                 4416                 1160                  300      0.0793010751322 
                 2823                 1343                  300      0.0776521295229 
                  661                  656                  200       0.276799332506 
                 2917                  672                  150                  0.0 
                 5100                 2847                  150                  0.0 
                 1644                  656                  100                  0.0 
                 3798                  983                  250      0.0698632474584 
                 2576                  520                  100                  0.0 
                  853                  599                  100                  0.0 
                 1050                  363                  250       0.274593589137 
                 5100                 1188                  100                  0.0 
                 4475                  196                  100                  0.0 
                 2036                  720                  250       0.138489680098 
                 1285                  437                  300       0.285187503043 
                 3416                 1069                  100                  0.0 
                  497                  492                  100                  0.0 
                  784                  205                  200       0.192954411107 
                 2421                 2416                  300     0.00741293985036 
                  750                  745                  250       0.349827714314 
                  338                  333                  150                  0.0 
                  784                  286                  200       0.280781626322 
                  818                  537                  150                  0.0 
                 3285                  453                  300       0.002551577883 
                 1012                  223                  100                  0.0 
                 1644                 1639                  100                  0.0 
                 1285                  305                  300       0.159928431143 
                  448                  335                  300       0.450697522542 
                  512                  507                  300       0.481020846408 
                 3841                  334                  200    0.000173799892617 
                  338                  227                  150                  0.0 
                 1050                  734                  250        0.27038574163 
                  716                  273                  100                  0.0 
                 1285                  625                  300       0.333869295008 
                  557                  336                  200       0.391838814069 
                 1298                  515                  200       0.172661291378 
                  228                  223                  100                  0.0 
                 1050                 1045                  250       0.179888178601 
                 3916                 2140                  100                  0.0 
                  541                  255                  250       0.430591859659 
                  661                  205                  200       0.272954393498 
                 1588                  336                  150                  0.0 
                 2859                  205                  200     0.00033067219182 
                  853                  848                  100                  0.0 
                 2823                  927                  300        0.12307281832 
                  463                  295                  250       0.449276292736 
                  970                  155                  150                  0.0 
                 1298                  379                  200       0.144728475079 
                  483                  205                  150                  0.0 
                  294                  243                  200       0.359950094837 
                  228                  105                  100                  0.0 
                  279                  274                  100                  0.0 
                  397                  305                  300       0.421832606081 
                 1285                  894                  300       0.277364834834 
                  338                  188                  150                  0.0 
                  970                  525                  150                  0.0 
                  557                  552                  200       0.340188470438 
                 1796                  422                  200      0.0824873006612 
                 4432                 4427                  200     0.00060196613986 
                 1012                 1007                  100                  0.0 
                 1796                  870                  200      0.0761756550173 
                 1195                  105                  100                  0.0 
                 3285                 1486                  300      0.0592783660976 
                 1095                  577                  300       0.403992999944 
                  589                  359                  300       0.488939021867 
                 1769                  733                  300       0.223774000265 
                  684                  455                  300       0.496750598616 
                 2167                  579                  150                  0.0 
                 1243                  562                  250       0.263564195076 
                  284                  241                  150                  0.0 
                 2859                  765                  200      0.0703791156167 
                  688                  683                  150                  0.0 
                 5100                  731                  100                  0.0 
                 1796                  294                  200      0.0160532943112 
                  228                  153                  100                  0.0 
                 4416                  305                  300    0.000147303441897 
                  338                  155                  150                  0.0 
                  853                  211                  100                  0.0 
                 2456                  205                  200      0.0002948523155 
                 2972                 2967                  100                  0.0 
                 2036                  509                  250        0.10461237141 
                 2797                  380                  250     0.00295116566209 
                  339                  250                  100                  0.0 
                 1195                  353                  100                  0.0 
                 1796                  205                  200     0.00216342344231 
                 5100                  277                  100                  0.0 
                  412                  207                  100                  0.0 
                 3319                  518                  200      0.0296004361017 
                 2859                 1840                  200    0.000530357366211 
                 3813                  305                  300    0.000150871658276 
                 1508                  883                  300       0.242919530446 
                 1099                  271                  200       0.114848471167 
                 5100                  155                  150                  0.0 
                 3264                  255                  250    0.000294352680455 
                 3798                 3793                  250    0.000991817805251 
                  339                  105                  100                  0.0 
                 1917                  170                  100                  0.0 
                 1404                  383                  100                  0.0 
                  750                  570                  250       0.397274233397 
                 1298                  951                  200      0.0625848804718 
                  215                  207                  200       0.289247571456 
                 2576                  305                  100                  0.0 
                  577                  298                  150                  0.0 
                 2576                  105                  100                  0.0 
                 1858                  810                  150                  0.0 
                  294                  205                  200       0.368171489149 
                 2167                  155                  150                  0.0 
                  356                  351                  300       0.393381057047 
                 1858                  155                  150                  0.0 
                 3285                  673                  300      0.0643565812906 
                 5100                  171                  100                  0.0 
                 2823                  305                  300    0.000757508678395 
                 1588                  730                  150                  0.0 
                  228                  127                  100                  0.0 
                 1404                  105                  100                  0.0 
                 3798                  627                  250      0.0327671600684 
                 2226                 2221                  100                  0.0 
                  341                  262                  200       0.387238895941 
                 1917                  448                  100                  0.0 
                 1352                 1347                  150                  0.0 
                  929                  299                  200       0.218990573918 
                 3319                  326                  200    0.000289851426095 
                 4454                  271                  150                  0.0 
                 4432                  205                  200    2.25074175219e-05 
                 2036                  255                  250     0.00266566896843 
                  688                  225                  150                  0.0 
                  716                  105                  100                  0.0 
                  688                  155                  150                  0.0 
                 3841                 2354                  200     8.2958422557e-05 
                 1917                  276                  100                  0.0 
                  203                  175                  150                  0.0 
                 4407                 4402                  250    0.000937788589013 
                  279                  216                  100                  0.0 
                 5100                 1022                  200      0.0394697777003 
                  784                  400                  200       0.311221633552 
                 2071                  305                  300     0.00811730962262 
                 3264                  390                  250    0.000956471423206 
                 1050                  255                  250       0.166648398742 
                 1243                  951                  250       0.147806781476 
                 1352                  319                  150                  0.0 
                 1012                  691                  100                  0.0 
                 2390                 2385                  250     0.00421827672773 
                  399                  255                  250       0.435093776157 
                 4475                 4470                  100                  0.0 
                  797                  387                  300       0.478053000005 
                  348                  255                  250       0.405145671044 
                 2917                  412                  150                  0.0 
                 5100                  105                  100                  0.0 
                 1644                  262                  100                  0.0 
                  471                  252                  200       0.392595580177 
                  240                  235                  150                  0.0 
                 4475                 1280                  100                  0.0 
                 3319                 1311                  200      0.0241120309121 
                 5100                 3093                  250    7.35832908388e-05 
                  797                  305                  300       0.426630590226 
                  448                  305                  300       0.454685429235 
                 2390                 1643                  250     0.00651548666659 
                 2167                  898                  150                  0.0 
                  338                  275                  150                  0.0 
                  152                  105                  100                  0.0 
                 1858                  354                  150                  0.0 
                  661                  490                  200       0.329030460696 
                  186                  181                  100                  0.0 
                 1731                  663                  250       0.167607934489 
                  152                  124                  100                  0.0 
                  557                  263                  200       0.371429340286 
                  306                  277                  250       0.370586619537 
                 2518                  247                  150                  0.0 
                 1644                 1037                  100                  0.0 
                  412                  290                  100                  0.0 
                  284                  208                  150                  0.0 
                  933                  305                  300       0.353334432819 
                 2797                 1874                  250     0.00224070520702 
                 4454                 1453                  150                  0.0 
                  397                  346                  300         0.4182048758 
                 2167                 2162                  150                  0.0 
                  636                  255                  250       0.400573244584 
                 1095                  419                  300       0.368722457348 
                 4432                 2653                  200    7.16682855438e-07 
                 2859                 1186                  200      0.0314410236631 
                 1796                 1248                  200      0.0123693944411 
                  483                  272                  150                  0.0 
                 2518                  993                  150                  0.0 
                 3369                 1206                  150                  0.0 
                 1588                 1075                  150                  0.0 
                 2421                  608                  300        0.10928725665 
                  636                  401                  250       0.447594369902 
                 1731                 1726                  250       0.017565702252 
                 3841                 3836                  200    0.000585941310721 
                 1243                  255                  250      0.0869528477713 
                 1404                  909                  100                  0.0 
                  341                  232                  200       0.383061658583 
                 2518                  155                  150                  0.0 
                  577                  215                  150                  0.0 
                 4475                 2392                  100                  0.0 
                 3369                  722                  150                  0.0 
                 2972                  183                  100                  0.0 
                 3880                 3875                  150                  0.0 
                 1099                  205                  200      0.0609871675996 
                 1095                 1090                  300       0.272640420518 
                 2917                 2912                  150                  0.0 
                  348                  296                  250       0.391647016177 
                 3264                 1394                  250      0.0398404231278 
                 2518                 1580                  150                  0.0 
                 3841                  205                  200    0.000167985174154 
                  598                  162                  100                  0.0 
                 4454                 2543                  150                  0.0 
                  589                  496                  300        0.48554295795 
                  818                  235                  150                  0.0 
