#                prod                mhscp              mrec600 
                  526                  400                  0.0 
                 2453                  500                  0.0 
                 2692                 1500       0.203038319674 
                  552                  500                  0.0 
                 3577                  400                  0.0 
                 1796                 1500       0.229670730815 
                 4239                 3500      0.0228280713748 
                 2953                 2000       0.135436969898 
                  494                  200                  0.0 
                  736                  600                  0.0 
                  488                  250                  0.0 
                  235                  100                  0.0 
                 1348                 1000       0.409003084708 
                 2124                 2000       0.156213387048 
                 5100                  100                  0.0 
                 1086                  550                  0.0 
                  710                  350                  0.0 
                  251                  150                  0.0 
                  449                  400                  0.0 
                 2032                 2000        0.16206934916 
                 2765                 1600       0.202390112761 
                 3589                 3500      0.0289344114291 
                 1199                 1100       0.391516609543 
                 1581                 1100       0.400446295892 
                 1490                  200                  0.0 
                  788                  500                  0.0 
                 3019                 1000       0.170675718373 
                 1266                  450                  0.0 
                 3623                 1300       0.156602142913 
                  350                  150                  0.0 
                 1405                 1400       0.290761201569 
                 1429                 1400       0.284712841349 
                  477                  350                  0.0 
                 2629                  150                  0.0 
                 2432                 2200      0.0998384314162 
                 5100                 1600      0.0499042460874 
                 2234                 2200       0.106739991398 
                 4307                 1600       0.115910460644 
                  425                  400                  0.0 
                  309                  200                  0.0 
                 1711                  500                  0.0 
                 4297                  300                  0.0 
                  155                  150                  0.0 
                 2972                  550                  0.0 
                  626                  600                  0.0 
                  575                  450                  0.0 
                 5100                  450                  0.0 
                 2748                 2400      0.0685982944092 
                 4303                 1800       0.133974221201 
                 2539                  800                  0.0 
                 1928                 1800       0.214924019753 
                 3881                 2400      0.0606734402181 
                 2855                 2600      0.0627676920654 
                 1028                 1000       0.416456804738 
                 2474                  700                  0.0 
                 1909                  100                  0.0 
                 2433                 2400      0.0735903516936 
                 4357                 2200      0.0761177838926 
                  418                  150                  0.0 
                 2268                  100                  0.0 
                  284                  100                  0.0 
                  420                  250                  0.0 
                 5100                 2000      0.0753009293222 
                  576                  550                  0.0 
                  607                  150                  0.0 
                  503                  150                  0.0 
                 4270                  800                  0.0 
                  346                  100                  0.0 
                 1987                 1100       0.372388216866 
                 3595                  450                  0.0 
                 4262                  550                  0.0 
                  627                  100                  0.0 
                 1397                  900                  0.0 
                  399                  350                  0.0 
                  612                  350                  0.0 
                  794                  700                  0.0 
                  482                  400                  0.0 
                 5100                 4000      0.0125012755504 
                 1237                  200                  0.0 
                 2686                  100                  0.0 
                  886                  150                  0.0 
                 1443                 1100       0.397948821034 
                 2749                 2200      0.0947546330907 
                 1262                 1200       0.386210873389 
                  958                  900                  0.0 
                 1904                 1000       0.379817723964 
                 1473                 1300       0.350228374093 
                 1187                  250                  0.0 
                 2372                 1500       0.218055332433 
                 3075                 1100       0.196142727504 
                 3062                  200                  0.0 
                 1871                 1800        0.21922114829 
                 3580                 1200       0.146481109174 
                  988                  350                  0.0 
                 1005                 1000       0.422734615372 
                 3183                 1800       0.177118798619 
                 2947                  500                  0.0 
                 4316                  200                  0.0 
                  515                  100                  0.0 
                 3667                 1400       0.147547316674 
                  727                  700                  0.0 
                 5100                  500                  0.0 
                 2681                 2600      0.0652179056425 
                 5100                 2600      0.0638294894599 
                 2750                 2600      0.0632771223229 
                 1306                  600                  0.0 
                  536                  350                  0.0 
                 3538                 3500      0.0303891586092 
                 4289                 1100      0.0394961317711 
                  244                  200                  0.0 
                 1329                 1300       0.360498177127 
                  805                  450                  0.0 
                 3593                  250                  0.0 
                  499                  450                  0.0 
                 4602                 3500       0.023692515649 
                 2147                  200                  0.0 
                 2464                  350                  0.0 
                 4281                 1500       0.101398804605 
                  761                  100                  0.0 
                  105                  100                  0.0 
                 1132                  600                  0.0 
                 1659                 1400       0.274745091324 
                 2453                 1600       0.212720968373 
                 1304                  700                  0.0 
                  205                  200                  0.0 
                  921                  700                  0.0 
                 1755                 1200       0.386705914814 
                  836                  550                  0.0 
                  893                  800                  0.0 
                 3540                  700                  0.0 
                 1546                  150                  0.0 
                 1287                  150                  0.0 
                 5100                  350                  0.0 
                 1376                 1200       0.376753682621 
                 1261                  550                  0.0 
                  164                  100                  0.0 
                 5005                 5000     0.00221695731348 
                 4358                 2000        0.11013767968 
                 2205                 2200       0.105791974265 
                 2069                 2000       0.161169118713 
                 2012                 1800       0.214313978731 
                 1205                 1200       0.396383758048 
                  575                  250                  0.0 
                 1764                  700                  0.0 
                 2564                 1000       0.258472546176 
                  848                  700                  0.0 
                 3579                  600                  0.0 
                 2125                 1500        0.22366428291 
                  173                  150                  0.0 
                  702                  500                  0.0 
                 5100                  200                  0.0 
                 1254                  900                  0.0 
                  357                  200                  0.0 
                  602                  550                  0.0 
                  305                  300                  0.0 
                 1591                 1200       0.383248208999 
                 3163                 3000       0.048818836939 
                  526                  500                  0.0 
                 1078                  450                  0.0 
                 3147                 1400       0.193030286514 
                  346                  300                  0.0 
