#                prod                mhscp              mrec000 
                  607                  150       0.263627145366 
                 2629                  150      0.0206756671483 
                  503                  150       0.309883094631 
                  418                  150       0.338275599028 
                  886                  150       0.161529687508 
                 4366                  100     0.00186725461315 
                  346                  100       0.194766894961 
                  218                  150       0.312821128067 
                  195                  100       0.193087151546 
                 1069                  150       0.108938865478 
                  164                  100       0.179661165179 
                 1546                  150       0.055853919388 
                  627                  100       0.101319741642 
                 3725                  100      0.0032290860119 
                  235                  100       0.215175662411 
                 1112                  100      0.0342749765235 
                  761                  100      0.0745970676899 
                  192                  150       0.294798882181 
                  251                  150       0.329680358129 
                 5100                  150     0.00588446711533 
                  105                  100       0.142054394021 
                 1909                  100       0.011324323462 
                 2268                  100     0.00854292752366 
                 4342                  150     0.00841600145648 
                  922                  100      0.0513143125932 
                 2210                  150      0.0269816046702 
                  422                  100       0.171889319226 
                 1600                  100      0.0150180214461 
                  734                  150       0.214141876886 
                 5100                  100     0.00174662162955 
                  173                  150       0.279856592454 
                 1336                  100      0.0228453450474 
                 3169                  100     0.00433444550013 
                  284                  100       0.216999285331 
                  350                  150       0.356616098672 
                 2686                  100     0.00613169721346 
                  122                  100       0.152510400573 
                  155                  150       0.273230249231 
                 3685                  150     0.00972111318986 
                  295                  150        0.35885364804 
                 1287                  150      0.0769313005523 
                 3117                  150      0.0143516011124 
                  515                  100       0.136497731338 
                 1851                  150        0.03667728818 
                  140                  100       0.156108016687 
