#                prod                mhscp              mrec000 
                  235                  100       0.125407445196 
                 5100                  100                  0.0 
                  251                  150       0.216617268563 
                  350                  150       0.199783999472 
                 2629                  150    2.56227777908e-05 
                  155                  150       0.190937802039 
                 1909                  100    5.36646831029e-06 
                  418                  150       0.166621628872 
                 2268                  100    1.92795028008e-06 
                  284                  100       0.107360927222 
                  607                  150      0.0786114432633 
                  503                  150       0.122453500286 
                  346                  100      0.0812927564198 
                  627                  100      0.0151519286958 
                 2686                  100    6.93015386491e-08 
                  886                  150      0.0198223555325 
                  515                  100      0.0291249288239 
                  761                  100     0.00626471528948 
                  105                  100       0.086726778006 
                 1546                  150    0.000391120872394 
                 1287                  150     0.00205558215323 
                  164                  100       0.112141453899 
                  173                  150       0.190811553547 
                 5100                  200                  0.0 
                 1336                  100    6.14288956216e-05 
                  295                  150       0.220894204753 
                  140                  100      0.0986148378526 
                 3169                  100    2.54555522597e-05 
                 4342                  150                  0.0 
                 1069                  150      0.0079068528461 
                 3725                  100                  0.0 
                 1112                  100    0.000553490877393 
                  192                  150       0.193924670641 
                 3117                  150    3.45023790392e-06 
                  195                  100       0.125844644385 
                  422                  100      0.0527043345216 
                 3685                  150    5.62365341842e-08 
                  122                  100      0.0926210167672 
                 5100                  150    6.11058093752e-06 
                 2210                  150    2.94241168336e-05 
                  922                  100     0.00192258393551 
                 1851                  150    7.01291945431e-05 
                  734                  150      0.0431188308852 
                 4366                  100                  0.0 
                  218                  150       0.208535622467 
                 1600                  100    3.32668471191e-06 
