#                prod                mhscp              mrec100 
                 1432                  250       0.199788144847 
                  607                  150                  0.0 
                 2629                  150                  0.0 
                  503                  150                  0.0 
                  274                  250        0.36134990695 
                 3003                  250      0.0472248582556 
                  494                  200       0.402622638985 
                 1765                  300       0.202910351859 
                  852                  200       0.287285399445 
                  418                  150                  0.0 
                  886                  150                  0.0 
                 4366                  100                  0.0 
                 3027                  300      0.0710358806727 
                  205                  200       0.322591652427 
                 5100                  200      0.0109228149336 
                  324                  300       0.386047563487 
                 1490                  200       0.115147950718 
                  346                  100                  0.0 
                  218                  150                  0.0 
                  195                  100                  0.0 
                 4287                  250      0.0235576578009 
                  420                  250       0.424513248868 
                 1472                  300       0.269516647763 
                 1791                  200      0.0798342720405 
                  590                  200       0.382023500794 
                 5100                  300      0.0264610050761 
                 1069                  150                  0.0 
                  708                  200       0.339070572246 
                  164                  100                  0.0 
                  984                  250       0.330171034965 
                 1546                  150                  0.0 
                  623                  300        0.46905345915 
                 3062                  200      0.0292068943231 
                  627                  100                  0.0 
                 3725                  100                  0.0 
                  235                  100                  0.0 
                  417                  300       0.419597170479 
                  684                  250       0.422777646542 
                  377                  300       0.401355449492 
                  309                  200       0.385142185487 
                 1112                  100                  0.0 
                 1728                  250       0.143714567127 
                 4316                  200      0.0164063327966 
                  575                  250       0.433269659268 
                 1237                  200       0.162606720725 
                  305                  300       0.389992799236 
                  357                  200       0.403149034498 
                 2115                  300       0.144709223096 
                  761                  100                  0.0 
                  192                  150                  0.0 
                  251                  150                  0.0 
                 5100                  150                  0.0 
                  105                  100                  0.0 
                 1909                  100                  0.0 
                 2268                  100                  0.0 
                 1187                  250       0.264723790956 
                 4342                  150                  0.0 
                  922                  100                  0.0 
                 2210                  150                  0.0 
                  244                  200       0.336633246997 
                  422                  100                  0.0 
                  327                  250       0.387285354929 
                 1600                  100                  0.0 
                  734                  150                  0.0 
                 3611                  300        0.05056767021 
                  818                  250        0.38550241943 
                 5100                  100                  0.0 
                  173                  150                  0.0 
                 5100                  250       0.018203095025 
                 1336                  100                  0.0 
                  346                  300       0.376953175573 
                 3169                  100                  0.0 
                  417                  200       0.410068524522 
                  731                  300       0.459357223082 
                  223                  200       0.325783374758 
                  537                  300       0.460056727218 
                  272                  200       0.353188696062 
                 2568                  200      0.0384412105209 
                  284                  100                  0.0 
                 3593                  250      0.0341538585159 
                 1027                  200       0.222796386089 
                 2532                  300       0.101895129304 
                 3641                  200      0.0204395276184 
                 2147                  200      0.0553844207708 
                  350                  150                  0.0 
                 2686                  100                  0.0 
                 4297                  300      0.0368465802805 
                  297                  250       0.364798410884 
                  122                  100                  0.0 
                  864                  300       0.444133216036 
                  155                  150                  0.0 
                 3685                  150                  0.0 
                  255                  250       0.356715917526 
                 1229                  300       0.343265566232 
                  295                  150                  0.0 
                  469                  300       0.439857507914 
                 2503                  250      0.0672891122459 
                 1287                  150                  0.0 
                  367                  250       0.405684688604 
                 3117                  150                  0.0 
                  515                  100                  0.0 
                 1851                  150                  0.0 
                  140                  100                  0.0 
                 1029                  300       0.401932611559 
                  488                  250       0.439114591929 
                 2081                  250      0.0986257051572 
