#                prod                mhscp              mrec200 
                 1432                  250                  0.0 
                  607                  150                  0.0 
                 2629                  150                  0.0 
                  455                  450       0.393371053415 
                 4285                  450      0.0870745644092 
                  503                  150                  0.0 
                 2046                  350       0.210765053347 
                 1217                  500       0.498069551968 
                  274                  250                  0.0 
                 3003                  250                  0.0 
                  637                  500       0.422867648206 
                  494                  200                  0.0 
                 1765                  300                  0.0 
                  852                  200                  0.0 
                  418                  150                  0.0 
                  886                  150                  0.0 
                  449                  400       0.398036521819 
                 5100                  450      0.0574306063026 
                 3577                  400      0.0956352897103 
                 4366                  100                  0.0 
                  880                  400       0.480304152891 
                 3595                  450       0.120372306571 
                 3027                  300                  0.0 
                  205                  200                  0.0 
                  588                  500       0.404229254599 
                 5100                  200                  0.0 
                  324                  300                  0.0 
                 3013                  450       0.168357183049 
                 1033                  400       0.483347578487 
                 2116                  450       0.309564926249 
                 1490                  200                  0.0 
                  346                  100                  0.0 
                  218                  150                  0.0 
                  195                  100                  0.0 
                 4287                  250                  0.0 
                 4252                  500       0.101799747083 
                  420                  250                  0.0 
                 1472                  300                  0.0 
                 2989                  400       0.135837194423 
                 1438                  500       0.484355803246 
                 1791                  200                  0.0 
                  660                  400       0.461873333813 
                  590                  200                  0.0 
                 5100                  300                  0.0 
                  505                  500       0.413296325912 
                 1069                  150                  0.0 
                  708                  200                  0.0 
                  164                  100                  0.0 
                  984                  250                  0.0 
                 1546                  150                  0.0 
                  899                  500       0.487357350805 
                  623                  300                  0.0 
                 1700                  350       0.283270496538 
                 5100                  400      0.0498190648096 
                 3541                  500       0.145199683394 
                 3062                  200                  0.0 
                  627                  100                  0.0 
                 3725                  100                  0.0 
                  235                  100                  0.0 
                 4266                  350      0.0527726857296 
                 2947                  500       0.216130852579 
                  417                  300                  0.0 
                  684                  250                  0.0 
                  477                  350       0.429600700829 
                  377                  300                  0.0 
                  309                  200                  0.0 
                 1112                  100                  0.0 
                 1728                  250                  0.0 
                 4316                  200                  0.0 
                  575                  250                  0.0 
                  432                  350       0.418718126669 
                  575                  450       0.411577005053 
                 2464                  350       0.145176217216 
                  482                  400       0.398990040649 
                 1777                  450        0.38898947128 
                 1496                  450       0.450206419744 
                  399                  350       0.398225450106 
                 4276                  400      0.0675649319327 
                  612                  350       0.474572601564 
                 1237                  200                  0.0 
                 2081                  400       0.259263692042 
                  305                  300                  0.0 
                  357                  200                  0.0 
                 2115                  300                  0.0 
                  761                  100                  0.0 
                  192                  150                  0.0 
                  552                  500       0.397076325368 
                  788                  500       0.476476022458 
                  251                  150                  0.0 
                 5100                  150                  0.0 
                  531                  450       0.398988278577 
                  105                  100                  0.0 
                 1909                  100                  0.0 
                 2268                  100                  0.0 
                 1187                  250                  0.0 
                 4342                  150                  0.0 
                  355                  350       0.401313524003 
                  702                  500       0.452357465707 
                  922                  100                  0.0 
                 1711                  500       0.443720784143 
                 2210                  150                  0.0 
                  244                  200                  0.0 
                  988                  350       0.460187392837 
                  422                  100                  0.0 
                  327                  250                  0.0 
                 1600                  100                  0.0 
                  734                  150                  0.0 
                 3611                  300                  0.0 
                  818                  250                  0.0 
                 5100                  500      0.0693655043224 
                 5100                  100                  0.0 
                  633                  450       0.436418261824 
                  173                  150                  0.0 
                 5100                  250                  0.0 
                 1336                  100                  0.0 
                  346                  300                  0.0 
                 3169                  100                  0.0 
                  499                  450       0.390677238578 
                  757                  400       0.484556426593 
                  926                  450       0.480492280836 
                  417                  200                  0.0 
                  475                  450       0.393286054365 
                 2525                  450       0.234033012455 
                  731                  300                  0.0 
                  710                  350       0.483160839884 
                  223                  200                  0.0 
                  537                  300                  0.0 
                  272                  200                  0.0 
                 2568                  200                  0.0 
                 2494                  400       0.186720260672 
                  284                  100                  0.0 
                 3593                  250                  0.0 
                 1027                  200                  0.0 
                 5100                  350        0.03755823346 
                 2532                  300                  0.0 
                 3559                  350      0.0745553878658 
                 3641                  200                  0.0 
                 2453                  500       0.292482763033 
                 1222                  400       0.450743078142 
                 2045                  500        0.38025800267 
                 2147                  200                  0.0 
                  350                  150                  0.0 
                  526                  400       0.418689151616 
                 2686                  100                  0.0 
                  526                  500       0.412048282083 
                 4297                  300                  0.0 
                  297                  250                  0.0 
                  122                  100                  0.0 
                  864                  300                  0.0 
                  155                  150                  0.0 
                 3685                  150                  0.0 
                 1078                  450       0.497228858142 
                  255                  250                  0.0 
                 1179                  350       0.424715481015 
                  709                  450       0.464167295517 
                 1229                  300                  0.0 
                  405                  400       0.390132825753 
                  295                  150                  0.0 
                  536                  350       0.450899536724 
                  469                  300                  0.0 
                  805                  450        0.47794146985 
                 2964                  350       0.107979960784 
                  833                  350       0.483893563515 
                  425                  400       0.391007023733 
                 2503                  250                  0.0 
                 1287                  150                  0.0 
                  584                  400       0.448750075487 
                  367                  250                  0.0 
                 3117                  150                  0.0 
                  515                  100                  0.0 
                 1455                  400       0.413032460853 
                 1851                  150                  0.0 
                 1266                  450       0.484789526627 
                  140                  100                  0.0 
                 1414                  350       0.359928929287 
                 1040                  500        0.49837567687 
                 1029                  300                  0.0 
                 1738                  400       0.340293439881 
                  488                  250                  0.0 
                 2081                  250                  0.0 
                  375                  350        0.39393482668 
