#                prod                mhscp              mrec200 
                  526                  400       0.352488698283 
                 2453                  500      0.0288871489946 
                  552                  500       0.366546597545 
                 3577                  400    0.000179123529898 
                  494                  200                  0.0 
                  488                  250                  0.0 
                  235                  100                  0.0 
                 5100                  100                  0.0 
                  710                  350       0.331772515878 
                  251                  150                  0.0 
                  449                  400       0.344863724177 
                 1490                  200                  0.0 
                  788                  500       0.391436077695 
                 1266                  450       0.237519850939 
                  350                  150                  0.0 
                  477                  350       0.342478681742 
                 2629                  150                  0.0 
                  425                  400       0.354036311723 
                  309                  200                  0.0 
                 1711                  500       0.146219633885 
                 4297                  300                  0.0 
                  155                  150                  0.0 
                  575                  450       0.373594163796 
                 5100                  450    5.98865332455e-05 
                 1909                  100                  0.0 
                  418                  150                  0.0 
                 2268                  100                  0.0 
                  284                  100                  0.0 
                  420                  250                  0.0 
                  607                  150                  0.0 
                  503                  150                  0.0 
                  346                  100                  0.0 
                 3595                  450    0.000288418650381 
                  627                  100                  0.0 
                  399                  350       0.333472124978 
                  612                  350       0.343668072962 
                  482                  400       0.348403430914 
                 1237                  200                  0.0 
                 2686                  100                  0.0 
                  886                  150                  0.0 
                 1187                  250                  0.0 
                 3062                  200                  0.0 
                  988                  350       0.223944548153 
                 2947                  500     0.00765710073287 
                 4316                  200                  0.0 
                  515                  100                  0.0 
                 5100                  500     0.00013053619705 
                  536                  350       0.347134291092 
                  244                  200                  0.0 
                  805                  450       0.378169508572 
                 3593                  250                  0.0 
                  499                  450       0.364987050305 
                 2147                  200                  0.0 
                 2464                  350     0.00238745882442 
                  761                  100                  0.0 
                  105                  100                  0.0 
                  205                  200                  0.0 
                 1546                  150                  0.0 
                 1287                  150                  0.0 
                 5100                  350    4.83271833787e-05 
                  164                  100                  0.0 
                  575                  250                  0.0 
                  173                  150                  0.0 
                  702                  500       0.389183232609 
                 5100                  200                  0.0 
                  357                  200                  0.0 
                  305                  300                  0.0 
                  526                  500       0.383671895544 
                 1078                  450       0.307453648378 
                  346                  300                  0.0 
                  272                  200                  0.0 
                 2116                  450      0.0413499478925 
                 1738                  400      0.0654378523894 
                 5100                  250                  0.0 
                  327                  250                  0.0 
                 2503                  250                  0.0 
                 1336                  100                  0.0 
                 1777                  450      0.0929431650685 
                 2115                  300                  0.0 
                 1728                  250                  0.0 
                 3541                  500    0.000937904038629 
                 2964                  350    0.000322573796012 
                  324                  300                  0.0 
                  295                  150                  0.0 
                 1229                  300                  0.0 
                 1496                  450       0.161118988206 
                  660                  400       0.367660935102 
                 5100                  300                  0.0 
                 4266                  350    6.38125045053e-05 
                  140                  100                  0.0 
                  731                  300                  0.0 
                  584                  400       0.368408055732 
                  432                  350       0.329264328249 
                  377                  300                  0.0 
                 3169                  100                  0.0 
                 4342                  150                  0.0 
                 4276                  400    6.03362578606e-05 
                  852                  200                  0.0 
                  633                  450       0.374885674492 
                  623                  300                  0.0 
                  537                  300                  0.0 
                  255                  250                  0.0 
                 1069                  150                  0.0 
                  588                  500       0.378020281951 
                 1472                  300                  0.0 
                 3725                  100                  0.0 
                 2081                  400      0.0242781526354 
                  864                  300                  0.0 
                  469                  300                  0.0 
                  708                  200                  0.0 
                  984                  250                  0.0 
                 1112                  100                  0.0 
                 4285                  450    0.000162175814646 
                 1033                  400       0.264749013613 
                  818                  250                  0.0 
                  709                  450       0.383231381806 
                  192                  150                  0.0 
                 3117                  150                  0.0 
                 2494                  400     0.00611501511625 
                  926                  450       0.355431051578 
                  475                  450       0.366807966934 
                  684                  250                  0.0 
                  195                  100                  0.0 
                  417                  300                  0.0 
                  417                  200                  0.0 
                 3611                  300                  0.0 
                 3013                  450     0.00227902171431 
                 4287                  250                  0.0 
                  297                  250                  0.0 
                 3027                  300                  0.0 
                 2568                  200                  0.0 
                 1700                  350       0.038614109368 
                 3641                  200                  0.0 
                 3559                  350    5.51861842446e-05 
                 1217                  500       0.303544578863 
                  422                  100                  0.0 
                 1765                  300                  0.0 
                  223                  200                  0.0 
                 3685                  150                  0.0 
                 1179                  350        0.15095369567 
                 1040                  500       0.360266241996 
                  455                  450       0.375141196252 
                  880                  400       0.323353866467 
                 2532                  300                  0.0 
                  833                  350       0.281577353194 
                 4252                  500    0.000158735465245 
                 2046                  350      0.0127054605253 
                  122                  100                  0.0 
                 5100                  150                  0.0 
                 2989                  400    0.000942433895115 
                 2210                  150                  0.0 
                  922                  100                  0.0 
                 3003                  250                  0.0 
                 1029                  300                  0.0 
                 1851                  150                  0.0 
                  590                  200                  0.0 
                 5100                  400    1.08402214672e-05 
                  734                  150                  0.0 
                  367                  250                  0.0 
                 2081                  250                  0.0 
                  274                  250                  0.0 
                  505                  500       0.387451382771 
                  899                  500       0.381865773018 
                 1414                  350      0.0883728057833 
                  757                  400        0.35290193331 
                  375                  350       0.336439333525 
                  355                  350       0.335665095213 
                 4366                  100                  0.0 
                 2525                  450      0.0132740815435 
                  637                  500       0.381075543314 
                  405                  400       0.361069739749 
                 2045                  500      0.0785134570959 
                  531                  450       0.359548437415 
                 1455                  400       0.126130936517 
                 1222                  400       0.195104182155 
                 1432                  250                  0.0 
                  218                  150                  0.0 
                 1027                  200                  0.0 
                 1438                  500       0.233501150848 
                 1600                  100                  0.0 
                 1791                  200                  0.0 
