#                prod                mhscp              mrec100 
                  494                  200       0.224591680188 
                  488                  250       0.292154359368 
                  235                  100                  0.0 
                 5100                  100                  0.0 
                  251                  150                  0.0 
                 1490                  200     0.00380502988957 
                  350                  150                  0.0 
                 2629                  150                  0.0 
                  309                  200       0.264538928816 
                 4297                  300    4.60237263747e-05 
                  155                  150                  0.0 
                 1909                  100                  0.0 
                  418                  150                  0.0 
                 2268                  100                  0.0 
                  284                  100                  0.0 
                  420                  250       0.306122453955 
                  607                  150                  0.0 
                  503                  150                  0.0 
                  346                  100                  0.0 
                  627                  100                  0.0 
                 1237                  200      0.0144203665778 
                 2686                  100                  0.0 
                  886                  150                  0.0 
                 1187                  250      0.0478348917645 
                 3062                  200    4.79660835604e-05 
                 4316                  200    1.49126815621e-07 
                  515                  100                  0.0 
                  244                  200       0.247454492958 
                 3593                  250    1.89386605043e-07 
                 2147                  200    0.000107133355633 
                  761                  100                  0.0 
                  105                  100                  0.0 
                  205                  200        0.24902407932 
                 1546                  150                  0.0 
                 1287                  150                  0.0 
                  164                  100                  0.0 
                  575                  250       0.260597758569 
                  173                  150                  0.0 
                 5100                  200                  0.0 
                  357                  200       0.271816976694 
                  305                  300       0.313590494728 
                  346                  300       0.308502674931 
                  272                  200       0.254824086779 
                 5100                  250     2.8451314936e-08 
                  327                  250       0.292609164775 
                 2503                  250    6.48560426673e-05 
                 1336                  100                  0.0 
                 2115                  300     0.00351423491909 
                 1728                  250     0.00477070545472 
                  324                  300       0.316434567228 
                  295                  150                  0.0 
                 1229                  300      0.0831132160656 
                 5100                  300    2.13803738748e-07 
                  140                  100                  0.0 
                  731                  300       0.262819653996 
                  377                  300       0.317618015874 
                 3169                  100                  0.0 
                 4342                  150                  0.0 
                  852                  200      0.0689285677795 
                  623                  300       0.304700269256 
                  537                  300       0.327254876367 
                  255                  250       0.298358412528 
                 1069                  150                  0.0 
                 1472                  300       0.039296460801 
                 3725                  100                  0.0 
                  864                  300       0.205834809925 
                  469                  300       0.329143702247 
                  708                  200       0.116260959532 
                  984                  250       0.089347404667 
                 1112                  100                  0.0 
                  818                  250       0.150716150551 
                  192                  150                  0.0 
                 3117                  150                  0.0 
                  684                  250       0.213499471385 
                  195                  100                  0.0 
                  417                  300       0.325730533293 
                  417                  200       0.254032140063 
                 3611                  300     1.1719167469e-05 
                 4287                  250    3.57250107387e-08 
                  297                  250       0.282668328726 
                 3027                  300    7.26448044698e-05 
                 2568                  200    6.06766382998e-05 
                 3641                  200    2.93970272292e-06 
                  422                  100                  0.0 
                 1765                  300      0.0143886761222 
                  223                  200       0.249888570472 
                 3685                  150                  0.0 
                 2532                  300    0.000434044398133 
                  122                  100                  0.0 
                 5100                  150                  0.0 
                 2210                  150                  0.0 
                  922                  100                  0.0 
                 3003                  250     5.0365560879e-05 
                 1029                  300       0.141103780497 
                 1851                  150                  0.0 
                  590                  200       0.174096958591 
                  734                  150                  0.0 
                  367                  250       0.298379561928 
                 2081                  250    0.000882421943913 
                  274                  250        0.29360468523 
                 4366                  100                  0.0 
                 1432                  250      0.0185034073311 
                  218                  150                  0.0 
                 1027                  200      0.0338522346073 
                 1600                  100                  0.0 
                 1791                  200    0.000547064930603 
