100.0   0.0   0.0000000
100.0   40.0   0.0000000
100.0   80.0   0.0000000
1000.0   120.0   0.0004948
1000.0   160.0   0.0007102
1000.0   240.0   0.0005505
1000.0   280.0   0.0003726
1000.0   320.0   0.0004800
1000.0   360.0   0.0004430
1000.0   400.0   0.0005843
1000.0   440.0   0.0005121
1000.0   680.0   0.0004427
1000   0   0.0006379
1000   40   0.0006370
1000   80   0.0005687
1000   480   0.0005339
1000   520   0.0004602
1000   560   0.0006571
1000   600   0.0005163
1000   640   0.0005309
1000   720   0.0002828
1050.0   560.0   0.0004764
1050.0   640.0   0.0005789
1050.0   680.0   0.0004033
1050   80   0.0006343
1050   120   0.0004916
1050   160   0.0005433
1050   200   0.0004943
1050   240   0.0005274
1050   280   0.0006849
1050   320   0.0003525
1050   360   0.0007376
1050   400   0.0005477
1050   440   0.0005122
1050   480   0.0005622
1050   520   0.0005295
1050   600   0.0007543
1050   720   0.0005282
1050   0   0.0007042
1050   40   0.0007227
1100.0   560.0   0.0004896
1100.0   640.0   0.0006138
1100.0   680.0   0.0006290
1100   0   0.0005254
1100   40   0.0004547
1100   80   0.0004545
1100   120   0.0004892
1100   160   0.0003503
1100   200   0.0007175
1100   240   0.0004580
1100   280   0.0006288
1100   320   0.0004552
1100   360   0.0004193
1100   400   0.0004888
1100   440   0.0006113
1100   480   0.0004538
1100   520   0.0004024
1100   600   0.0003494
1100   720   0.0005107
1150.0   560.0   0.0005387
1150.0   640.0   0.0006941
1150.0   680.0   0.0004144
1150   0   0.0004677
1150   40   0.0005377
1150   80   0.0005015
1150   120   0.0003996
1150   160   0.0005047
1150   200   0.0004510
1150   240   0.0005547
1150   280   0.0004694
1150   320   0.0005020
1150   360   0.0006244
1150   400   0.0006389
1150   440   0.0004004
1150   480   0.0004694
1150   520   0.0006460
1150   600   0.0004163
1150   720   0.0006740
1200.0   0.0   0.0003945
1200.0   40.0   0.0002747
1200.0   80.0   0.0005175
1200.0   120.0   0.0005859
1200.0   160.0   0.0003271
1200.0   200.0   0.0003274
1200.0   240.0   0.0004301
1200.0   280.0   0.0003957
1200.0   320.0   0.0003616
1200.0   360.0   0.0004632
1200.0   400.0   0.0004622
1200.0   440.0   0.0005861
1200.0   480.0   0.0005187
1200.0   520.0   0.0005167
1200.0   560.0   0.0004483
1200.0   600.0   0.0004308
1200.0   640.0   0.0005348
1200.0   680.0   0.0006019
1200   0   0.0003609
1250.0   120.0   0.0004253
1250.0   160.0   0.0004449
1250.0   200.0   0.0003398
1250.0   240.0   0.0004938
1250.0   280.0   0.0003582
1250.0   320.0   0.0003575
1250.0   360.0   0.0003258
1250.0   400.0   0.0003423
1250.0   440.0   0.0003580
1250.0   480.0   0.0004420
1250.0   520.0   0.0002904
1250.0   560.0   0.0006831
1250.0   600.0   0.0005123
1250.0   640.0   0.0004615
1250.0   680.0   0.0004431
1300.0   0.0   0.0005267
1300.0   40.0   0.0004924
