txName: TChiZZ
conditionDescription: None
condition: None
constraint: [[['Z']],[['Z']]]
validated: None
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: False
efficiencyMap: [[[[480.0*GeV, 380.0*GeV], [480.0*GeV, 380.0*GeV]], 0.0056595],
[[[600.0*GeV, 420.0*GeV], [600.0*GeV, 420.0*GeV]], 0.023446],
[[[600.0*GeV, 1.0*GeV], [600.0*GeV, 1.0*GeV]], 0.01695],
[[[280.0*GeV, 180.0*GeV], [280.0*GeV, 180.0*GeV]], 0.0045851],
[[[280.0*GeV, 40.0*GeV], [280.0*GeV, 40.0*GeV]], 0.020393],
[[[640.0*GeV, 60.0*GeV], [640.0*GeV, 60.0*GeV]], 0.015817],
[[[400.0*GeV, 320.0*GeV], [400.0*GeV, 320.0*GeV]], 0.0048252],
[[[560.0*GeV, 440.0*GeV], [560.0*GeV, 440.0*GeV]], 0.0084193],
[[[760.0*GeV, 360.0*GeV], [760.0*GeV, 360.0*GeV]], 0.018994],
[[[720.0*GeV, 260.0*GeV], [720.0*GeV, 260.0*GeV]], 0.018162],
[[[240.0*GeV, 200.0*GeV], [240.0*GeV, 200.0*GeV]], 0.0025521],
[[[480.0*GeV, 400.0*GeV], [480.0*GeV, 400.0*GeV]], 0.0043808],
[[[600.0*GeV, 400.0*GeV], [600.0*GeV, 400.0*GeV]], 0.026029],
[[[680.0*GeV, 120.0*GeV], [680.0*GeV, 120.0*GeV]], 0.015183],
[[[240.0*GeV, 20.0*GeV], [240.0*GeV, 20.0*GeV]], 0.016119],
[[[560.0*GeV, 220.0*GeV], [560.0*GeV, 220.0*GeV]], 0.023681],
[[[280.0*GeV, 80.0*GeV], [280.0*GeV, 80.0*GeV]], 0.01884],
[[[800.0*GeV, 1.0*GeV], [800.0*GeV, 1.0*GeV]], 0.010983],
[[[320.0*GeV, 80.0*GeV], [320.0*GeV, 80.0*GeV]], 0.023185],
[[[680.0*GeV, 40.0*GeV], [680.0*GeV, 40.0*GeV]], 0.014758],
[[[560.0*GeV, 200.0*GeV], [560.0*GeV, 200.0*GeV]], 0.023299],
[[[240.0*GeV, 220.0*GeV], [240.0*GeV, 220.0*GeV]], 0.0011241],
[[[480.0*GeV, 220.0*GeV], [480.0*GeV, 220.0*GeV]], 0.02894],
[[[600.0*GeV, 220.0*GeV], [600.0*GeV, 220.0*GeV]], 0.022791],
[[[600.0*GeV, 300.0*GeV], [600.0*GeV, 300.0*GeV]], 0.025598],
