txName: T2bb
conditionDescription: None
condition: None
constraint: [[['b']],[['b']]]
figureUrl: https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2015-01/figaux_06d.png,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2015-01/figaux_07d.png
dataUrl: http://hepdata.cedar.ac.uk/view/ins1472822/all;http://hepdata.cedar.ac.uk/view/ins1472822/d30/input,http://hepdata.cedar.ac.uk/view/ins1472822/d35/input
validated: True
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: True
efficiencyMap: [[[[200.0*GeV, 180.0*GeV], [200.0*GeV, 180.0*GeV]], 0.0],
[[[250.0*GeV, 230.0*GeV], [250.0*GeV, 230.0*GeV]], 0.0],
[[[250.0*GeV, 245.0*GeV], [250.0*GeV, 245.0*GeV]], 7.9e-05],
[[[300.0*GeV, 150.0*GeV], [300.0*GeV, 150.0*GeV]], 0.0],
[[[300.0*GeV, 230.0*GeV], [300.0*GeV, 230.0*GeV]], 0.0],
[[[300.0*GeV, 280.0*GeV], [300.0*GeV, 280.0*GeV]], 0.0],
[[[300.0*GeV, 295.0*GeV], [300.0*GeV, 295.0*GeV]], 0.0],
[[[350.0*GeV, 150.0*GeV], [350.0*GeV, 150.0*GeV]], 0.0],
[[[350.0*GeV, 250.0*GeV], [350.0*GeV, 250.0*GeV]], 0.0],
[[[350.0*GeV, 330.0*GeV], [350.0*GeV, 330.0*GeV]], 0.000203],
[[[350.0*GeV, 345.0*GeV], [350.0*GeV, 345.0*GeV]], 9.1e-05],
[[[400.0*GeV, 1.0*GeV], [400.0*GeV, 1.0*GeV]], 0.000232],
[[[400.0*GeV, 100.0*GeV], [400.0*GeV, 100.0*GeV]], 8.8e-05],
[[[400.0*GeV, 200.0*GeV], [400.0*GeV, 200.0*GeV]], 0.0],
[[[400.0*GeV, 300.0*GeV], [400.0*GeV, 300.0*GeV]], 0.0],
[[[400.0*GeV, 380.0*GeV], [400.0*GeV, 380.0*GeV]], 0.0],
[[[400.0*GeV, 395.0*GeV], [400.0*GeV, 395.0*GeV]], 0.000198],
[[[450.0*GeV, 300.0*GeV], [450.0*GeV, 300.0*GeV]], 0.0],
[[[450.0*GeV, 350.0*GeV], [450.0*GeV, 350.0*GeV]], 0.0],
[[[450.0*GeV, 400.0*GeV], [450.0*GeV, 400.0*GeV]], 0.0],
[[[450.0*GeV, 430.0*GeV], [450.0*GeV, 430.0*GeV]], 0.0],
[[[450.0*GeV, 445.0*GeV], [450.0*GeV, 445.0*GeV]], 0.0],
[[[500.0*GeV, 1.0*GeV], [500.0*GeV, 1.0*GeV]], 0.005684],
[[[500.0*GeV, 100.0*GeV], [500.0*GeV, 100.0*GeV]], 0.003127],
[[[500.0*GeV, 200.0*GeV], [500.0*GeV, 200.0*GeV]], 0.000366],
[[[500.0*GeV, 300.0*GeV], [500.0*GeV, 300.0*GeV]], 0.0],
[[[500.0*GeV, 350.0*GeV], [500.0*GeV, 350.0*GeV]], 0.0],
[[[500.0*GeV, 400.0*GeV], [500.0*GeV, 400.0*GeV]], 0.0],
[[[500.0*GeV, 450.0*GeV], [500.0*GeV, 450.0*GeV]], 0.0],
[[[500.0*GeV, 480.0*GeV], [500.0*GeV, 480.0*GeV]], 0.0],
[[[500.0*GeV, 495.0*GeV], [500.0*GeV, 495.0*GeV]], 0.0],
[[[550.0*GeV, 1.0*GeV], [550.0*GeV, 1.0*GeV]], 0.01425],
[[[550.0*GeV, 100.0*GeV], [550.0*GeV, 100.0*GeV]], 0.0102],
[[[550.0*GeV, 200.0*GeV], [550.0*GeV, 200.0*GeV]], 0.002254],
[[[550.0*GeV, 300.0*GeV], [550.0*GeV, 300.0*GeV]], 0.000192],
[[[550.0*GeV, 350.0*GeV], [550.0*GeV, 350.0*GeV]], 7e-05],
[[[550.0*GeV, 400.0*GeV], [550.0*GeV, 400.0*GeV]], 0.0],
[[[550.0*GeV, 450.0*GeV], [550.0*GeV, 450.0*GeV]], 0.0],
[[[550.0*GeV, 500.0*GeV], [550.0*GeV, 500.0*GeV]], 0.0],
[[[550.0*GeV, 530.0*GeV], [550.0*GeV, 530.0*GeV]], 0.0],
[[[550.0*GeV, 545.0*GeV], [550.0*GeV, 545.0*GeV]], 0.0],
[[[600.0*GeV, 1.0*GeV], [600.0*GeV, 1.0*GeV]], 0.02444],
[[[600.0*GeV, 100.0*GeV], [600.0*GeV, 100.0*GeV]], 0.018718],
[[[600.0*GeV, 200.0*GeV], [600.0*GeV, 200.0*GeV]], 0.010633],
[[[600.0*GeV, 300.0*GeV], [600.0*GeV, 300.0*GeV]], 0.001166],
[[[600.0*GeV, 350.0*GeV], [600.0*GeV, 350.0*GeV]], 7.5e-05],
[[[600.0*GeV, 400.0*GeV], [600.0*GeV, 400.0*GeV]], 6.8e-05],
[[[600.0*GeV, 450.0*GeV], [600.0*GeV, 450.0*GeV]], 0.0],
[[[600.0*GeV, 500.0*GeV], [600.0*GeV, 500.0*GeV]], 9.6e-05],
[[[600.0*GeV, 580.0*GeV], [600.0*GeV, 580.0*GeV]], 0.0],
[[[600.0*GeV, 595.0*GeV], [600.0*GeV, 595.0*GeV]], 0.0],
[[[650.0*GeV, 1.0*GeV], [650.0*GeV, 1.0*GeV]], 0.033888],
[[[650.0*GeV, 100.0*GeV], [650.0*GeV, 100.0*GeV]], 0.028858],
[[[650.0*GeV, 200.0*GeV], [650.0*GeV, 200.0*GeV]], 0.022788],
[[[650.0*GeV, 300.0*GeV], [650.0*GeV, 300.0*GeV]], 0.007493],
[[[650.0*GeV, 350.0*GeV], [650.0*GeV, 350.0*GeV]], 0.001568],
[[[650.0*GeV, 400.0*GeV], [650.0*GeV, 400.0*GeV]], 0.000345],
[[[650.0*GeV, 450.0*GeV], [650.0*GeV, 450.0*GeV]], 0.0],
[[[650.0*GeV, 500.0*GeV], [650.0*GeV, 500.0*GeV]], 7.9e-05],
[[[650.0*GeV, 600.0*GeV], [650.0*GeV, 600.0*GeV]], 0.0],
