1000   0   0.0102093
1000   40   0.0091291
1000   80   0.0090890
1000   120   0.0088167
1000   160   0.0083009
1000   200   0.0069390
1000   240   0.0072083
1000   280   0.0062772
1000   320   0.0046393
1000   360   0.0040423
1000   400   0.0039106
1000   440   0.0026471
1000   480   0.0021048
1000   520   0.0017932
1000   560   0.0010276
1000   600   0.0007086
1000   640   0.0004077
1000   680   0.0002660
1000   720   0.0001063
100   0   0.0000000
100   40   0.0000000
1050   0   0.0109712
1050   40   0.0105618
1050   80   0.0106041
1050   120   0.0101707
1050   160   0.0082399
1050   200   0.0087922
1050   240   0.0066598
1050   280   0.0068307
1050   320   0.0056905
1050   360   0.0049467
1050   400   0.0042196
1050   440   0.0038843
1050   480   0.0029500
1050   520   0.0019040
1050   560   0.0016533
1050   600   0.0010018
1050   640   0.0006009
1050   680   0.0003686
1050   720   0.0001229
1100   0   0.0120764
1100   40   0.0118989
1100   80   0.0108191
1100   120   0.0112884
1100   160   0.0105581
1100   200   0.0098189
1100   240   0.0089455
1100   280   0.0082152
1100   320   0.0076452
1100   360   0.0065051
1100   400   0.0060625
1100   440   0.0048782
1100   480   0.0042548
1100   520   0.0030415
1100   560   0.0026913
1100   600   0.0018713
1100   640   0.0012702
1100   680   0.0008726
1100   720   0.0005236
1150   0   0.0131923
1150   40   0.0137423
1150   80   0.0127168
1150   120   0.0118357
1150   160   0.0119816
1150   200   0.0108095
1150   240   0.0096294
1150   280   0.0097024
1150   320   0.0078171
1150   360   0.0068795
1150   400   0.0068345
1150   440   0.0061078
1150   480   0.0047627
1150   520   0.0043564
1150   560   0.0034677
1150   600   0.0026788
1150   640   0.0021116
1150   680   0.0014477
1150   720   0.0011217
1200   0   0.0143608
1200   40   0.0148113
1200   80   0.0137356
1200   120   0.0130230
1200   160   0.0121502
1200   200   0.0110969
1200   240   0.0101750
1200   280   0.0097432
1200   320   0.0095809
1200   360   0.0088753
1200   400   0.0073914
1200   440   0.0070933
1200   480   0.0055676
1200   520   0.0051669
1200   560   0.0041561
1200   600   0.0036160
1200   640   0.0029059
1200   680   0.0022586
1200   720   0.0012729
1250   0   0.0156666
1250   40   0.0153613
1250   80   0.0136494
1250   120   0.0133366
1250   160   0.0138837
1250   200   0.0126690
1250   240   0.0124579
1250   280   0.0124427
1250   320   0.0102849
1250   360   0.0095776
1250   400   0.0088992
1250   440   0.0084975
1250   480   0.0065841
1250   520   0.0063212
1250   560   0.0055162
1250   600   0.0045045
1250   640   0.0039502
1250   680   0.0032597
1250   720   0.0024429
1300   720   0.0036385
1300   0   0.0153085
1300   40   0.0161638
1300   80   0.0148183
1300   120   0.0145369
1300   160   0.0137371
1300   200   0.0137507
1300   240   0.0121887
1300   280   0.0124907
1300   320   0.0110985
1300   360   0.0108526
1300   400   0.0099650
1300   440   0.0090690
1300   480   0.0078771
1300   520   0.0074913
1300   560   0.0062188
1300   600   0.0055103
1300   640   0.0042599
1300   680   0.0036591
1350.0   40.0   0.0168163
1350.0   320.0   0.0118158
1350   680   0.0049543
1350   720   0.0042186
1350   0   0.0164405
1350   80   0.0158167
1350   120   0.0151172
1350   160   0.0150215
1350   200   0.0133979
1350   240   0.0135178
1350   280   0.0128008
1350   360   0.0111713
1350   400   0.0102774
1350   440   0.0100657
1350   480   0.0099255
1350   520   0.0082282
1350   560   0.0074985
1350   600   0.0063056
1350   640   0.0059126
1400   600   0.0072717
1400   640   0.0065848
1400   680   0.0057281
1400   720   0.0053344
1400   0   0.0183572
1400   40   0.0170217
1400   80   0.0162389
1400   120   0.0161069
1400   160   0.0149937
1400   200   0.0150327
1400   240   0.0147543
1400   280   0.0130367
1400   320   0.0129356
1400   360   0.0126915
1400   400   0.0118604
1400   440   0.0114289
1400   480   0.0106511
1400   520   0.0087555
1400   560   0.0083757
1450.0   40.0   0.0171057
1450.0   320.0   0.0141054
1450   560   0.0098096
1450   600   0.0085248
1450   640   0.0078548
1450   680   0.0070811
1450   720   0.0065001
1450   0   0.0184233
1450   80   0.0168067
1450   120   0.0163693
1450   160   0.0172839
1450   200   0.0166094
1450   240   0.0146346
1450   280   0.0147474
1450   360   0.0123742
1450   400   0.0122474
1450   440   0.0123164
1450   480   0.0119578
1450   520   0.0105987
1500.0   120.0   0.0176785
1500.0   160.0   0.0165473
1500   520   0.0113950
1500   560   0.0103675
1500   600   0.0093868
1500   640   0.0081936
1500   680   0.0082758
1500   720   0.0070413
1500   0   0.0192894
1500   40   0.0192241
1500   80   0.0193134
1500   200   0.0165228
1500   240   0.0162009
1500   280   0.0152883
1500   320   0.0143589
1500   360   0.0131421
1500   400   0.0133230
1500   440   0.0128813
1500   480   0.0118826
150   80   0.0000000
150   0   0.0000000
150   40   0.0000000
1550.0   480.0   0.0121298
1550.0   520.0   0.0121392
1550.0   560.0   0.0106668
1550.0   600.0   0.0105366
1550.0   640.0   0.0102058
1550.0   680.0   0.0089011
1550.0   0.0   0.0189055
1550.0   40.0   0.0179434
1550.0   80.0   0.0182791
1550.0   120.0   0.0185022
1550.0   160.0   0.0171503
1550.0   320.0   0.0150307
1550.0   360.0   0.0146369
1550   200   0.0168026
1550   240   0.0162324
1550   280   0.0152135
1550   400   0.0135084
1550   440   0.0127865
1600.0   400.0   0.0150527
1600.0   440.0   0.0142545
1600.0   480.0   0.0131637
1600.0   520.0   0.0123611
1600.0   560.0   0.0121778
1600.0   600.0   0.0114034
1600.0   640.0   0.0105159
1600.0   680.0   0.0102411
1600.0   0.0   0.0205029
1600.0   40.0   0.0193784
1600.0   80.0   0.0191685
1600.0   120.0   0.0184159
1600.0   160.0   0.0182166
1600.0   200.0   0.0174544
1600.0   240.0   0.0169841
1600.0   280.0   0.0166327
1600.0   320.0   0.0161074
1600.0   360.0   0.0154342
1650.0   360.0   0.0157319
1650.0   400.0   0.0142707
1650.0   440.0   0.0146478
1650.0   480.0   0.0136741
1650.0   520.0   0.0133398
1650.0   560.0   0.0123938
1650.0   600.0   0.0119791
1650.0   640.0   0.0110392
1650.0   680.0   0.0103354
1650.0   0.0   0.0205456
1650.0   40.0   0.0203047
1650.0   80.0   0.0199542
1650.0   120.0   0.0191058
1650.0   160.0   0.0183669
1650.0   200.0   0.0184482
1650.0   240.0   0.0179115
1650.0   280.0   0.0171217
1650.0   320.0   0.0167790
1700.0   320.0   0.0165250
1700.0   360.0   0.0158692
1700.0   400.0   0.0160868
1700.0   440.0   0.0143957
1700.0   480.0   0.0141221
1700.0   520.0   0.0144867
1700.0   560.0   0.0132131
1700.0   600.0   0.0127082
1700.0   640.0   0.0123522
1700.0   680.0   0.0114722
1700.0   0.0   0.0204798
1700.0   40.0   0.0199256
1700.0   80.0   0.0202818
1700.0   120.0   0.0190968
1700.0   160.0   0.0193652
1700.0   200.0   0.0185695
1700.0   240.0   0.0169945
1700.0   280.0   0.0167304
200   0   0.0000000
200   40   0.0000000
200   80   0.0000154
200   120   0.0000000
250   0   0.0000163
250   40   0.0000000
250   80   0.0000163
250   120   0.0000163
250   160   0.0000000
250   200   0.0000000
300   0   0.0000171
300   40   0.0000000
300   80   0.0000170
300   120   0.0000000
300   160   0.0000000
300   200   0.0000000
300   240   0.0000000
350   0   0.0000175
350   40   0.0000874
350   80   0.0000697
350   120   0.0000175
350   160   0.0000175
350   200   0.0000000
350   240   0.0000000
350   280   0.0000000
400   0   0.0001964
400   40   0.0001606
400   80   0.0000712
400   120   0.0001253
400   160   0.0001251
400   200   0.0000000
400   240   0.0000000
400   280   0.0000000
400   320   0.0000178
450   0   0.0005062
450   40   0.0001812
450   80   0.0002362
450   120   0.0001632
450   160   0.0001633
