1000   0   0.0222088
1000   40   0.0202889
1000   80   0.0213018
1000   120   0.0207492
1000   160   0.0196058
1000   200   0.0175788
1000   240   0.0169846
1000   280   0.0153285
1000   320   0.0128378
1000   360   0.0122689
1000   400   0.0097941
1000   440   0.0082078
1000   480   0.0060646
1000   520   0.0050067
1000   560   0.0037561
1000   600   0.0028169
1000   640   0.0015421
1000   680   0.0007448
1000   720   0.0005671
100   0   0.0000000
100   40   0.0000000
1050   0   0.0237239
1050   40   0.0242114
1050   80   0.0221577
1050   120   0.0235960
1050   160   0.0199482
1050   200   0.0203330
1050   240   0.0184681
1050   280   0.0183972
1050   320   0.0156445
1050   360   0.0142065
1050   400   0.0132415
1050   440   0.0106864
1050   480   0.0093942
1050   520   0.0073164
1050   560   0.0052236
1050   600   0.0039722
1050   640   0.0026333
1050   680   0.0015446
1050   720   0.0012989
1100   0   0.0256209
1100   40   0.0245830
1100   80   0.0255484
1100   120   0.0233259
1100   160   0.0228613
1100   200   0.0229982
1100   240   0.0220223
1100   280   0.0203283
1100   320   0.0190518
1100   360   0.0162277
1100   400   0.0147533
1100   440   0.0137461
1100   480   0.0115263
1100   520   0.0092470
1100   560   0.0076894
1100   600   0.0055438
1100   640   0.0040541
1100   680   0.0031761
1100   720   0.0016056
1150   0   0.0262113
1150   40   0.0277095
1150   80   0.0253818
1150   120   0.0252656
1150   160   0.0244313
1150   200   0.0250035
1150   240   0.0231036
1150   280   0.0211515
1150   320   0.0203383
1150   360   0.0188927
1150   400   0.0179361
1150   440   0.0150013
1150   480   0.0129546
1150   520   0.0119583
1150   560   0.0099350
1150   600   0.0079667
1150   640   0.0066810
1150   680   0.0045872
1150   720   0.0035722
1200   0   0.0283596
1200   40   0.0280933
1200   80   0.0273674
1200   120   0.0256503
1200   160   0.0260386
1200   200   0.0250887
1200   240   0.0233681
1200   280   0.0221717
1200   320   0.0219605
1200   360   0.0210874
1200   400   0.0201316
1200   440   0.0179823
1200   480   0.0161513
1200   520   0.0145395
1200   560   0.0118820
1200   600   0.0104368
1200   640   0.0087520
1200   680   0.0064138
1200   720   0.0052118
1250   0   0.0295583
1250   40   0.0305521
1250   80   0.0297355
1250   120   0.0288555
1250   160   0.0287431
1250   200   0.0276772
1250   240   0.0253431
1250   280   0.0253303
1250   320   0.0242928
1250   360   0.0222624
1250   400   0.0206284
1250   440   0.0202948
1250   480   0.0177857
1250   520   0.0169819
1250   560   0.0138932
1250   600   0.0138195
1250   640   0.0114060
1250   680   0.0089770
1250   720   0.0077729
1300   720   0.0095784
1300   0   0.0316680
1300   40   0.0303221
1300   80   0.0310641
1300   120   0.0302639
1300   160   0.0286754
1300   200   0.0280617
1300   240   0.0265721
1300   280   0.0262508
1300   320   0.0262467
1300   360   0.0249321
1300   400   0.0235120
1300   440   0.0210591
1300   480   0.0196248
1300   520   0.0188383
1300   560   0.0172708
1300   600   0.0154459
1300   640   0.0134729
1300   680   0.0121800
1350.0   40.0   0.0320351
1350.0   320.0   0.0269811
1350   680   0.0132229
1350   720   0.0121347
1350   0   0.0326629
1350   80   0.0321041
1350   120   0.0302847
1350   160   0.0311196
1350   200   0.0295527
1350   240   0.0286389
1350   280   0.0279122
1350   360   0.0258252
1350   400   0.0244908
1350   440   0.0227775
1350   480   0.0222945
1350   520   0.0204779
1350   560   0.0189639
1350   600   0.0182626
1350   640   0.0154973
1400   600   0.0200180
1400   640   0.0182799
1400   680   0.0163327
1400   720   0.0134194
1400   0   0.0346878
1400   40   0.0330774
1400   80   0.0337127
