txName: T2bb
conditionDescription: None
condition: None
constraint: [[['b']],[['b']]]
figureUrl: https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2015-01/figaux_06c.png,https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2015-01/figaux_07c.png
dataUrl: http://hepdata.cedar.ac.uk/view/ins1472822/all;http://hepdata.cedar.ac.uk/view/ins1472822/d29/input,http://hepdata.cedar.ac.uk/view/ins1472822/d34/input
validated: True
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: True
efficiencyMap: [[[[200.0*GeV, 180.0*GeV], [200.0*GeV, 180.0*GeV]], 0.0],
[[[250.0*GeV, 230.0*GeV], [250.0*GeV, 230.0*GeV]], 0.0],
[[[250.0*GeV, 245.0*GeV], [250.0*GeV, 245.0*GeV]], 0.000168],
[[[300.0*GeV, 150.0*GeV], [300.0*GeV, 150.0*GeV]], 0.0],
[[[300.0*GeV, 230.0*GeV], [300.0*GeV, 230.0*GeV]], 0.0],
[[[300.0*GeV, 280.0*GeV], [300.0*GeV, 280.0*GeV]], 0.0],
[[[300.0*GeV, 295.0*GeV], [300.0*GeV, 295.0*GeV]], 0.000177],
[[[350.0*GeV, 150.0*GeV], [350.0*GeV, 150.0*GeV]], 0.000168],
[[[350.0*GeV, 250.0*GeV], [350.0*GeV, 250.0*GeV]], 9.9e-05],
[[[350.0*GeV, 330.0*GeV], [350.0*GeV, 330.0*GeV]], 0.000216],
[[[350.0*GeV, 345.0*GeV], [350.0*GeV, 345.0*GeV]], 0.000208],
[[[400.0*GeV, 1.0*GeV], [400.0*GeV, 1.0*GeV]], 0.007729],
[[[400.0*GeV, 100.0*GeV], [400.0*GeV, 100.0*GeV]], 0.003672],
[[[400.0*GeV, 200.0*GeV], [400.0*GeV, 200.0*GeV]], 0.000252],
[[[400.0*GeV, 300.0*GeV], [400.0*GeV, 300.0*GeV]], 8.2e-05],
[[[400.0*GeV, 380.0*GeV], [400.0*GeV, 380.0*GeV]], 0.0],
[[[400.0*GeV, 395.0*GeV], [400.0*GeV, 395.0*GeV]], 0.000552],
[[[450.0*GeV, 300.0*GeV], [450.0*GeV, 300.0*GeV]], 0.0],
[[[450.0*GeV, 350.0*GeV], [450.0*GeV, 350.0*GeV]], 0.0],
[[[450.0*GeV, 400.0*GeV], [450.0*GeV, 400.0*GeV]], 0.0],
[[[450.0*GeV, 430.0*GeV], [450.0*GeV, 430.0*GeV]], 0.000346],
[[[450.0*GeV, 445.0*GeV], [450.0*GeV, 445.0*GeV]], 0.0],
[[[500.0*GeV, 1.0*GeV], [500.0*GeV, 1.0*GeV]], 0.035853],
[[[500.0*GeV, 100.0*GeV], [500.0*GeV, 100.0*GeV]], 0.0273],
[[[500.0*GeV, 200.0*GeV], [500.0*GeV, 200.0*GeV]], 0.011385],
[[[500.0*GeV, 300.0*GeV], [500.0*GeV, 300.0*GeV]], 0.000205],
[[[500.0*GeV, 350.0*GeV], [500.0*GeV, 350.0*GeV]], 8.8e-05],
[[[500.0*GeV, 400.0*GeV], [500.0*GeV, 400.0*GeV]], 0.0],
[[[500.0*GeV, 450.0*GeV], [500.0*GeV, 450.0*GeV]], 0.0],
[[[500.0*GeV, 480.0*GeV], [500.0*GeV, 480.0*GeV]], 0.0],
[[[500.0*GeV, 495.0*GeV], [500.0*GeV, 495.0*GeV]], 0.0],
[[[550.0*GeV, 1.0*GeV], [550.0*GeV, 1.0*GeV]], 0.047944],
[[[550.0*GeV, 100.0*GeV], [550.0*GeV, 100.0*GeV]], 0.04005],
