txName: T1bbbb
conditionDescription: None
condition: None
constraint: [[['b','b']],[['b','b']]]
validated: None
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: False
efficiencyMap: [[[[900.0*GeV, 640.0*GeV], [900.0*GeV, 640.0*GeV]], 0.0001967],
[[[300.0*GeV, 120.0*GeV], [300.0*GeV, 120.0*GeV]], 1.7e-05],
[[[420.0*GeV, 360.0*GeV], [420.0*GeV, 360.0*GeV]], 1.79e-05],
[[[1200.0*GeV, 1.0*GeV], [1200.0*GeV, 1.0*GeV]], 1.72e-05],
[[[1620.0*GeV, 360.0*GeV], [1620.0*GeV, 360.0*GeV]], 0.0],
[[[1500.0*GeV, 80.0*GeV], [1500.0*GeV, 80.0*GeV]], 0.0],
[[[1260.0*GeV, 80.0*GeV], [1260.0*GeV, 80.0*GeV]], 0.0],
[[[1680.0*GeV, 560.0*GeV], [1680.0*GeV, 560.0*GeV]], 1.6e-05],
[[[1260.0*GeV, 600.0*GeV], [1260.0*GeV, 600.0*GeV]], 8.55e-05],
[[[1500.0*GeV, 280.0*GeV], [1500.0*GeV, 280.0*GeV]], 0.0],
[[[120.0*GeV, 80.0*GeV], [120.0*GeV, 80.0*GeV]], 0.0],
[[[960.0*GeV, 680.0*GeV], [960.0*GeV, 680.0*GeV]], 0.0003382],
[[[840.0*GeV, 600.0*GeV], [840.0*GeV, 600.0*GeV]], 9.08e-05],
[[[1020.0*GeV, 560.0*GeV], [1020.0*GeV, 560.0*GeV]], 8.89e-05],
[[[1200.0*GeV, 240.0*GeV], [1200.0*GeV, 240.0*GeV]], 1.71e-05],
[[[540.0*GeV, 440.0*GeV], [540.0*GeV, 440.0*GeV]], 9.14e-05],
[[[900.0*GeV, 240.0*GeV], [900.0*GeV, 240.0*GeV]], 3.59e-05],
[[[420.0*GeV, 1.0*GeV], [420.0*GeV, 1.0*GeV]], 0.0002678],
[[[1260.0*GeV, 120.0*GeV], [1260.0*GeV, 120.0*GeV]], 1.7e-05],
[[[600.0*GeV, 80.0*GeV], [600.0*GeV, 80.0*GeV]], 0.0002399],
[[[1380.0*GeV, 600.0*GeV], [1380.0*GeV, 600.0*GeV]], 5.04e-05],
[[[360.0*GeV, 1.0*GeV], [360.0*GeV, 1.0*GeV]], 0.0001582],
[[[780.0*GeV, 240.0*GeV], [780.0*GeV, 240.0*GeV]], 9.14e-05],
[[[480.0*GeV, 280.0*GeV], [480.0*GeV, 280.0*GeV]], 0.000182],
[[[1260.0*GeV, 160.0*GeV], [1260.0*GeV, 160.0*GeV]], 1.71e-05],
[[[1620.0*GeV, 600.0*GeV], [1620.0*GeV, 600.0*GeV]], 0.0],
[[[1260.0*GeV, 680.0*GeV], [1260.0*GeV, 680.0*GeV]], 8.53e-05],
[[[1320.0*GeV, 600.0*GeV], [1320.0*GeV, 600.0*GeV]], 1.7e-05],
[[[1440.0*GeV, 320.0*GeV], [1440.0*GeV, 320.0*GeV]], 0.0],
[[[960.0*GeV, 480.0*GeV], [960.0*GeV, 480.0*GeV]], 0.0001605],
[[[1500.0*GeV, 520.0*GeV], [1500.0*GeV, 520.0*GeV]], 0.0],
[[[1020.0*GeV, 640.0*GeV], [1020.0*GeV, 640.0*GeV]], 0.0001946],
[[[1500.0*GeV, 480.0*GeV], [1500.0*GeV, 480.0*GeV]], 3.29e-05],
[[[420.0*GeV, 40.0*GeV], [420.0*GeV, 40.0*GeV]], 0.0001253],
[[[1620.0*GeV, 1.0*GeV], [1620.0*GeV, 1.0*GeV]], 1.62e-05],
[[[480.0*GeV, 160.0*GeV], [480.0*GeV, 160.0*GeV]], 0.0003098],
[[[1440.0*GeV, 240.0*GeV], [1440.0*GeV, 240.0*GeV]], 0.0],
[[[1680.0*GeV, 40.0*GeV], [1680.0*GeV, 40.0*GeV]], 0.0],
[[[1680.0*GeV, 160.0*GeV], [1680.0*GeV, 160.0*GeV]], 0.0],
[[[1680.0*GeV, 680.0*GeV], [1680.0*GeV, 680.0*GeV]], 0.0],
[[[1260.0*GeV, 640.0*GeV], [1260.0*GeV, 640.0*GeV]], 8.54e-05],
[[[840.0*GeV, 200.0*GeV], [840.0*GeV, 200.0*GeV]], 5.43e-05],
[[[1200.0*GeV, 160.0*GeV], [1200.0*GeV, 160.0*GeV]], 0.0],
[[[840.0*GeV, 560.0*GeV], [840.0*GeV, 560.0*GeV]], 0.0003798],
[[[1560.0*GeV, 240.0*GeV], [1560.0*GeV, 240.0*GeV]], 0.0],
[[[1380.0*GeV, 280.0*GeV], [1380.0*GeV, 280.0*GeV]], 1.68e-05],
[[[960.0*GeV, 200.0*GeV], [960.0*GeV, 200.0*GeV]], 3.57e-05],
[[[1080.0*GeV, 160.0*GeV], [1080.0*GeV, 160.0*GeV]], 1.76e-05],
[[[720.0*GeV, 1.0*GeV], [720.0*GeV, 1.0*GeV]], 1.83e-05],
[[[660.0*GeV, 120.0*GeV], [660.0*GeV, 120.0*GeV]], 0.0001285],
[[[1440.0*GeV, 280.0*GeV], [1440.0*GeV, 280.0*GeV]], 1.66e-05],
[[[1560.0*GeV, 440.0*GeV], [1560.0*GeV, 440.0*GeV]], 0.0],
[[[840.0*GeV, 360.0*GeV], [840.0*GeV, 360.0*GeV]], 0.0001812],
[[[720.0*GeV, 520.0*GeV], [720.0*GeV, 520.0*GeV]], 0.0002383],
[[[900.0*GeV, 680.0*GeV], [900.0*GeV, 680.0*GeV]], 8.99e-05],
[[[1560.0*GeV, 600.0*GeV], [1560.0*GeV, 600.0*GeV]], 0.0],
[[[480.0*GeV, 400.0*GeV], [480.0*GeV, 400.0*GeV]], 0.0],
[[[1320.0*GeV, 680.0*GeV], [1320.0*GeV, 680.0*GeV]], 6.78e-05],
[[[1200.0*GeV, 680.0*GeV], [1200.0*GeV, 680.0*GeV]], 0.0001205],
[[[1440.0*GeV, 120.0*GeV], [1440.0*GeV, 120.0*GeV]], 0.0],
[[[1560.0*GeV, 640.0*GeV], [1560.0*GeV, 640.0*GeV]], 0.0],
[[[780.0*GeV, 400.0*GeV], [780.0*GeV, 400.0*GeV]], 0.0002006],
[[[780.0*GeV, 440.0*GeV], [780.0*GeV, 440.0*GeV]], 0.000182],
[[[1500.0*GeV, 360.0*GeV], [1500.0*GeV, 360.0*GeV]], 0.0],
[[[660.0*GeV, 440.0*GeV], [660.0*GeV, 440.0*GeV]], 0.0002751],
[[[1560.0*GeV, 520.0*GeV], [1560.0*GeV, 520.0*GeV]], 0.0],
[[[600.0*GeV, 440.0*GeV], [600.0*GeV, 440.0*GeV]], 0.0001291],
[[[1080.0*GeV, 440.0*GeV], [1080.0*GeV, 440.0*GeV]], 6.99e-05],
[[[1260.0*GeV, 360.0*GeV], [1260.0*GeV, 360.0*GeV]], 3.43e-05],
[[[1620.0*GeV, 160.0*GeV], [1620.0*GeV, 160.0*GeV]], 0.0],
[[[1500.0*GeV, 560.0*GeV], [1500.0*GeV, 560.0*GeV]], 0.0],
[[[1620.0*GeV, 560.0*GeV], [1620.0*GeV, 560.0*GeV]], 0.0],
[[[960.0*GeV, 560.0*GeV], [960.0*GeV, 560.0*GeV]], 0.0001325],
[[[1080.0*GeV, 480.0*GeV], [1080.0*GeV, 480.0*GeV]], 8.77e-05],
[[[1020.0*GeV, 1.0*GeV], [1020.0*GeV, 1.0*GeV]], 0.0],
[[[1320.0*GeV, 40.0*GeV], [1320.0*GeV, 40.0*GeV]], 1.68e-05],
[[[1500.0*GeV, 160.0*GeV], [1500.0*GeV, 160.0*GeV]], 0.0],
[[[360.0*GeV, 240.0*GeV], [360.0*GeV, 240.0*GeV]], 3.54e-05],
[[[1560.0*GeV, 200.0*GeV], [1560.0*GeV, 200.0*GeV]], 0.0],
[[[840.0*GeV, 120.0*GeV], [840.0*GeV, 120.0*GeV]], 5.45e-05],
[[[900.0*GeV, 440.0*GeV], [900.0*GeV, 440.0*GeV]], 0.0001439],
[[[540.0*GeV, 480.0*GeV], [540.0*GeV, 480.0*GeV]], 1.83e-05],
[[[540.0*GeV, 360.0*GeV], [540.0*GeV, 360.0*GeV]], 0.0001278],
[[[1320.0*GeV, 200.0*GeV], [1320.0*GeV, 200.0*GeV]], 1.69e-05],
[[[1260.0*GeV, 480.0*GeV], [1260.0*GeV, 480.0*GeV]], 3.41e-05],
[[[900.0*GeV, 400.0*GeV], [900.0*GeV, 400.0*GeV]], 0.0001979],
[[[780.0*GeV, 280.0*GeV], [780.0*GeV, 280.0*GeV]], 4.55e-05],
[[[1380.0*GeV, 1.0*GeV], [1380.0*GeV, 1.0*GeV]], 0.0],
[[[720.0*GeV, 600.0*GeV], [720.0*GeV, 600.0*GeV]], 7.32e-05],
[[[1680.0*GeV, 640.0*GeV], [1680.0*GeV, 640.0*GeV]], 0.0],
[[[1020.0*GeV, 440.0*GeV], [1020.0*GeV, 440.0*GeV]], 3.54e-05],
[[[660.0*GeV, 400.0*GeV], [660.0*GeV, 400.0*GeV]], 0.0001654],
[[[1320.0*GeV, 640.0*GeV], [1320.0*GeV, 640.0*GeV]], 6.75e-05],
[[[180.0*GeV, 120.0*GeV], [180.0*GeV, 120.0*GeV]], 0.0],
[[[600.0*GeV, 320.0*GeV], [600.0*GeV, 320.0*GeV]], 0.0001285],
[[[780.0*GeV, 40.0*GeV], [780.0*GeV, 40.0*GeV]], 0.0001096],
[[[1140.0*GeV, 240.0*GeV], [1140.0*GeV, 240.0*GeV]], 1.73e-05],
[[[540.0*GeV, 40.0*GeV], [540.0*GeV, 40.0*GeV]], 0.0001834],
[[[1680.0*GeV, 520.0*GeV], [1680.0*GeV, 520.0*GeV]], 0.0],
[[[660.0*GeV, 320.0*GeV], [660.0*GeV, 320.0*GeV]], 0.0001285],
[[[1200.0*GeV, 320.0*GeV], [1200.0*GeV, 320.0*GeV]], 0.0],
[[[600.0*GeV, 240.0*GeV], [600.0*GeV, 240.0*GeV]], 0.0002208],
[[[240.0*GeV, 80.0*GeV], [240.0*GeV, 80.0*GeV]], 4.87e-05],
[[[1260.0*GeV, 40.0*GeV], [1260.0*GeV, 40.0*GeV]], 1.7e-05],
[[[540.0*GeV, 320.0*GeV], [540.0*GeV, 320.0*GeV]], 0.0001099],
[[[660.0*GeV, 480.0*GeV], [660.0*GeV, 480.0*GeV]], 0.0001466],
[[[780.0*GeV, 160.0*GeV], [780.0*GeV, 160.0*GeV]], 1.83e-05],
[[[1200.0*GeV, 440.0*GeV], [1200.0*GeV, 440.0*GeV]], 1.73e-05],
[[[1020.0*GeV, 600.0*GeV], [1020.0*GeV, 600.0*GeV]], 0.0001418],
[[[1320.0*GeV, 440.0*GeV], [1320.0*GeV, 440.0*GeV]], 1.68e-05],
[[[1140.0*GeV, 560.0*GeV], [1140.0*GeV, 560.0*GeV]], 3.49e-05],
[[[1680.0*GeV, 1.0*GeV], [1680.0*GeV, 1.0*GeV]], 0.0],
[[[900.0*GeV, 1.0*GeV], [900.0*GeV, 1.0*GeV]], 7.17e-05],
[[[1200.0*GeV, 80.0*GeV], [1200.0*GeV, 80.0*GeV]], 1.72e-05],
[[[660.0*GeV, 360.0*GeV], [660.0*GeV, 360.0*GeV]], 0.0002035],
[[[1140.0*GeV, 480.0*GeV], [1140.0*GeV, 480.0*GeV]], 6.95e-05],
[[[1200.0*GeV, 200.0*GeV], [1200.0*GeV, 200.0*GeV]], 1.73e-05],
[[[420.0*GeV, 160.0*GeV], [420.0*GeV, 160.0*GeV]], 0.0001614],
[[[360.0*GeV, 160.0*GeV], [360.0*GeV, 160.0*GeV]], 7.02e-05],
[[[1200.0*GeV, 40.0*GeV], [1200.0*GeV, 40.0*GeV]], 0.0],
[[[1500.0*GeV, 320.0*GeV], [1500.0*GeV, 320.0*GeV]], 0.0],
[[[360.0*GeV, 280.0*GeV], [360.0*GeV, 280.0*GeV]], 1.76e-05],
[[[1560.0*GeV, 320.0*GeV], [1560.0*GeV, 320.0*GeV]], 0.0],
[[[1080.0*GeV, 120.0*GeV], [1080.0*GeV, 120.0*GeV]], 0.0],
[[[900.0*GeV, 600.0*GeV], [900.0*GeV, 600.0*GeV]], 0.000216],
[[[780.0*GeV, 480.0*GeV], [780.0*GeV, 480.0*GeV]], 0.0002193],
[[[540.0*GeV, 120.0*GeV], [540.0*GeV, 120.0*GeV]], 0.0001657],
[[[900.0*GeV, 520.0*GeV], [900.0*GeV, 520.0*GeV]], 0.0001433],
[[[900.0*GeV, 200.0*GeV], [900.0*GeV, 200.0*GeV]], 0.0],
[[[1080.0*GeV, 360.0*GeV], [1080.0*GeV, 360.0*GeV]], 8.75e-05],
[[[780.0*GeV, 680.0*GeV], [780.0*GeV, 680.0*GeV]], 3.64e-05],
[[[960.0*GeV, 40.0*GeV], [960.0*GeV, 40.0*GeV]], 4.42e-05],
[[[960.0*GeV, 320.0*GeV], [960.0*GeV, 320.0*GeV]], 7.14e-05],
[[[480.0*GeV, 240.0*GeV], [480.0*GeV, 240.0*GeV]], 0.0001455],
[[[1080.0*GeV, 560.0*GeV], [1080.0*GeV, 560.0*GeV]], 0.0001049],
[[[1140.0*GeV, 440.0*GeV], [1140.0*GeV, 440.0*GeV]], 1.73e-05],
[[[1440.0*GeV, 40.0*GeV], [1440.0*GeV, 40.0*GeV]], 0.0],
[[[1560.0*GeV, 160.0*GeV], [1560.0*GeV, 160.0*GeV]], 0.0],
[[[1020.0*GeV, 680.0*GeV], [1020.0*GeV, 680.0*GeV]], 0.0001054],
[[[1380.0*GeV, 160.0*GeV], [1380.0*GeV, 160.0*GeV]], 0.0],
[[[1440.0*GeV, 520.0*GeV], [1440.0*GeV, 520.0*GeV]], 0.0],
[[[1260.0*GeV, 560.0*GeV], [1260.0*GeV, 560.0*GeV]], 5.13e-05],
[[[960.0*GeV, 640.0*GeV], [960.0*GeV, 640.0*GeV]], 0.0002313],
[[[900.0*GeV, 80.0*GeV], [900.0*GeV, 80.0*GeV]], 7.22e-05],
[[[840.0*GeV, 480.0*GeV], [840.0*GeV, 480.0*GeV]], 0.0002174],
[[[180.0*GeV, 80.0*GeV], [180.0*GeV, 80.0*GeV]], 0.0],
[[[360.0*GeV, 40.0*GeV], [360.0*GeV, 40.0*GeV]], 0.0001054],
[[[1140.0*GeV, 320.0*GeV], [1140.0*GeV, 320.0*GeV]], 5.22e-05],
[[[1140.0*GeV, 640.0*GeV], [1140.0*GeV, 640.0*GeV]], 0.0001385],
[[[1260.0*GeV, 1.0*GeV], [1260.0*GeV, 1.0*GeV]], 0.0],
[[[840.0*GeV, 400.0*GeV], [840.0*GeV, 400.0*GeV]], 0.0001634],
[[[900.0*GeV, 120.0*GeV], [900.0*GeV, 120.0*GeV]], 3.58e-05],
[[[120.0*GeV, 40.0*GeV], [120.0*GeV, 40.0*GeV]], 0.0],
[[[1320.0*GeV, 280.0*GeV], [1320.0*GeV, 280.0*GeV]], 1.69e-05],
[[[780.0*GeV, 200.0*GeV], [780.0*GeV, 200.0*GeV]], 0.0001278],
