txName: T2
conditionDescription: None
condition: None
constraint: [[['jet']],[['jet']]]
figureUrl: http://cms-results.web.cern.ch/cms-results/public-results/preliminary-results/SUS-16-014/CMS-PAS-SUS-16-014_Figure_009-c.png
dataUrl: http://cms-results.web.cern.ch/cms-results/public-results/preliminary-results/SUS-16-014/CMS-PAS-SUS-16-014_Figure_009-c.root
validated: True
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: True
upperLimits: [[[[305.86*GeV, 5.3719*GeV], [305.86*GeV, 5.3719*GeV]], 2.7978*pb],
[[[305.86*GeV, 14.116*GeV], [305.86*GeV, 14.116*GeV]], 3.0379*pb],
[[[305.86*GeV, 22.859*GeV], [305.86*GeV, 22.859*GeV]], 3.278*pb],
[[[305.86*GeV, 31.603*GeV], [305.86*GeV, 31.603*GeV]], 3.518*pb],
[[[305.86*GeV, 40.347*GeV], [305.86*GeV, 40.347*GeV]], 3.7581*pb],
[[[305.86*GeV, 49.091*GeV], [305.86*GeV, 49.091*GeV]], 3.9982*pb],
[[[305.86*GeV, 57.834*GeV], [305.86*GeV, 57.834*GeV]], 4.2383*pb],
[[[305.86*GeV, 66.578*GeV], [305.86*GeV, 66.578*GeV]], 4.4784*pb],
[[[305.86*GeV, 75.322*GeV], [305.86*GeV, 75.322*GeV]], 4.7184*pb],
[[[305.86*GeV, 84.066*GeV], [305.86*GeV, 84.066*GeV]], 4.9585*pb],
[[[305.86*GeV, 92.809*GeV], [305.86*GeV, 92.809*GeV]], 5.0803*pb],
[[[305.86*GeV, 101.55*GeV], [305.86*GeV, 101.55*GeV]], 5.0952*pb],
[[[305.86*GeV, 110.3*GeV], [305.86*GeV, 110.3*GeV]], 5.1541*pb],
[[[305.86*GeV, 119.04*GeV], [305.86*GeV, 119.04*GeV]], 5.1832*pb],
[[[305.86*GeV, 127.78*GeV], [305.86*GeV, 127.78*GeV]], 5.2064*pb],
[[[305.86*GeV, 136.53*GeV], [305.86*GeV, 136.53*GeV]], 5.2296*pb],
[[[305.86*GeV, 145.27*GeV], [305.86*GeV, 145.27*GeV]], 5.2529*pb],
[[[305.86*GeV, 154.02*GeV], [305.86*GeV, 154.02*GeV]], 5.2761*pb],
[[[305.86*GeV, 162.76*GeV], [305.86*GeV, 162.76*GeV]], 5.2993*pb],
[[[305.86*GeV, 171.5*GeV], [305.86*GeV, 171.5*GeV]], 5.3225*pb],
[[[305.86*GeV, 180.25*GeV], [305.86*GeV, 180.25*GeV]], 5.3458*pb],
[[[305.86*GeV, 188.99*GeV], [305.86*GeV, 188.99*GeV]], 5.369*pb],
[[[305.86*GeV, 197.73*GeV], [305.86*GeV, 197.73*GeV]], 5.3922*pb],
[[[305.86*GeV, 206.48*GeV], [305.86*GeV, 206.48*GeV]], 5.4155*pb],
[[[305.86*GeV, 215.22*GeV], [305.86*GeV, 215.22*GeV]], 5.4387*pb],
[[[305.86*GeV, 223.97*GeV], [305.86*GeV, 223.97*GeV]], 5.4619*pb],
[[[305.86*GeV, 232.71*GeV], [305.86*GeV, 232.71*GeV]], 5.4851*pb],
[[[305.86*GeV, 241.45*GeV], [305.86*GeV, 241.45*GeV]], 5.5084*pb],
[[[305.86*GeV, 250.2*GeV], [305.86*GeV, 250.2*GeV]], 5.6883*pb],
[[[305.86*GeV, 258.94*GeV], [305.86*GeV, 258.94*GeV]], 7.546*pb],
[[[305.86*GeV, 267.68*GeV], [305.86*GeV, 267.68*GeV]], 9.4037*pb],
[[[305.86*GeV, 276.43*GeV], [305.86*GeV, 276.43*GeV]], 10.312*pb],
[[[317.58*GeV, 5.3719*GeV], [317.58*GeV, 5.3719*GeV]], 2.8571*pb],
[[[317.58*GeV, 14.116*GeV], [317.58*GeV, 14.116*GeV]], 3.0972*pb],
[[[317.58*GeV, 22.859*GeV], [317.58*GeV, 22.859*GeV]], 3.3373*pb],
[[[317.58*GeV, 31.603*GeV], [317.58*GeV, 31.603*GeV]], 3.5774*pb],
[[[317.58*GeV, 40.347*GeV], [317.58*GeV, 40.347*GeV]], 3.8174*pb],
[[[317.58*GeV, 49.091*GeV], [317.58*GeV, 49.091*GeV]], 4.0575*pb],
[[[317.58*GeV, 57.834*GeV], [317.58*GeV, 57.834*GeV]], 4.2976*pb],
[[[317.58*GeV, 66.578*GeV], [317.58*GeV, 66.578*GeV]], 4.5006*pb],
[[[317.58*GeV, 75.322*GeV], [317.58*GeV, 75.322*GeV]], 4.5061*pb],
[[[317.58*GeV, 84.066*GeV], [317.58*GeV, 84.066*GeV]], 4.5116*pb],
[[[317.58*GeV, 92.809*GeV], [317.58*GeV, 92.809*GeV]], 4.5171*pb],
[[[317.58*GeV, 101.55*GeV], [317.58*GeV, 101.55*GeV]], 4.5321*pb],
[[[317.58*GeV, 110.3*GeV], [317.58*GeV, 110.3*GeV]], 4.591*pb],
[[[317.58*GeV, 119.04*GeV], [317.58*GeV, 119.04*GeV]], 4.6499*pb],
[[[317.58*GeV, 127.78*GeV], [317.58*GeV, 127.78*GeV]], 4.7088*pb],
[[[317.58*GeV, 136.53*GeV], [317.58*GeV, 136.53*GeV]], 4.7621*pb],
[[[317.58*GeV, 145.27*GeV], [317.58*GeV, 145.27*GeV]], 4.7853*pb],
[[[317.58*GeV, 154.02*GeV], [317.58*GeV, 154.02*GeV]], 4.8085*pb],
[[[317.58*GeV, 162.76*GeV], [317.58*GeV, 162.76*GeV]], 4.8317*pb],
[[[317.58*GeV, 171.5*GeV], [317.58*GeV, 171.5*GeV]], 4.855*pb],
[[[317.58*GeV, 180.25*GeV], [317.58*GeV, 180.25*GeV]], 4.8782*pb],
[[[317.58*GeV, 188.99*GeV], [317.58*GeV, 188.99*GeV]], 4.9014*pb],
[[[317.58*GeV, 197.73*GeV], [317.58*GeV, 197.73*GeV]], 4.9247*pb],
[[[317.58*GeV, 206.48*GeV], [317.58*GeV, 206.48*GeV]], 4.9479*pb],
[[[317.58*GeV, 215.22*GeV], [317.58*GeV, 215.22*GeV]], 4.9711*pb],
