#            mhscp              mprod               ctau              width        SR2FULL_800
     5.0000000e+01      1.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.0000000e+02      9.0000000e+02      1.0000000e+99      0.0000000e+00      8.7822609e-08
     3.5000000e+03      3.6000000e+03      1.0000000e+99      0.0000000e+00      3.9270123e-04
     6.0000000e+02      9.0000000e+02      1.9732700e+03      1.0000000e-19      8.6651579e-08
     3.5000000e+03      3.6000000e+03      1.9732700e+03      1.0000000e-19      3.8660858e-04
     6.0000000e+02      9.0000000e+02      1.9732700e+02      1.0000000e-18      7.6860975e-08
     3.5000000e+03      3.6000000e+03      1.9732700e+02      1.0000000e-18      3.3633037e-04
     6.0000000e+02      9.0000000e+02      6.1664687e+01      3.2000000e-18      5.7716762e-08
     3.5000000e+03      3.6000000e+03      6.1664687e+01      3.2000000e-18      2.4158900e-04
     3.5000000e+03      3.6000000e+03      1.9732700e+01      1.0000000e-17      9.2670919e-05
     6.0000000e+02      9.0000000e+02      1.3155133e+01      1.5000000e-17      1.4174249e-08
     6.0000000e+02      9.0000000e+02      8.9694091e+00      2.2000000e-17      6.6887125e-09
     3.5000000e+03      3.6000000e+03      6.1664687e+00      3.2000000e-17      5.5323386e-06
     3.5000000e+03      3.6000000e+03      4.2897174e+00      4.6000000e-17      9.9149145e-07
     3.5000000e+03      3.6000000e+03      2.9018676e+00      6.8000000e-17      6.9915126e-08
     3.5000000e+03      3.6000000e+03      1.9732700e+00      1.0000000e-16      1.5951805e-09
     3.5000000e+03      3.6000000e+03      8.9694091e+00      2.2000000e-17      1.9367476e-05
     3.5000000e+03      3.6000000e+03      1.3155133e+01      1.5000000e-17      4.7659534e-05
     5.0000000e+01      1.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.0000000e+02      9.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      2.2574798e-05
     6.5000000e+02      1.0000000e+03      1.9732700e+03      1.0000000e-19      2.2274835e-05
     3.5000000e+03      3.6000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.0000000e+03      1.9732700e+02      1.0000000e-18      1.9766067e-05
     3.5000000e+03      3.6500000e+03      1.9732700e+02      1.0000000e-18      2.1410299e-04
     6.5000000e+02      1.0000000e+03      6.1664687e+01      3.2000000e-18      1.4855581e-05
     3.5000000e+03      3.6500000e+03      6.1664687e+01      3.2000000e-18      1.5507451e-04
     3.5000000e+03      3.6500000e+03      1.9732700e+01      1.0000000e-17      6.0577369e-05
     6.5000000e+02      1.0000000e+03      1.3155133e+01      1.5000000e-17      3.6567519e-06
     6.5000000e+02      1.0000000e+03      8.9694091e+00      2.2000000e-17      1.7266344e-06
     6.5000000e+02      1.0000000e+03      6.1664687e+00      3.2000000e-17      6.3911383e-07
     6.5000000e+02      1.0000000e+03      4.2897174e+00      4.6000000e-17      1.7911848e-07
     6.5000000e+02      1.0000000e+03      2.9018676e+00      6.8000000e-17      2.9807560e-08
     6.5000000e+02      1.0000000e+03      1.9732700e+00      1.0000000e-16      2.9917926e-09
     3.5000000e+03      3.6500000e+03      1.9732700e+00      1.0000000e-16      1.0813943e-09
     3.5000000e+03      3.6500000e+03      2.9018676e+00      6.8000000e-17      4.5147757e-08
     3.5000000e+03      3.6500000e+03      4.2897174e+00      4.6000000e-17      6.4185954e-07
     3.5000000e+03      3.6500000e+03      6.1664687e+00      3.2000000e-17      3.6187995e-06
     3.5000000e+03      3.6500000e+03      8.9694091e+00      2.2000000e-17      1.2745070e-05
     5.0000000e+01      1.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.2500000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      2.7164678e-05
     6.5000000e+02      1.2500000e+03      1.9732700e+04      1.0000000e-20      2.7129097e-05
     3.5000000e+03      3.6500000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.2500000e+03      1.9732700e+02      1.0000000e-18      2.3850698e-05
     3.5000000e+03      3.7000000e+03      1.9732700e+02      1.0000000e-18      1.8260144e-04
     6.5000000e+02      1.2500000e+03      6.1664687e+01      3.2000000e-18      1.8031754e-05
     3.5000000e+03      3.7000000e+03      6.1664687e+01      3.2000000e-18      1.2985926e-04
     3.5000000e+03      3.7000000e+03      1.9732700e+01      1.0000000e-17      4.8506494e-05
     6.5000000e+02      1.2500000e+03      1.3155133e+01      1.5000000e-17      4.5646544e-06
     6.5000000e+02      1.2500000e+03      8.9694091e+00      2.2000000e-17      2.1860664e-06
     6.5000000e+02      1.2500000e+03      6.1664687e+00      3.2000000e-17      8.2378907e-07
     6.5000000e+02      1.2500000e+03      4.2897174e+00      4.6000000e-17      2.3588449e-07
     6.5000000e+02      1.2500000e+03      2.9018676e+00      6.8000000e-17      4.0314973e-08
     6.5000000e+02      1.2500000e+03      1.9732700e+00      1.0000000e-16      4.1653283e-09
     3.5000000e+03      3.7000000e+03      1.9732700e+00      1.0000000e-16      7.1122554e-10
     3.5000000e+03      3.7000000e+03      2.9018676e+00      6.8000000e-17      3.2294104e-08
     3.5000000e+03      3.7000000e+03      4.2897174e+00      4.6000000e-17      4.7539611e-07
     3.5000000e+03      3.7000000e+03      6.1664687e+00      3.2000000e-17      2.7302622e-06
     3.5000000e+03      3.7000000e+03      8.9694091e+00      2.2000000e-17      9.7862386e-06
     5.0000000e+01      1.2500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.5000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.2500000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      3.4103930e-05
     6.5000000e+02      1.5000000e+03      1.9732700e+04      1.0000000e-20      3.4060625e-05
     3.5000000e+03      3.7000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.5000000e+03      1.9732700e+02      1.0000000e-18      3.0060930e-05
     3.5000000e+03      3.8000000e+03      1.9732700e+02      1.0000000e-18      1.2033679e-04
     6.5000000e+02      1.5000000e+03      6.1664687e+01      3.2000000e-18      2.2909797e-05
     3.5000000e+03      3.8000000e+03      6.1664687e+01      3.2000000e-18      8.6506533e-05
     3.5000000e+03      3.8000000e+03      1.9732700e+01      1.0000000e-17      3.2865503e-05
     6.5000000e+02      1.5000000e+03      1.3155133e+01      1.5000000e-17      5.9939683e-06
     6.5000000e+02      1.5000000e+03      8.9694091e+00      2.2000000e-17      2.9125177e-06
     6.5000000e+02      1.5000000e+03      6.1664687e+00      3.2000000e-17      1.1164646e-06
     6.5000000e+02      1.5000000e+03      4.2897174e+00      4.6000000e-17      3.2613336e-07
     6.5000000e+02      1.5000000e+03      2.9018676e+00      6.8000000e-17      5.7334134e-08
     6.5000000e+02      1.5000000e+03      1.9732700e+00      1.0000000e-16      6.1832037e-09
     3.5000000e+03      3.8000000e+03      1.9732700e+00      1.0000000e-16      3.1246090e-10
     3.5000000e+03      3.8000000e+03      2.9018676e+00      6.8000000e-17      1.7609453e-08
     3.5000000e+03      3.8000000e+03      4.2897174e+00      4.6000000e-17      2.9116547e-07
     3.5000000e+03      3.8000000e+03      6.1664687e+00      3.2000000e-17      1.7719548e-06
     3.5000000e+03      3.8000000e+03      8.9694091e+00      2.2000000e-17      6.5489595e-06
     5.0000000e+01      1.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      5.0237627e-05
     6.5000000e+02      2.0000000e+03      1.9732700e+04      1.0000000e-20      5.0179376e-05
     3.5000000e+03      3.8000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      2.0000000e+03      1.9732700e+02      1.0000000e-18      4.4765617e-05
     3.5000000e+03      3.9000000e+03      1.9732700e+02      1.0000000e-18      7.3172860e-05
     6.5000000e+02      2.0000000e+03      6.1664687e+01      3.2000000e-18      3.4899068e-05
     3.5000000e+03      3.9000000e+03      6.1664687e+01      3.2000000e-18      5.2123080e-05
     3.5000000e+03      3.9000000e+03      1.9732700e+01      1.0000000e-17      1.9294426e-05
     6.5000000e+02      2.0000000e+03      1.3155133e+01      1.5000000e-17      1.0081003e-05
     6.5000000e+02      2.0000000e+03      8.9694091e+00      2.2000000e-17      5.1279656e-06
     6.5000000e+02      2.0000000e+03      6.1664687e+00      3.2000000e-17      2.0767966e-06
     6.5000000e+02      2.0000000e+03      4.2897174e+00      4.6000000e-17      6.4670974e-07
     6.5000000e+02      2.0000000e+03      2.9018676e+00      6.8000000e-17      1.2352024e-07
     6.5000000e+02      2.0000000e+03      1.9732700e+00      1.0000000e-16      1.4686586e-08
     6.5000000e+02      2.0000000e+03      1.3155133e+00      1.5000000e-16      8.2306045e-10
     3.5000000e+03      3.9000000e+03      2.9018676e+00      6.8000000e-17      9.0919544e-09
     3.5000000e+03      3.9000000e+03      4.2897174e+00      4.6000000e-17      1.5489832e-07
     3.5000000e+03      3.9000000e+03      6.1664687e+00      3.2000000e-17      9.7265756e-07
     3.5000000e+03      3.9000000e+03      8.9694091e+00      2.2000000e-17      3.6960342e-06
     5.0000000e+01      1.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      2.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      2.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      5.9568523e-05
     3.5000000e+03      3.9000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      2.5000000e+03      3.9465400e+02      5.0000000e-19      5.6534071e-05
     3.5000000e+03      4.0000000e+03      3.9465400e+02      5.0000000e-19      9.1082155e-05
     3.5000000e+03      4.0000000e+03      1.0962611e+02      1.8000000e-18      7.3836258e-05
     6.5000000e+02      2.5000000e+03      6.1664687e+01      3.2000000e-18      4.2839665e-05
     3.5000000e+03      4.0000000e+03      1.9732700e+06      1.0000000e-22      9.8886009e-05
     6.5000000e+02      2.5000000e+03      1.9732700e+01      1.0000000e-17      2.2012998e-05
     3.5000000e+03      4.0000000e+03      1.3155133e+01      1.5000000e-17      1.0536301e-05
     6.5000000e+02      2.5000000e+03      8.9694091e+00      2.2000000e-17      7.4490852e-06
     6.5000000e+02      2.5000000e+03      6.1664687e+00      3.2000000e-17      3.2363924e-06
     6.5000000e+02      2.5000000e+03      4.2897174e+00      4.6000000e-17      1.0932748e-06
     6.5000000e+02      2.5000000e+03      2.9018676e+00      6.8000000e-17      2.3035787e-07
     6.5000000e+02      2.5000000e+03      1.9732700e+00      1.0000000e-16      3.0286890e-08
     6.5000000e+02      2.5000000e+03      1.3155133e+00      1.5000000e-16      1.8746729e-09
     3.5000000e+03      4.0000000e+03      2.9018676e+00      6.8000000e-17      8.1427609e-09
     3.5000000e+03      4.0000000e+03      4.2897174e+00      4.6000000e-17      1.5383941e-07
     3.5000000e+03      4.0000000e+03      6.1664687e+00      3.2000000e-17      1.0175868e-06
     3.5000000e+03      4.0000000e+03      8.9694091e+00      2.2000000e-17      3.9859938e-06
     5.0000000e+01      2.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      2.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      6.1414771e-05
     3.5000000e+03      4.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      3.0000000e+03      3.9465400e+02      5.0000000e-19      5.8538748e-05
     3.5000000e+03      4.2500000e+03      1.9732700e+02      1.0000000e-18      8.3706041e-05
     3.5000000e+03      4.2500000e+03      1.9732700e+03      1.0000000e-19      9.5830871e-05
     6.5000000e+02      3.0000000e+03      6.1664687e+01      3.2000000e-18      4.5384718e-05
     3.5000000e+03      4.2500000e+03      6.1664687e+01      3.2000000e-18      6.0560471e-05
     3.5000000e+03      4.2500000e+03      1.9732700e+01      1.0000000e-17      2.3267005e-05
     3.5000000e+03      4.2500000e+03      1.3155133e+01      1.5000000e-17      1.1832695e-05
