#            mhscp              mprod               ctau              width        SR1FULL_600
     5.0000000e+01      1.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.0000000e+02      9.0000000e+02      1.0000000e+99      0.0000000e+00      3.9483977e-02
     3.5000000e+03      3.6000000e+03      1.0000000e+99      0.0000000e+00      3.5659955e-04
     6.0000000e+02      9.0000000e+02      3.9465400e+02      5.0000000e-19      3.7481216e-02
     3.5000000e+03      3.6000000e+03      3.9465400e+02      5.0000000e-19      3.4390879e-04
     6.0000000e+02      9.0000000e+02      6.1664687e+01      3.2000000e-18      2.8727980e-02
     3.5000000e+03      3.6000000e+03      6.1664687e+01      3.2000000e-18      2.8803598e-04
     3.5000000e+03      3.6000000e+03      1.9732700e+01      1.0000000e-17      1.9432189e-04
     6.0000000e+02      9.0000000e+02      8.9694091e+00      2.2000000e-17      7.0119085e-03
     6.0000000e+02      9.0000000e+02      6.1664687e+00      3.2000000e-17      3.8204068e-03
     6.0000000e+02      9.0000000e+02      4.2897174e+00      4.6000000e-17      1.7218485e-03
     6.0000000e+02      9.0000000e+02      2.9018676e+00      6.8000000e-17      5.2049435e-04
     6.0000000e+02      9.0000000e+02      1.9732700e+00      1.0000000e-16      9.7329740e-05
     6.0000000e+02      9.0000000e+02      1.3155133e+00      1.5000000e-16      7.8599721e-06
     6.0000000e+02      9.0000000e+02      8.9694091e-01      2.2000000e-16      2.8467451e-07
     6.0000000e+02      9.0000000e+02      6.1664687e-01      3.2000000e-16      5.3795181e-09
     3.5000000e+03      3.6000000e+03      8.9694091e-01      2.2000000e-16      6.1846840e-10
     3.5000000e+03      3.6000000e+03      1.3155133e+00      1.5000000e-16      3.8261119e-08
     3.5000000e+03      3.6000000e+03      1.9732700e+00      1.0000000e-16      7.8786032e-07
     3.5000000e+03      3.6000000e+03      2.9018676e+00      6.8000000e-17      5.6649264e-06
     5.0000000e+01      1.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.0000000e+02      9.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      6.0929387e-02
     3.5000000e+03      3.6000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.0000000e+03      3.9465400e+02      5.0000000e-19      5.7941394e-02
     3.5000000e+03      3.6500000e+03      3.9465400e+02      5.0000000e-19      2.4608186e-04
     3.5000000e+03      3.6500000e+03      1.0000000e+99      0.0000000e+00      2.5485603e-04
     6.5000000e+02      1.0000000e+03      6.1664687e+01      3.2000000e-18      4.4810834e-02
     3.5000000e+03      3.6500000e+03      6.1664687e+01      3.2000000e-18      2.0688263e-04
     3.5000000e+03      3.6500000e+03      1.9732700e+01      1.0000000e-17      1.3911343e-04
     6.5000000e+02      1.0000000e+03      8.9694091e+00      2.2000000e-17      1.1305300e-02
     6.5000000e+02      1.0000000e+03      6.1664687e+00      3.2000000e-17      6.1886589e-03
     6.5000000e+02      1.0000000e+03      4.2897174e+00      4.6000000e-17      2.7941290e-03
     6.5000000e+02      1.0000000e+03      2.9018676e+00      6.8000000e-17      8.4400114e-04
     6.5000000e+02      1.0000000e+03      1.9732700e+00      1.0000000e-16      1.5742523e-04
     6.5000000e+02      1.0000000e+03      1.3155133e+00      1.5000000e-16      1.2681479e-05
     6.5000000e+02      1.0000000e+03      8.9694091e-01      2.2000000e-16      4.6356324e-07
     6.5000000e+02      1.0000000e+03      6.1664687e-01      3.2000000e-16      9.3585228e-09
     3.5000000e+03      3.6500000e+03      8.9694091e-01      2.2000000e-16      4.0774574e-10
     3.5000000e+03      3.6500000e+03      1.3155133e+00      1.5000000e-16      2.6459010e-08
     3.5000000e+03      3.6500000e+03      1.9732700e+00      1.0000000e-16      5.5314944e-07
     3.5000000e+03      3.6500000e+03      2.9018676e+00      6.8000000e-17      3.9839197e-06
     5.0000000e+01      1.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.2500000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      7.3186525e-02
     3.5000000e+03      3.6500000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.2500000e+03      3.9465400e+02      5.0000000e-19      7.0013279e-02
     3.5000000e+03      3.7000000e+03      3.9465400e+02      5.0000000e-19      2.6475731e-04
     3.5000000e+03      3.7000000e+03      1.0000000e+99      0.0000000e+00      2.7268046e-04
     6.5000000e+02      1.2500000e+03      6.1664687e+01      3.2000000e-18      5.5740141e-02
     2.0000000e+03      2.1000000e+03      6.1664687e+00      3.2000000e-17      2.5032570e-03
     3.5000000e+03      3.7000000e+03      1.9732700e+01      1.0000000e-17      1.6113852e-04
     6.5000000e+02      1.2500000e+03      1.3155133e+01      1.5000000e-17      2.4052449e-02
     3.5000000e+03      3.7000000e+03      6.1664687e+01      3.2000000e-18      2.2857314e-04
     6.5000000e+02      1.2500000e+03      6.1664687e+00      3.2000000e-17      8.7588372e-03
     6.5000000e+02      1.2500000e+03      4.2897174e+00      4.6000000e-17      4.0421467e-03
     6.5000000e+02      1.2500000e+03      2.9018676e+00      6.8000000e-17      1.2490158e-03
     6.5000000e+02      1.2500000e+03      1.9732700e+00      1.0000000e-16      2.3838941e-04
     6.5000000e+02      1.2500000e+03      1.3155133e+00      1.5000000e-16      1.9785571e-05
     6.5000000e+02      1.2500000e+03      8.9694091e-01      2.2000000e-16      7.6937319e-07
     6.5000000e+02      1.2500000e+03      6.1664687e-01      3.2000000e-16      1.9868856e-08
     6.5000000e+02      1.2500000e+03      4.2897174e-01      4.6000000e-16      8.6207480e-10
     2.0000000e+03      2.1000000e+03      2.9018676e+00      6.8000000e-17      3.2633678e-04
     2.0000000e+03      2.1000000e+03      4.2897174e+00      4.6000000e-17      1.1235187e-03
     3.5000000e+03      3.7000000e+03      8.9694091e-01      2.2000000e-16      6.4174103e-10
     3.5000000e+03      3.7000000e+03      1.3155133e+00      1.5000000e-16      3.8012649e-08
     3.5000000e+03      3.7000000e+03      1.9732700e+00      1.0000000e-16      7.4528345e-07
     3.5000000e+03      3.5400000e+03      6.1664687e+00      3.2000000e-17      8.9517955e-05
     5.0000000e+01      1.2500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.5000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.2500000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.5000000e+03      1.9732700e+06      1.0000000e-22      7.8558568e-02
     6.5000000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      7.8559183e-02
     3.5000000e+03      3.5400000e+03      4.2897174e+00      4.6000000e-17      3.8548919e-05
     6.5000000e+02      1.5000000e+03      1.9732700e+02      1.0000000e-18      7.2719242e-02
     3.5000000e+03      3.7000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.5000000e+03      3.8000000e+03      6.1664687e+01      3.2000000e-18      1.7339729e-04
     6.5000000e+02      1.5000000e+03      3.5236964e+01      5.6000000e-18      5.2160893e-02
     3.5000000e+03      3.8000000e+03      1.9732700e+01      1.0000000e-17      1.2401347e-04
     3.5000000e+03      3.8000000e+03      3.9465400e+02      5.0000000e-19      1.9789109e-04
     6.5000000e+02      1.5000000e+03      6.1664687e+00      3.2000000e-17      1.0891399e-02
     6.5000000e+02      1.5000000e+03      4.2897174e+00      4.6000000e-17      5.1322070e-03
     6.5000000e+02      1.5000000e+03      2.9018676e+00      6.8000000e-17      1.6260912e-03
     6.5000000e+02      1.5000000e+03      1.9732700e+00      1.0000000e-16      3.2043303e-04
     6.5000000e+02      1.5000000e+03      1.3155133e+00      1.5000000e-16      2.8079320e-05
     6.5000000e+02      1.5000000e+03      8.9694091e-01      2.2000000e-16      1.2540630e-06
     6.5000000e+02      1.5000000e+03      6.1664687e-01      3.2000000e-16      5.0943457e-08
     6.5000000e+02      1.5000000e+03      4.2897174e-01      4.6000000e-16      3.4426247e-09
     3.5000000e+03      3.8000000e+03      8.9694091e-01      2.2000000e-16      5.6505642e-10
     3.5000000e+03      3.8000000e+03      1.3155133e+00      1.5000000e-16      3.1758554e-08
     3.5000000e+03      3.8000000e+03      1.9732700e+00      1.0000000e-16      6.0221498e-07
     3.5000000e+03      3.8000000e+03      2.9018676e+00      6.8000000e-17      4.0957527e-06
