#            mhscp              mprod               ctau              width        SR1FULL_600
     5.0000000e+01      1.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.0000000e+02      9.0000000e+02      1.9732700e+06      1.0000000e-22      1.2134217e-02
     6.0000000e+02      9.0000000e+02      1.0000000e+99      0.0000000e+00      1.2134297e-02
     3.5000000e+03      3.6000000e+03      1.9732700e+06      1.0000000e-22      2.8563350e-04
     3.5000000e+03      3.6000000e+03      1.0000000e+99      0.0000000e+00      2.8563556e-04
     6.0000000e+02      9.0000000e+02      1.9732700e+02      1.0000000e-18      1.1357222e-02
     3.5000000e+03      3.6000000e+03      1.9732700e+02      1.0000000e-18      2.6581701e-04
     6.0000000e+02      9.0000000e+02      3.5236964e+01      5.6000000e-18      8.4154414e-03
     3.5000000e+03      3.6000000e+03      3.5236964e+01      5.6000000e-18      1.9197135e-04
     3.5000000e+03      3.6000000e+03      8.9694091e+00      2.2000000e-17      6.3567767e-05
     6.0000000e+02      9.0000000e+02      6.1664687e+00      3.2000000e-17      1.6886930e-03
     6.0000000e+02      9.0000000e+02      4.2897174e+00      4.6000000e-17      7.6048076e-04
     6.0000000e+02      9.0000000e+02      2.9018676e+00      6.8000000e-17      2.2717441e-04
     6.0000000e+02      9.0000000e+02      1.9732700e+00      1.0000000e-16      4.1862963e-05
     6.0000000e+02      9.0000000e+02      1.3155133e+00      1.5000000e-16      3.3236629e-06
     6.0000000e+02      9.0000000e+02      8.9694091e-01      2.2000000e-16      1.1683938e-07
     6.0000000e+02      9.0000000e+02      6.1664687e-01      3.2000000e-16      1.9006796e-09
     3.5000000e+03      3.6000000e+03      8.9694091e-01      2.2000000e-16      4.5120477e-10
     3.5000000e+03      3.6000000e+03      1.3155133e+00      1.5000000e-16      2.6463398e-08
     3.5000000e+03      3.6000000e+03      1.9732700e+00      1.0000000e-16      5.1443748e-07
     3.5000000e+03      3.6000000e+03      2.9018676e+00      6.8000000e-17      3.5590736e-06
     5.0000000e+01      1.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.0000000e+02      9.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.0000000e+03      1.9732700e+06      1.0000000e-22      1.9118753e-02
     6.5000000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      1.9118878e-02
     3.5000000e+03      3.6000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.0000000e+03      1.9732700e+02      1.0000000e-18      1.7903926e-02
     3.5000000e+03      3.6500000e+03      1.9732700e+02      1.0000000e-18      1.6282667e-04
     3.5000000e+03      3.6500000e+03      1.9732700e+06      1.0000000e-22      1.7446990e-04
     6.5000000e+02      1.0000000e+03      3.5236964e+01      5.6000000e-18      1.3297239e-02
     3.5000000e+03      3.6500000e+03      3.5236964e+01      5.6000000e-18      1.1893047e-04
     3.5000000e+03      3.6500000e+03      1.3155133e+01      1.5000000e-17      6.3532291e-05
     6.5000000e+02      1.0000000e+03      6.1664687e+00      3.2000000e-17      2.6959014e-03
     6.5000000e+02      1.0000000e+03      4.2897174e+00      4.6000000e-17      1.2184850e-03
     6.5000000e+02      1.0000000e+03      2.9018676e+00      6.8000000e-17      3.6540257e-04
     6.5000000e+02      1.0000000e+03      1.9732700e+00      1.0000000e-16      6.7528966e-05
     6.5000000e+02      1.0000000e+03      1.3155133e+00      1.5000000e-16      5.3620317e-06
     6.5000000e+02      1.0000000e+03      8.9694091e-01      2.2000000e-16      1.8652161e-07
     6.5000000e+02      1.0000000e+03      6.1664687e-01      3.2000000e-16      2.8123033e-09
     3.5000000e+03      3.6500000e+03      8.9694091e-01      2.2000000e-16      2.6715936e-10
     3.5000000e+03      3.6500000e+03      1.3155133e+00      1.5000000e-16      1.5583125e-08
     3.5000000e+03      3.6500000e+03      1.9732700e+00      1.0000000e-16      3.1187153e-07
     3.5000000e+03      3.6500000e+03      2.9018676e+00      6.8000000e-17      2.2143152e-06
     5.0000000e+01      1.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.2500000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.2500000e+03      1.9732700e+06      1.0000000e-22      2.3423452e-02
     6.5000000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      2.3423600e-02
     3.5000000e+03      3.6500000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.2500000e+03      1.9732700e+02      1.0000000e-18      2.1993263e-02
     3.5000000e+03      3.7000000e+03      1.9732700e+02      1.0000000e-18      1.3546013e-04
     2.0000000e+03      2.1000000e+03      6.1664687e+00      3.2000000e-17      1.2418995e-03
     6.5000000e+02      1.2500000e+03      3.5236964e+01      5.6000000e-18      1.6520997e-02
     3.5000000e+03      3.7000000e+03      3.5236964e+01      5.6000000e-18      9.7954450e-05
     3.5000000e+03      3.7000000e+03      1.9732700e+06      1.0000000e-22      1.4550269e-04
     3.5000000e+03      3.7000000e+03      8.9694091e+00      2.2000000e-17      3.2356388e-05
     6.5000000e+02      1.2500000e+03      6.1664687e+00      3.2000000e-17      3.5004886e-03
     6.5000000e+02      1.2500000e+03      4.2897174e+00      4.6000000e-17      1.6041116e-03
     6.5000000e+02      1.2500000e+03      2.9018676e+00      6.8000000e-17      4.8849915e-04
     6.5000000e+02      1.2500000e+03      1.9732700e+00      1.0000000e-16      9.1826187e-05
     6.5000000e+02      1.2500000e+03      1.3155133e+00      1.5000000e-16      7.4901216e-06
     6.5000000e+02      1.2500000e+03      8.9694091e-01      2.2000000e-16      2.7843999e-07
     6.5000000e+02      1.2500000e+03      6.1664687e-01      3.2000000e-16      5.6757132e-09
     2.0000000e+03      2.1000000e+03      4.2897174e+00      4.6000000e-17      5.3985088e-04
     3.5000000e+03      3.7000000e+03      8.9694091e-01      2.2000000e-16      1.8250619e-10
     3.5000000e+03      3.5400000e+03      8.9694091e+00      2.2000000e-17      8.7019696e-05
     3.5000000e+03      3.7000000e+03      1.3155133e+00      1.5000000e-16      1.1512014e-08
     3.5000000e+03      3.7000000e+03      1.9732700e+00      1.0000000e-16      2.3890321e-07
     3.5000000e+03      3.5400000e+03      6.1664687e+00      3.2000000e-17      4.5647568e-05
     5.0000000e+01      1.2500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.5000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.2500000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      2.7843349e-02
     3.5000000e+03      3.5400000e+03      4.2897174e+00      4.6000000e-17      1.8885696e-05
     3.5000000e+03      3.7000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.5000000e+03      1.9732700e+02      1.0000000e-18      2.6201103e-02
     3.5000000e+03      3.8000000e+03      1.0962611e+02      1.8000000e-18      8.8247166e-05
     3.5000000e+03      3.8000000e+03      1.9732700e+03      1.0000000e-19      9.9708938e-05
     6.5000000e+02      1.5000000e+03      3.5236964e+01      5.6000000e-18      1.9871573e-02
     3.5000000e+03      3.8000000e+03      3.5236964e+01      5.6000000e-18      6.7409478e-05
     3.5000000e+03      3.8000000e+03      8.9694091e+00      2.2000000e-17      2.2006109e-05
     6.5000000e+02      1.5000000e+03      6.1664687e+00      3.2000000e-17      4.3822495e-03
     6.5000000e+02      1.5000000e+03      4.2897174e+00      4.6000000e-17      2.0369419e-03
     6.5000000e+02      1.5000000e+03      2.9018676e+00      6.8000000e-17      6.3100031e-04
     6.5000000e+02      1.5000000e+03      1.9732700e+00      1.0000000e-16      1.2085715e-04
     6.5000000e+02      1.5000000e+03      1.3155133e+00      1.5000000e-16      1.0098609e-05
     6.5000000e+02      1.5000000e+03      8.9694091e-01      2.2000000e-16      3.9363505e-07
     6.5000000e+02      1.5000000e+03      6.1664687e-01      3.2000000e-16      1.0413983e-08
     6.5000000e+02      1.5000000e+03      4.2897174e-01      4.6000000e-16      6.2348858e-10
     3.5000000e+03      3.8000000e+03      1.3155133e+00      1.5000000e-16      6.6627403e-09
     3.5000000e+03      3.8000000e+03      1.9732700e+00      1.0000000e-16      1.5005925e-07
     3.5000000e+03      3.8000000e+03      2.9018676e+00      6.8000000e-17      1.1271116e-06
     5.0000000e+01      1.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      3.2958126e-02
     3.5000000e+03      3.8000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.5000000e+03      3.9000000e+03      1.9732700e+03      1.0000000e-19      7.3090040e-05
     6.5000000e+02      2.0000000e+03      1.9732700e+02      1.0000000e-18      3.1093531e-02
     3.5000000e+03      3.9000000e+03      1.0962611e+02      1.8000000e-18      6.4367876e-05
     3.5000000e+03      3.9000000e+03      1.0000000e+99      0.0000000e+00      7.3641855e-05
     6.5000000e+02      2.0000000e+03      3.5236964e+01      5.6000000e-18      2.3846975e-02
     3.5000000e+03      3.9000000e+03      3.5236964e+01      5.6000000e-18      4.8696028e-05
     3.5000000e+03      3.9000000e+03      8.9694091e+00      2.2000000e-17      1.5528072e-05
     6.5000000e+02      2.0000000e+03      6.1664687e+00      3.2000000e-17      5.5295216e-03
     6.5000000e+02      2.0000000e+03      4.2897174e+00      4.6000000e-17      2.6236865e-03
     6.5000000e+02      2.0000000e+03      2.9018676e+00      6.8000000e-17      8.3625066e-04
     6.5000000e+02      2.0000000e+03      1.9732700e+00      1.0000000e-16      1.6649436e-04
     6.5000000e+02      2.0000000e+03      1.3155133e+00      1.5000000e-16      1.4912888e-05
     6.5000000e+02      2.0000000e+03      8.9694091e-01      2.2000000e-16      7.0222910e-07
     6.5000000e+02      2.0000000e+03      6.1664687e-01      3.2000000e-16      3.1065188e-08
     6.5000000e+02      2.0000000e+03      4.2897174e-01      4.6000000e-16      1.9273467e-09
     3.5000000e+03      3.9000000e+03      1.3155133e+00      1.5000000e-16      5.3963908e-09
     3.5000000e+03      3.9000000e+03      1.9732700e+00      1.0000000e-16      1.1085381e-07
     3.5000000e+03      3.9000000e+03      2.9018676e+00      6.8000000e-17      8.0359829e-07
     5.0000000e+01      1.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      2.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      2.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      2.9544800e-02
     3.5000000e+03      3.9000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.5000000e+03      4.0000000e+03      1.9732700e+06      1.0000000e-22      6.7492482e-05
     6.5000000e+02      2.5000000e+03      1.9732700e+02      1.0000000e-18      2.7898128e-02
     3.5000000e+03      4.0000000e+03      1.9732700e+02      1.0000000e-18      6.2831886e-05
     3.5000000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      6.7492967e-05
     6.5000000e+02      2.5000000e+03      3.5236964e+01      5.6000000e-18      2.1481278e-02
     3.5000000e+03      4.0000000e+03      3.5236964e+01      5.6000000e-18      4.5400540e-05
     3.5000000e+03      4.0000000e+03      8.9694091e+00      2.2000000e-17      1.4873684e-05
     6.5000000e+02      2.5000000e+03      6.1664687e+00      3.2000000e-17      5.0827336e-03
     6.5000000e+02      2.5000000e+03      4.2897174e+00      4.6000000e-17      2.4363298e-03
     6.5000000e+02      2.5000000e+03      2.9018676e+00      6.8000000e-17      7.8980016e-04
     6.5000000e+02      2.5000000e+03      1.9732700e+00      1.0000000e-16      1.6219930e-04
     6.5000000e+02      2.5000000e+03      1.3155133e+00      1.5000000e-16      1.5890664e-05
     6.5000000e+02      2.5000000e+03      8.9694091e-01      2.2000000e-16      1.0484589e-06
     6.5000000e+02      2.5000000e+03      6.1664687e-01      3.2000000e-16      8.7998032e-08
     6.5000000e+02      2.5000000e+03      4.2897174e-01      4.6000000e-16      7.5288276e-09
     3.5000000e+03      4.0000000e+03      1.3155133e+00      1.5000000e-16      4.6544251e-09
     3.5000000e+03      4.0000000e+03      1.9732700e+00      1.0000000e-16      1.0241857e-07
     3.5000000e+03      4.0000000e+03      2.9018676e+00      6.8000000e-17      7.6422356e-07
     5.0000000e+01      2.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+01      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     6.5000000e+02      2.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      2.4084227e-02
     3.5000000e+03      4.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.5000000e+03      4.2500000e+03      1.9732700e+06      1.0000000e-22      6.8329883e-05
     6.5000000e+02      3.0000000e+03      1.9732700e+02      1.0000000e-18      2.2745804e-02
     3.5000000e+03      4.2500000e+03      1.9732700e+02      1.0000000e-18      6.3917493e-05
     3.5000000e+03      4.2500000e+03      1.0000000e+99      0.0000000e+00      6.8330340e-05
     6.5000000e+02      3.0000000e+03      3.5236964e+01      5.6000000e-18      1.7529696e-02
     3.5000000e+03      4.2500000e+03      3.5236964e+01      5.6000000e-18      4.7131205e-05
     3.5000000e+03      4.2500000e+03      1.3155133e+01      1.5000000e-17      2.5551034e-05
     6.5000000e+02      3.0000000e+03      6.1664687e+00      3.2000000e-17      4.1836013e-03
     6.5000000e+02      3.0000000e+03      4.2897174e+00      4.6000000e-17      2.0199330e-03
     6.5000000e+02      3.0000000e+03      2.9018676e+00      6.8000000e-17      6.6563978e-04
     6.5000000e+02      3.0000000e+03      1.9732700e+00      1.0000000e-16      1.4248043e-04
     6.5000000e+02      3.0000000e+03      1.3155133e+00      1.5000000e-16      1.6202601e-05
     6.5000000e+02      3.0000000e+03      8.9694091e-01      2.2000000e-16      1.6419962e-06
