#            mprod              mhscp              width               c000
     5.5000000e+01      5.0000000e+01      0.0000000e+00      3.1330830e-06
     6.0000000e+01      5.0000000e+01      0.0000000e+00      1.5665415e-06
     7.0000000e+01      5.0000000e+01      0.0000000e+00      6.2661660e-06
     8.0000000e+01      5.0000000e+01      0.0000000e+00      4.6996245e-06
     8.0000000e+01      7.5000000e+01      0.0000000e+00      2.7994236e-02
     8.5000000e+01      7.5000000e+01      0.0000000e+00      2.9611422e-02
     9.0000000e+01      7.5000000e+01      0.0000000e+00      2.8467401e-02
     1.0000000e+02      5.0000000e+01      0.0000000e+00      3.1330830e-06
     1.0000000e+02      7.5000000e+01      0.0000000e+00      2.9468273e-02
     1.0500000e+02      1.0000000e+02      0.0000000e+00      2.3054642e-01
     1.1000000e+02      7.5000000e+01      0.0000000e+00      3.1289608e-02
     1.1000000e+02      1.0000000e+02      0.0000000e+00      2.3632876e-01
     1.2000000e+02      7.5000000e+01      0.0000000e+00      3.3443755e-02
     1.2000000e+02      1.0000000e+02      0.0000000e+00      2.3968661e-01
     1.2500000e+02      5.0000000e+01      0.0000000e+00      4.7133537e-06
     1.3000000e+02      1.0000000e+02      0.0000000e+00      2.4575261e-01
     1.4000000e+02      7.5000000e+01      0.0000000e+00      3.5375530e-02
     1.4000000e+02      1.0000000e+02      0.0000000e+00      2.5049523e-01
     1.5000000e+02      5.0000000e+01      0.0000000e+00      9.4643380e-06
     1.5500000e+02      1.5000000e+02      0.0000000e+00      4.0771657e-01
     1.6000000e+02      7.5000000e+01      0.0000000e+00      3.7966933e-02
     1.6000000e+02      1.0000000e+02      0.0000000e+00      2.7121551e-01
     1.6000000e+02      1.5000000e+02      0.0000000e+00      4.0801416e-01
     1.7000000e+02      1.5000000e+02      0.0000000e+00      4.1732487e-01
     1.8000000e+02      7.5000000e+01      0.0000000e+00      3.9589488e-02
     1.8000000e+02      1.0000000e+02      0.0000000e+00      2.8769173e-01
     1.8000000e+02      1.5000000e+02      0.0000000e+00      4.2038914e-01
     2.0000000e+02      5.0000000e+01      0.0000000e+00      6.7490675e-06
     2.0000000e+02      7.5000000e+01      0.0000000e+00      3.8873360e-02
     2.0000000e+02      1.0000000e+02      0.0000000e+00      2.9695228e-01
     2.0000000e+02      1.5000000e+02      0.0000000e+00      4.3147880e-01
     2.0500000e+02      2.0000000e+02      0.0000000e+00      4.7794337e-01
     2.1000000e+02      2.0000000e+02      0.0000000e+00      4.8231143e-01
     2.2000000e+02      2.0000000e+02      0.0000000e+00      4.8806586e-01
     2.2500000e+02      1.5000000e+02      0.0000000e+00      4.5289055e-01
     2.3000000e+02      2.0000000e+02      0.0000000e+00      4.9077838e-01
     2.4000000e+02      2.0000000e+02      0.0000000e+00      4.9754851e-01
     2.5000000e+02      5.0000000e+01      0.0000000e+00      5.5788258e-06
     2.5000000e+02      7.5000000e+01      0.0000000e+00      3.7398758e-02
     2.5000000e+02      1.0000000e+02      0.0000000e+00      3.0508556e-01
     2.5000000e+02      1.5000000e+02      0.0000000e+00      4.6699775e-01
     2.5500000e+02      2.5000000e+02      0.0000000e+00      5.2893282e-01
     2.6000000e+02      2.0000000e+02      0.0000000e+00      5.0356550e-01
     2.6000000e+02      2.5000000e+02      0.0000000e+00      5.3125934e-01
     2.7000000e+02      2.5000000e+02      0.0000000e+00      5.3535318e-01
     2.8000000e+02      2.0000000e+02      0.0000000e+00      5.1510820e-01
     2.8000000e+02      2.5000000e+02      0.0000000e+00      5.4082843e-01
     3.0000000e+02      5.0000000e+01      0.0000000e+00      7.8177782e-06
     3.0000000e+02      7.5000000e+01      0.0000000e+00      3.6429984e-02
