#            mprod              mhscp              width               c000
     5.5000000e+01      5.0000000e+01      0.0000000e+00      4.7398922e-06
     5.5000000e+01      5.0000000e+01      1.8000000e-18      4.4829620e-06
     5.5000000e+01      5.0000000e+01      1.0000000e-17      3.4786403e-06
     5.5000000e+01      5.0000000e+01      3.2000000e-17      1.7659695e-06
     5.5000000e+01      5.0000000e+01      6.8000000e-17      5.9068166e-07
     5.5000000e+01      5.0000000e+01      1.0000000e-16      2.2997426e-07
     5.5000000e+01      5.0000000e+01      1.5000000e-16      6.0076944e-08
     5.5000000e+01      5.0000000e+01      2.2000000e-16      1.5705777e-08
     5.5000000e+01      5.0000000e+01      3.2000000e-16      6.1844430e-09
     5.5000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     6.0000000e+01      5.0000000e+01      0.0000000e+00      1.5665415e-06
     6.0000000e+01      5.0000000e+01      1.8000000e-18      1.4809918e-06
     6.0000000e+01      5.0000000e+01      1.0000000e-17      1.1466901e-06
     6.0000000e+01      5.0000000e+01      3.2000000e-17      5.7723837e-07
     6.0000000e+01      5.0000000e+01      6.8000000e-17      1.8774576e-07
     6.0000000e+01      5.0000000e+01      1.0000000e-16      6.9180458e-08
     6.0000000e+01      5.0000000e+01      1.5000000e-16      1.4537984e-08
     6.0000000e+01      5.0000000e+01      2.2000000e-16      1.6369419e-09
     6.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     7.0000000e+01      5.0000000e+01      0.0000000e+00      3.1330830e-06
     7.0000000e+01      5.0000000e+01      1.8000000e-18      2.9629690e-06
     7.0000000e+01      5.0000000e+01      1.0000000e-17      2.2976233e-06
     7.0000000e+01      5.0000000e+01      3.2000000e-17      1.1613300e-06
     7.0000000e+01      5.0000000e+01      6.8000000e-17      3.8024873e-07
     7.0000000e+01      5.0000000e+01      1.0000000e-16      1.4094873e-07
     7.0000000e+01      5.0000000e+01      1.5000000e-16      2.9896646e-08
     7.0000000e+01      5.0000000e+01      2.2000000e-16      3.4105697e-09
     7.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      5.0000000e+01      0.0000000e+00      7.8327075e-06
     8.0000000e+01      5.0000000e+01      1.8000000e-18      7.4080751e-06
     8.0000000e+01      5.0000000e+01      1.0000000e-17      5.7468705e-06
     8.0000000e+01      5.0000000e+01      3.2000000e-17      2.9078802e-06
     8.0000000e+01      5.0000000e+01      6.8000000e-17      9.5379884e-07
     8.0000000e+01      5.0000000e+01      1.0000000e-16      3.5410729e-07
     8.0000000e+01      5.0000000e+01      1.5000000e-16      7.5295579e-08
     8.0000000e+01      5.0000000e+01      2.2000000e-16      8.6195297e-09
     8.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      7.5000000e+01      0.0000000e+00      2.8543563e-02
     8.0000000e+01      7.5000000e+01      1.0000000e-22      2.8543461e-02
     8.0000000e+01      7.5000000e+01      1.8000000e-18      2.6768213e-02
     8.0000000e+01      7.5000000e+01      1.0000000e-17      1.9988093e-02
     8.0000000e+01      7.5000000e+01      4.6000000e-17      5.6152832e-03
     8.0000000e+01      7.5000000e+01      6.8000000e-17      2.6177358e-03
     8.0000000e+01      7.5000000e+01      1.0000000e-16      8.7978569e-04
     8.0000000e+01      7.5000000e+01      1.5000000e-16      1.6843451e-04
     8.0000000e+01      7.5000000e+01      2.2000000e-16      1.8639137e-05
     8.0000000e+01      7.5000000e+01      3.2000000e-16      1.0300954e-06
     8.0000000e+01      7.5000000e+01      4.6000000e-16      2.9821581e-08
     8.0000000e+01      7.5000000e+01      6.8000000e-16      5.3455081e-10
     8.0000000e+01      7.5000000e+01      1.0000000e+06      0.0000000e+00
     8.5000000e+01      7.5000000e+01      0.0000000e+00      2.8815327e-02
     8.5000000e+01      7.5000000e+01      1.0000000e-22      2.8815225e-02
     8.5000000e+01      7.5000000e+01      1.8000000e-18      2.7025788e-02
     8.5000000e+01      7.5000000e+01      1.0000000e-17      2.0192320e-02
     8.5000000e+01      7.5000000e+01      4.6000000e-17      5.6953333e-03
     8.5000000e+01      7.5000000e+01      6.8000000e-17      2.6629997e-03
     8.5000000e+01      7.5000000e+01      1.0000000e-16      8.9928513e-04
     8.5000000e+01      7.5000000e+01      1.5000000e-16      1.7358568e-04
     8.5000000e+01      7.5000000e+01      2.2000000e-16      1.9442752e-05
     8.5000000e+01      7.5000000e+01      3.2000000e-16      1.0915837e-06
     8.5000000e+01      7.5000000e+01      4.6000000e-16      3.2033265e-08
     8.5000000e+01      7.5000000e+01      6.8000000e-16      5.9452532e-10
     8.5000000e+01      7.5000000e+01      1.0000000e+06      0.0000000e+00
     9.0000000e+01      7.5000000e+01      0.0000000e+00      2.8642883e-02
     9.0000000e+01      7.5000000e+01      1.0000000e-22      2.8642781e-02
     9.0000000e+01      7.5000000e+01      1.8000000e-18      2.6864310e-02
     9.0000000e+01      7.5000000e+01      1.0000000e-17      2.0070390e-02
     9.0000000e+01      7.5000000e+01      4.6000000e-17      5.6515434e-03
     9.0000000e+01      7.5000000e+01      6.8000000e-17      2.6381851e-03
     9.0000000e+01      7.5000000e+01      1.0000000e-16      8.8841118e-04
     9.0000000e+01      7.5000000e+01      1.5000000e-16      1.7067106e-04
     9.0000000e+01      7.5000000e+01      2.2000000e-16      1.8999675e-05
     9.0000000e+01      7.5000000e+01      3.2000000e-16      1.0636545e-06
     9.0000000e+01      7.5000000e+01      4.6000000e-16      3.2383271e-08
     9.0000000e+01      7.5000000e+01      6.8000000e-16      8.2873390e-10
     9.0000000e+01      7.5000000e+01      1.0000000e+06      0.0000000e+00
     1.0000000e+02      5.0000000e+01      0.0000000e+00      1.0993298e-05
     1.0000000e+02      5.0000000e+01      1.8000000e-18      1.0395853e-05
     1.0000000e+02      5.0000000e+01      1.0000000e-17      8.0600497e-06
     1.0000000e+02      5.0000000e+01      3.2000000e-17      4.0751961e-06
     1.0000000e+02      5.0000000e+01      6.8000000e-17      1.3407801e-06
     1.0000000e+02      5.0000000e+01      1.0000000e-16      5.0394897e-07
     1.0000000e+02      5.0000000e+01      1.5000000e-16      1.1457422e-07
     1.0000000e+02      5.0000000e+01      2.2000000e-16      1.9314534e-08
     1.0000000e+02      5.0000000e+01      3.2000000e-16      4.8312808e-09
     1.0000000e+02      5.0000000e+01      1.0000000e+06      0.0000000e+00
     1.0000000e+02      7.5000000e+01      0.0000000e+00      3.0081586e-02
     1.0000000e+02      7.5000000e+01      1.0000000e-22      3.0081479e-02
     1.0000000e+02      7.5000000e+01      1.8000000e-18      2.8218564e-02
     1.0000000e+02      7.5000000e+01      1.0000000e-17      2.1099855e-02
     1.0000000e+02      7.5000000e+01      4.6000000e-17      5.9677440e-03
     1.0000000e+02      7.5000000e+01      6.8000000e-17      2.7943270e-03
     1.0000000e+02      7.5000000e+01      1.0000000e-16      9.4539893e-04
     1.0000000e+02      7.5000000e+01      1.5000000e-16      1.8298618e-04
     1.0000000e+02      7.5000000e+01      2.2000000e-16      2.0587890e-05
     1.0000000e+02      7.5000000e+01      3.2000000e-16      1.1687177e-06
     1.0000000e+02      7.5000000e+01      4.6000000e-16      3.4518547e-08
     1.0000000e+02      7.5000000e+01      6.8000000e-16      3.8501292e-10
     1.0000000e+02      7.5000000e+01      1.0000000e+06      0.0000000e+00
     1.0500000e+02      1.0000000e+02      0.0000000e+00      2.3115106e-01
     1.0500000e+02      1.0000000e+02      1.0000000e-19      2.3030573e-01
     1.0500000e+02      1.0000000e+02      3.2000000e-18      2.0537346e-01
     1.0500000e+02      1.0000000e+02      1.0000000e-17      1.5885506e-01
     1.0500000e+02      1.0000000e+02      4.6000000e-17      3.8877255e-02
     1.0500000e+02      1.0000000e+02      6.8000000e-17      1.6488429e-02
     1.0500000e+02      1.0000000e+02      1.0000000e-16      4.8795963e-03
     1.0500000e+02      1.0000000e+02      1.5000000e-16      7.9089580e-04
     1.0500000e+02      1.0000000e+02      2.2000000e-16      7.2508581e-05
     1.0500000e+02      1.0000000e+02      3.2000000e-16      3.0980158e-06
     1.0500000e+02      1.0000000e+02      4.6000000e-16      5.7324973e-08
     1.0500000e+02      1.0000000e+02      6.8000000e-16      4.9001467e-10
     1.0500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.1000000e+02      7.5000000e+01      0.0000000e+00      3.3149089e-02
     1.1000000e+02      7.5000000e+01      1.0000000e-22      3.3148971e-02
     1.1000000e+02      7.5000000e+01      1.8000000e-18      3.1088690e-02
     1.1000000e+02      7.5000000e+01      1.0000000e-17      2.3224580e-02
     1.1000000e+02      7.5000000e+01      4.6000000e-17      6.5566781e-03
     1.1000000e+02      7.5000000e+01      6.8000000e-17      3.0702704e-03
     1.1000000e+02      7.5000000e+01      1.0000000e-16      1.0400638e-03
     1.1000000e+02      7.5000000e+01      1.5000000e-16      2.0216503e-04
     1.1000000e+02      7.5000000e+01      2.2000000e-16      2.2942750e-05
     1.1000000e+02      7.5000000e+01      3.2000000e-16      1.3140838e-06
     1.1000000e+02      7.5000000e+01      4.6000000e-16      3.9055848e-08
     1.1000000e+02      7.5000000e+01      6.8000000e-16      6.4693723e-10
     1.1000000e+02      7.5000000e+01      1.0000000e+06      0.0000000e+00
     1.1000000e+02      1.0000000e+02      0.0000000e+00      2.3792617e-01
     1.1000000e+02      1.0000000e+02      1.0000000e-19      2.3705629e-01
     1.1000000e+02      1.0000000e+02      3.2000000e-18      2.1140354e-01
     1.1000000e+02      1.0000000e+02      1.0000000e-17      1.6355366e-01
     1.1000000e+02      1.0000000e+02      4.6000000e-17      4.0096732e-02
     1.1000000e+02      1.0000000e+02      6.8000000e-17      1.7020172e-02
     1.1000000e+02      1.0000000e+02      1.0000000e-16      5.0406051e-03
     1.1000000e+02      1.0000000e+02      1.5000000e-16      8.1717694e-04
     1.1000000e+02      1.0000000e+02      2.2000000e-16      7.4895799e-05
     1.1000000e+02      1.0000000e+02      3.2000000e-16      3.1984925e-06
     1.1000000e+02      1.0000000e+02      4.6000000e-16      5.8096562e-08
     1.1000000e+02      1.0000000e+02      6.8000000e-16      3.3561955e-10
     1.1000000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2000000e+02      7.5000000e+01      0.0000000e+00      3.4768377e-02
     1.2000000e+02      7.5000000e+01      1.0000000e-22      3.4768253e-02
     1.2000000e+02      7.5000000e+01      1.8000000e-18      3.2618755e-02
     1.2000000e+02      7.5000000e+01      1.0000000e-17      2.4409313e-02
     1.2000000e+02      7.5000000e+01      4.6000000e-17      6.9549385e-03
     1.2000000e+02      7.5000000e+01      6.8000000e-17      3.2785605e-03
     1.2000000e+02      7.5000000e+01      1.0000000e-16      1.1228211e-03
     1.2000000e+02      7.5000000e+01      1.5000000e-16      2.2267575e-04
     1.2000000e+02      7.5000000e+01      2.2000000e-16      2.6157129e-05
     1.2000000e+02      7.5000000e+01      3.2000000e-16      1.5891299e-06
     1.2000000e+02      7.5000000e+01      4.6000000e-16      5.1412911e-08
     1.2000000e+02      7.5000000e+01      6.8000000e-16      9.7591401e-10
     1.2000000e+02      7.5000000e+01      1.0000000e+06      0.0000000e+00
     1.2000000e+02      1.0000000e+02      0.0000000e+00      2.3693947e-01
     1.2000000e+02      1.0000000e+02      1.0000000e-19      2.3605230e-01
     1.2000000e+02      1.0000000e+02      3.2000000e-18      2.0997677e-01
     1.2000000e+02      1.0000000e+02      1.0000000e-17      1.6174688e-01
     1.2000000e+02      1.0000000e+02      4.6000000e-17      3.9287507e-02
     1.2000000e+02      1.0000000e+02      6.8000000e-17      1.6656020e-02
