#            mprod              mhscp              width               c300
     5.5000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3000000e+03      1.2000000e+03      1.0000000e-22      2.3453692e-01
     1.3000000e+03      1.2000000e+03      0.0000000e+00      2.3453845e-01
     1.3000000e+03      1.2000000e+03      1.0000000e-18      2.1975307e-01
     1.3000000e+03      1.2000000e+03      5.6000000e-18      1.6331220e-01
     1.3000000e+03      1.2000000e+03      1.5000000e-17      9.0252904e-02
     1.3000000e+03      1.2000000e+03      3.2000000e-17      3.2285011e-02
     1.3000000e+03      1.2000000e+03      4.6000000e-17      1.4418968e-02
     1.3000000e+03      1.2000000e+03      6.8000000e-17      4.3444672e-03
     1.3000000e+03      1.2000000e+03      1.0000000e-16      8.6038288e-04
     1.3000000e+03      1.2000000e+03      1.5000000e-16      8.6278337e-05
     1.3000000e+03      1.2000000e+03      2.2000000e-16      4.7630838e-06
     1.3000000e+03      1.2000000e+03      3.2000000e-16      1.1362054e-07
     1.3000000e+03      1.2000000e+03      4.6000000e-16      9.6989478e-10
     5.5000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     6.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3000000e+03      1.2000000e+03      1.0000000e+06      0.0000000e+00
     1.3500000e+03      1.2000000e+03      1.0000000e-22      2.3057556e-01
     1.3500000e+03      1.2000000e+03      0.0000000e+00      2.3057707e-01
     1.3500000e+03      1.2000000e+03      1.0000000e-18      2.1595911e-01
     1.3500000e+03      1.2000000e+03      5.6000000e-18      1.6021975e-01
     1.3500000e+03      1.2000000e+03      1.5000000e-17      8.8260885e-02
     1.3500000e+03      1.2000000e+03      3.2000000e-17      3.1421999e-02
     1.3500000e+03      1.2000000e+03      4.6000000e-17      1.3992336e-02
     1.3500000e+03      1.2000000e+03      6.8000000e-17      4.2033553e-03
     1.3500000e+03      1.2000000e+03      1.0000000e-16      8.3101184e-04
     1.3500000e+03      1.2000000e+03      1.5000000e-16      8.3344772e-05
     1.3500000e+03      1.2000000e+03      2.2000000e-16      4.6021770e-06
     1.3500000e+03      1.2000000e+03      3.2000000e-16      1.0929863e-07
     1.3500000e+03      1.2000000e+03      4.6000000e-16      9.1434389e-10
     6.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     7.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3500000e+03      1.2000000e+03      1.0000000e+06      0.0000000e+00
     1.4000000e+03      7.0000000e+02      0.0000000e+00      4.0932159e-01
     1.4000000e+03      7.0000000e+02      1.0000000e-18      3.8724699e-01
     1.4000000e+03      7.0000000e+02      5.6000000e-18      3.0093877e-01
