#            mprod               mint              mhscp              width               c000
     1.0500000e+02      1.0300000e+02      1.0000000e+02      0.0000000e+00      2.2949037e-01
     1.1000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      2.3703365e-01
     1.2000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      2.3626841e-01
     1.2000000e+02      1.1000000e+02      1.0000000e+02      0.0000000e+00      2.3992072e-01
     1.2000000e+02      1.1500000e+02      1.0000000e+02      0.0000000e+00      2.3966394e-01
     1.3000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      2.4208658e-01
     1.3000000e+02      1.1500000e+02      1.0000000e+02      0.0000000e+00      2.3964824e-01
     1.3000000e+02      1.2500000e+02      1.0000000e+02      0.0000000e+00      2.4650440e-01
     1.4000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      2.5233338e-01
     1.4000000e+02      1.1900000e+02      1.0000000e+02      0.0000000e+00      2.4413823e-01
     1.4000000e+02      1.3500000e+02      1.0000000e+02      0.0000000e+00      2.5899482e-01
     1.5500000e+02      1.5300000e+02      1.5000000e+02      0.0000000e+00      4.0657324e-01
     1.6000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      2.7694139e-01
     1.6000000e+02      1.2800000e+02      1.0000000e+02      0.0000000e+00      2.6026673e-01
     1.6000000e+02      1.5500000e+02      1.0000000e+02      0.0000000e+00      2.8367932e-01
     1.6000000e+02      1.5500000e+02      1.5000000e+02      0.0000000e+00      4.0827862e-01
     1.7000000e+02      1.5500000e+02      1.5000000e+02      0.0000000e+00      4.1632892e-01
     1.7000000e+02      1.6000000e+02      1.5000000e+02      0.0000000e+00      4.1651657e-01
     1.7000000e+02      1.6500000e+02      1.5000000e+02      0.0000000e+00      4.1719033e-01
     1.8000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      2.9728004e-01
     1.8000000e+02      1.3600000e+02      1.0000000e+02      0.0000000e+00      2.7426647e-01
     1.8000000e+02      1.5500000e+02      1.5000000e+02      0.0000000e+00      4.1408609e-01
     1.8000000e+02      1.6500000e+02      1.5000000e+02      0.0000000e+00      4.1949734e-01
