#            mprod               mint              mhscp              width               c200
     1.0500000e+02      1.0300000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0500000e+02      1.0300000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.1000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.1000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.2000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2000000e+02      1.1000000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.2000000e+02      1.1000000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2000000e+02      1.1500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.2000000e+02      1.1500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.3000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.3000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.3000000e+02      1.1500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.3000000e+02      1.1500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.3000000e+02      1.2500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.3000000e+02      1.2500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.4000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.4000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.4000000e+02      1.1900000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.4000000e+02      1.1900000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.4000000e+02      1.3500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.4000000e+02      1.3500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.5500000e+02      1.5300000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5500000e+02      1.5300000e+02      1.5000000e+02      1.0000000e+06      0.0000000e+00
     1.6000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.6000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.6000000e+02      1.2800000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.6000000e+02      1.2800000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.6000000e+02      1.5500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.6000000e+02      1.5500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.6000000e+02      1.5500000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.6000000e+02      1.5500000e+02      1.5000000e+02      1.0000000e+06      0.0000000e+00
     1.7000000e+02      1.5500000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.7000000e+02      1.5500000e+02      1.5000000e+02      1.0000000e+06      0.0000000e+00
     1.7000000e+02      1.6000000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
