#            mprod               mint              mhscp              width               c000
     5.5000000e+01      5.3000000e+01      5.0000000e+01      0.0000000e+00      3.9464500e-08
     6.0000000e+01      5.5000000e+01      5.0000000e+01      0.0000000e+00      1.6060423e-06
     7.0000000e+01      5.5000000e+01      5.0000000e+01      0.0000000e+00      1.6188635e-06
     7.0000000e+01      6.0000000e+01      5.0000000e+01      0.0000000e+00      2.6671895e-08
     7.0000000e+01      6.5000000e+01      5.0000000e+01      0.0000000e+00      4.1279412e-08
     8.0000000e+01      5.5000000e+01      5.0000000e+01      0.0000000e+00      4.7389210e-06
     8.0000000e+01      6.4000000e+01      5.0000000e+01      0.0000000e+00      3.1972269e-06
     8.0000000e+01      7.5000000e+01      5.0000000e+01      0.0000000e+00      1.6471857e-06
     8.0000000e+01      7.8000000e+01      7.5000000e+01      0.0000000e+00      2.0711486e-02
     8.5000000e+01      8.0000000e+01      7.5000000e+01      0.0000000e+00      2.0638194e-02
     9.0000000e+01      8.0000000e+01      7.5000000e+01      0.0000000e+00      2.1046690e-02
     9.0000000e+01      8.2000000e+01      7.5000000e+01      0.0000000e+00      2.0833362e-02
     9.0000000e+01      8.5000000e+01      7.5000000e+01      0.0000000e+00      2.0869138e-02
     1.0000000e+02      5.5000000e+01      5.0000000e+01      0.0000000e+00      3.2365494e-06
     1.0000000e+02      7.2000000e+01      5.0000000e+01      0.0000000e+00      4.8456303e-06
     1.0000000e+02      8.0000000e+01      7.5000000e+01      0.0000000e+00      2.2061016e-02
     1.0000000e+02      8.7000000e+01      7.5000000e+01      0.0000000e+00      2.2410703e-02
     1.0000000e+02      9.5000000e+01      5.0000000e+01      0.0000000e+00      4.8209775e-06
     1.0000000e+02      9.5000000e+01      7.5000000e+01      0.0000000e+00      2.2975806e-02
     1.0500000e+02      1.0300000e+02      1.0000000e+02      0.0000000e+00      1.5951538e-01
     1.1000000e+02      8.0000000e+01      7.5000000e+01      0.0000000e+00      2.5266612e-02
     1.1000000e+02      9.2000000e+01      7.5000000e+01      0.0000000e+00      2.4375060e-02
     1.1000000e+02      1.0500000e+02      7.5000000e+01      0.0000000e+00      2.5407683e-02
     1.1000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      1.6606302e-01
     1.2000000e+02      8.0000000e+01      7.5000000e+01      0.0000000e+00      2.6749070e-02
     1.2000000e+02      9.6000000e+01      7.5000000e+01      0.0000000e+00      2.5829182e-02
     1.2000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      1.7014572e-01
     1.2000000e+02      1.1000000e+02      1.0000000e+02      0.0000000e+00      1.7320974e-01
     1.2000000e+02      1.1500000e+02      7.5000000e+01      0.0000000e+00      2.6399738e-02
     1.2000000e+02      1.1500000e+02      1.0000000e+02      0.0000000e+00      1.7687795e-01
     1.2500000e+02      5.5000000e+01      5.0000000e+01      0.0000000e+00      3.3223689e-07
     1.2500000e+02      8.1000000e+01      5.0000000e+01      0.0000000e+00      1.7490232e-06
     1.2500000e+02      1.2000000e+02      5.0000000e+01      0.0000000e+00      1.8980080e-06
     1.3000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      1.8112380e-01
     1.3000000e+02      1.1500000e+02      1.0000000e+02      0.0000000e+00      1.7917093e-01
     1.3000000e+02      1.2500000e+02      1.0000000e+02      0.0000000e+00      1.8577261e-01
     1.4000000e+02      8.0000000e+01      7.5000000e+01      0.0000000e+00      2.9923282e-02
     1.4000000e+02      1.0400000e+02      7.5000000e+01      0.0000000e+00      2.8319209e-02
     1.4000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      1.9057412e-01
     1.4000000e+02      1.1900000e+02      1.0000000e+02      0.0000000e+00      1.8878096e-01
     1.4000000e+02      1.3500000e+02      7.5000000e+01      0.0000000e+00      3.0101095e-02
     1.4000000e+02      1.3500000e+02      1.0000000e+02      0.0000000e+00      1.9515077e-01
     1.5000000e+02      5.5000000e+01      5.0000000e+01      0.0000000e+00      5.2546093e-06
     1.5000000e+02      7.0000000e+01      5.0000000e+01      0.0000000e+00      8.2715392e-06
     1.5000000e+02      8.9000000e+01      5.0000000e+01      0.0000000e+00      3.5303261e-07
     1.5000000e+02      1.1400000e+02      5.0000000e+01      0.0000000e+00      4.8838400e-06
     1.5000000e+02      1.4500000e+02      5.0000000e+01      0.0000000e+00      3.5007310e-06
     1.5500000e+02      1.5300000e+02      1.5000000e+02      0.0000000e+00      3.0355300e-01
     1.6000000e+02      8.0000000e+01      7.5000000e+01      0.0000000e+00      3.0946629e-02
     1.6000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      2.1010960e-01
     1.6000000e+02      1.1100000e+02      7.5000000e+01      0.0000000e+00      3.0303463e-02
     1.6000000e+02      1.2800000e+02      1.0000000e+02      0.0000000e+00      2.1167022e-01
     1.6000000e+02      1.5500000e+02      7.5000000e+01      0.0000000e+00      3.1750909e-02
     1.6000000e+02      1.5500000e+02      1.0000000e+02      0.0000000e+00      2.1502815e-01
     1.6000000e+02      1.5500000e+02      1.5000000e+02      0.0000000e+00      3.0857742e-01
     1.7000000e+02      1.5500000e+02      1.5000000e+02      0.0000000e+00      3.1496708e-01
     1.7000000e+02      1.6000000e+02      1.5000000e+02      0.0000000e+00      3.1441504e-01
     1.7000000e+02      1.6500000e+02      1.5000000e+02      0.0000000e+00      3.1575268e-01
     1.8000000e+02      8.0000000e+01      7.5000000e+01      0.0000000e+00      3.2134766e-02
     1.8000000e+02      9.7000000e+01      7.5000000e+01      0.0000000e+00      3.2898190e-02
     1.8000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      2.2722282e-01
     1.8000000e+02      1.1800000e+02      7.5000000e+01      0.0000000e+00      3.3091597e-02
     1.8000000e+02      1.3600000e+02      1.0000000e+02      0.0000000e+00      2.2350181e-01
     1.8000000e+02      1.4400000e+02      7.5000000e+01      0.0000000e+00      3.2036551e-02
     1.8000000e+02      1.5500000e+02      1.5000000e+02      0.0000000e+00      3.1577598e-01
     1.8000000e+02      1.6500000e+02      1.5000000e+02      0.0000000e+00      3.2039672e-01
     1.8000000e+02      1.7500000e+02      7.5000000e+01      0.0000000e+00      3.2946583e-02
     1.8000000e+02      1.7500000e+02      1.0000000e+02      0.0000000e+00      2.2746670e-01
     1.8000000e+02      1.7500000e+02      1.5000000e+02      0.0000000e+00      3.2414741e-01
     2.0000000e+02      5.5000000e+01      5.0000000e+01      0.0000000e+00      4.2986686e-06
     2.0000000e+02      7.5000000e+01      5.0000000e+01      0.0000000e+00      4.2660371e-06
     2.0000000e+02      8.0000000e+01      7.5000000e+01      0.0000000e+00      3.2179753e-02
     2.0000000e+02      1.0000000e+02      7.5000000e+01      0.0000000e+00      3.2315857e-02
     2.0000000e+02      1.0400000e+02      5.0000000e+01      0.0000000e+00      3.8381974e-06
     2.0000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      2.3708895e-01
     2.0000000e+02      1.2300000e+02      1.0000000e+02      0.0000000e+00      2.3632072e-01
     2.0000000e+02      1.2500000e+02      7.5000000e+01      0.0000000e+00      3.1827098e-02
     2.0000000e+02      1.4200000e+02      5.0000000e+01      0.0000000e+00      1.5719391e-05
     2.0000000e+02      1.4300000e+02      1.0000000e+02      0.0000000e+00      2.3384712e-01
     2.0000000e+02      1.5500000e+02      1.5000000e+02      0.0000000e+00      3.3807841e-01
     2.0000000e+02      1.5600000e+02      7.5000000e+01      0.0000000e+00      3.3627473e-02
     2.0000000e+02      1.6700000e+02      1.0000000e+02      0.0000000e+00      2.3405056e-01
     2.0000000e+02      1.7400000e+02      1.5000000e+02      0.0000000e+00      3.3753236e-01
