#            mprod              mhscp              width               c200
     5.5000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e-22      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e-20      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e-19      0.0000000e+00
     5.5000000e+01      5.0000000e+01      5.0000000e-19      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e-18      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.8000000e-18      0.0000000e+00
     5.5000000e+01      5.0000000e+01      3.2000000e-18      0.0000000e+00
     5.5000000e+01      5.0000000e+01      5.6000000e-18      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e-17      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.5000000e-17      0.0000000e+00
     5.5000000e+01      5.0000000e+01      2.2000000e-17      0.0000000e+00
     5.5000000e+01      5.0000000e+01      3.2000000e-17      0.0000000e+00
     5.5000000e+01      5.0000000e+01      4.6000000e-17      0.0000000e+00
     5.5000000e+01      5.0000000e+01      6.8000000e-17      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e-16      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.5000000e-16      0.0000000e+00
     5.5000000e+01      5.0000000e+01      2.2000000e-16      0.0000000e+00
     5.5000000e+01      5.0000000e+01      3.2000000e-16      0.0000000e+00
     5.5000000e+01      5.0000000e+01      4.6000000e-16      0.0000000e+00
     5.5000000e+01      5.0000000e+01      6.8000000e-16      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e-15      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.5000000e-15      0.0000000e+00
     5.5000000e+01      5.0000000e+01      2.2000000e-15      0.0000000e+00
     5.5000000e+01      5.0000000e+01      3.2000000e-15      0.0000000e+00
     5.5000000e+01      5.0000000e+01      5.6000000e-15      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e-14      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.8000000e-14      0.0000000e+00
     5.5000000e+01      5.0000000e+01      3.7000000e-14      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e-13      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e-12      0.0000000e+00
     5.5000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     6.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     6.0000000e+01      5.0000000e+01      1.0000000e-22      0.0000000e+00
     6.0000000e+01      5.0000000e+01      1.0000000e-20      0.0000000e+00
     6.0000000e+01      5.0000000e+01      1.0000000e-19      0.0000000e+00
