#            mprod              mhscp              width               c000
     5.5000000e+01      5.0000000e+01      0.0000000e+00      4.7398922e-06
     6.0000000e+01      5.0000000e+01      0.0000000e+00      1.5665415e-06
     7.0000000e+01      5.0000000e+01      0.0000000e+00      3.1330830e-06
     8.0000000e+01      5.0000000e+01      0.0000000e+00      7.8327075e-06
     8.0000000e+01      7.5000000e+01      0.0000000e+00      2.8543563e-02
     8.5000000e+01      7.5000000e+01      0.0000000e+00      2.8815327e-02
     9.0000000e+01      7.5000000e+01      0.0000000e+00      2.8642883e-02
     1.0000000e+02      5.0000000e+01      0.0000000e+00      1.0993298e-05
     1.0000000e+02      7.5000000e+01      0.0000000e+00      3.0081586e-02
     1.0500000e+02      1.0000000e+02      0.0000000e+00      2.3115106e-01
     1.1000000e+02      7.5000000e+01      0.0000000e+00      3.3149089e-02
     1.1000000e+02      1.0000000e+02      0.0000000e+00      2.3792617e-01
     1.2000000e+02      7.5000000e+01      0.0000000e+00      3.4768377e-02
     1.2000000e+02      1.0000000e+02      0.0000000e+00      2.3693947e-01
     1.2500000e+02      5.0000000e+01      0.0000000e+00      7.9134366e-06
     1.3000000e+02      1.0000000e+02      0.0000000e+00      2.4661390e-01
     1.4000000e+02      7.5000000e+01      0.0000000e+00      3.8043306e-02
     1.4000000e+02      1.0000000e+02      0.0000000e+00      2.6107265e-01
     1.5000000e+02      5.0000000e+01      0.0000000e+00      8.0602339e-06
     1.5500000e+02      1.5000000e+02      0.0000000e+00      4.0587102e-01
     1.6000000e+02      7.5000000e+01      0.0000000e+00      3.8710608e-02
     1.6000000e+02      1.0000000e+02      0.0000000e+00      2.8374766e-01
     1.6000000e+02      1.5000000e+02      0.0000000e+00      4.0945697e-01
     1.7000000e+02      1.5000000e+02      0.0000000e+00      4.1224038e-01
     1.8000000e+02      7.5000000e+01      0.0000000e+00      4.0937352e-02
     1.8000000e+02      1.0000000e+02      0.0000000e+00      2.9544615e-01
     1.8000000e+02      1.5000000e+02      0.0000000e+00      4.1432322e-01
     2.0000000e+02      5.0000000e+01      0.0000000e+00      6.3121990e-07
     2.0000000e+02      7.5000000e+01      0.0000000e+00      3.8357669e-02
     2.0000000e+02      1.0000000e+02      0.0000000e+00      3.0646385e-01
     2.0000000e+02      1.5000000e+02      0.0000000e+00      4.3475153e-01
     2.0500000e+02      2.0000000e+02      0.0000000e+00      4.8100216e-01
     2.1000000e+02      2.0000000e+02      0.0000000e+00      4.8238804e-01
     2.2000000e+02      2.0000000e+02      0.0000000e+00      4.8671833e-01
     2.2500000e+02      1.5000000e+02      0.0000000e+00      4.5773664e-01
     2.3000000e+02      2.0000000e+02      0.0000000e+00      4.8434934e-01
     2.4000000e+02      2.0000000e+02      0.0000000e+00      4.9250085e-01
     2.5000000e+02      5.0000000e+01      0.0000000e+00      6.2236034e-06
     2.5000000e+02      7.5000000e+01      0.0000000e+00      3.2422893e-02
     2.5000000e+02      1.0000000e+02      0.0000000e+00      2.8549290e-01
     2.5000000e+02      1.5000000e+02      0.0000000e+00      4.6689610e-01
     2.5500000e+02      2.5000000e+02      0.0000000e+00      5.2766944e-01
     2.6000000e+02      2.0000000e+02      0.0000000e+00      5.0326988e-01
     2.6000000e+02      2.5000000e+02      0.0000000e+00      5.3056846e-01
     2.7000000e+02      2.5000000e+02      0.0000000e+00      5.3266967e-01
     2.8000000e+02      2.0000000e+02      0.0000000e+00      5.2264357e-01
     2.8000000e+02      2.5000000e+02      0.0000000e+00      5.3877721e-01
     3.0000000e+02      5.0000000e+01      0.0000000e+00      2.6808476e-06
     3.0000000e+02      7.5000000e+01      0.0000000e+00      2.5544652e-02
     3.0000000e+02      1.0000000e+02      0.0000000e+00      2.4805659e-01
     3.0000000e+02      1.5000000e+02      0.0000000e+00      4.6359881e-01
     3.0000000e+02      2.0000000e+02      0.0000000e+00      5.3345933e-01
     3.0000000e+02      2.5000000e+02      0.0000000e+00      5.4326973e-01
     3.0500000e+02      3.0000000e+02      0.0000000e+00      5.6007817e-01
     3.1000000e+02      3.0000000e+02      0.0000000e+00      5.6367638e-01
     3.2000000e+02      3.0000000e+02      0.0000000e+00      5.6645320e-01
     3.2500000e+02      2.5000000e+02      0.0000000e+00      5.6080419e-01
     3.3000000e+02      3.0000000e+02      0.0000000e+00      5.6801380e-01
     3.4000000e+02      3.0000000e+02      0.0000000e+00      5.6405182e-01
     3.5000000e+02      1.5000000e+02      0.0000000e+00      4.3444446e-01
     3.5000000e+02      2.0000000e+02      0.0000000e+00      5.3904673e-01
     3.5000000e+02      2.5000000e+02      0.0000000e+00      5.7385932e-01
     3.5500000e+02      3.5000000e+02      0.0000000e+00      5.7849273e-01
     3.6000000e+02      3.0000000e+02      0.0000000e+00      5.7281353e-01
     3.6000000e+02      3.5000000e+02      0.0000000e+00      5.8375913e-01
     3.7000000e+02      3.5000000e+02      0.0000000e+00      5.8691634e-01
     3.8000000e+02      3.0000000e+02      0.0000000e+00      5.8510353e-01
     3.8000000e+02      3.5000000e+02      0.0000000e+00      5.8892243e-01
     4.0000000e+02      5.0000000e+01      0.0000000e+00      5.3761291e-06
     4.0000000e+02      7.5000000e+01      0.0000000e+00      1.3566778e-02
     4.0000000e+02      1.0000000e+02      0.0000000e+00      1.5463480e-01
     4.0000000e+02      1.5000000e+02      0.0000000e+00      3.8774557e-01
     4.0000000e+02      2.0000000e+02      0.0000000e+00      5.2364157e-01
     4.0000000e+02      2.5000000e+02      0.0000000e+00      5.8774545e-01
     4.0000000e+02      3.0000000e+02      0.0000000e+00      5.9665127e-01
     4.0000000e+02      3.5000000e+02      0.0000000e+00      5.8721194e-01
     4.0500000e+02      4.0000000e+02      0.0000000e+00      5.9614386e-01
     4.1000000e+02      4.0000000e+02      0.0000000e+00      5.9800127e-01
     4.2000000e+02      4.0000000e+02      0.0000000e+00      6.0226950e-01
     4.2500000e+02      3.5000000e+02      0.0000000e+00      5.9768736e-01
     4.3000000e+02      4.0000000e+02      0.0000000e+00      6.0170915e-01
     4.4000000e+02      4.0000000e+02      0.0000000e+00      6.0561546e-01
     4.5000000e+02      2.5000000e+02      0.0000000e+00      5.8608060e-01
     4.5000000e+02      3.0000000e+02      0.0000000e+00      6.2090350e-01
     4.5000000e+02      3.5000000e+02      0.0000000e+00      6.1548237e-01
     4.5500000e+02      4.5000000e+02      0.0000000e+00      6.0622060e-01
     4.6000000e+02      4.0000000e+02      0.0000000e+00      6.0737116e-01
     4.6000000e+02      4.5000000e+02      0.0000000e+00      6.1252651e-01
     4.7000000e+02      4.5000000e+02      0.0000000e+00      6.1290839e-01
     4.8000000e+02      4.0000000e+02      0.0000000e+00      6.1763371e-01
     4.8000000e+02      4.5000000e+02      0.0000000e+00      6.1403886e-01
     5.0000000e+02      1.0000000e+02      0.0000000e+00      8.4048137e-02
