#            mprod              mhscp              width               c200
     5.5000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3000000e+03      1.2000000e+03      0.0000000e+00      4.3269362e-01
     1.3000000e+03      1.2000000e+03      1.0000000e-18      4.0690453e-01
     1.3000000e+03      1.2000000e+03      5.6000000e-18      3.0692193e-01
     1.3000000e+03      1.2000000e+03      3.2000000e-17      6.3189087e-02
     1.3000000e+03      1.2000000e+03      4.6000000e-17      2.8399469e-02
     1.3000000e+03      1.2000000e+03      6.8000000e-17      8.5872934e-03
     1.3000000e+03      1.2000000e+03      1.0000000e-16      1.7026616e-03
     1.3000000e+03      1.2000000e+03      1.5000000e-16      1.7083629e-04
     1.3000000e+03      1.2000000e+03      2.2000000e-16      9.4394694e-06
     1.3000000e+03      1.2000000e+03      3.2000000e-16      2.2553126e-07
     1.3000000e+03      1.2000000e+03      4.6000000e-16      1.9296079e-09
     3.0100000e+03      3.0000000e+03      4.6000000e-17      1.4899358e-05
     5.5000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     6.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3000000e+03      1.2000000e+03      1.0000000e+06      0.0000000e+00
     1.3500000e+03      1.2000000e+03      0.0000000e+00      4.2744191e-01
     2.2000000e+03      1.8000000e+03      3.2000000e-17      7.8654318e-03
     1.3500000e+03      1.2000000e+03      1.0000000e-18      4.0157658e-01
     2.2000000e+03      1.8000000e+03      4.6000000e-17      3.0138105e-03
     1.3500000e+03      1.2000000e+03      5.6000000e-18      3.0178317e-01
     2.2000000e+03      1.8000000e+03      6.8000000e-17      7.2087268e-04
     1.3500000e+03      1.2000000e+03      3.2000000e-17      6.1518417e-02
     1.3500000e+03      1.2000000e+03      4.6000000e-17      2.7588584e-02
     1.3500000e+03      1.2000000e+03      6.8000000e-17      8.3285729e-03
     1.3500000e+03      1.2000000e+03      1.0000000e-16      1.6511632e-03
     1.3500000e+03      1.2000000e+03      1.5000000e-16      1.6592424e-04
     1.3500000e+03      1.2000000e+03      2.2000000e-16      9.1735396e-06
     1.3500000e+03      1.2000000e+03      3.2000000e-16      2.1800153e-07
     1.3500000e+03      1.2000000e+03      4.6000000e-16      1.8265406e-09
     6.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     7.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3500000e+03      1.2000000e+03      1.0000000e+06      0.0000000e+00
     1.4000000e+03      7.0000000e+02      0.0000000e+00      6.8996082e-01
     1.4000000e+03      7.0000000e+02      5.0000000e-19      6.7442549e-01
     1.4000000e+03      7.0000000e+02      3.2000000e-18      5.9540906e-01
     1.4000000e+03      7.0000000e+02      1.0000000e-17      4.3140659e-01
     1.4000000e+03      7.0000000e+02      3.2000000e-17      1.4959963e-01
     1.4000000e+03      7.0000000e+02      4.6000000e-17      7.7534321e-02
     1.4000000e+03      7.0000000e+02      6.8000000e-17      2.8811038e-02
     1.4000000e+03      7.0000000e+02      1.0000000e-16      7.4633767e-03
     1.4000000e+03      7.0000000e+02      1.5000000e-16      1.0680900e-03
     1.4000000e+03      7.0000000e+02      2.2000000e-16      8.8878248e-05
     1.4000000e+03      7.0000000e+02      3.2000000e-16      3.4693311e-06
     1.4000000e+03      7.0000000e+02      4.6000000e-16      5.4866200e-08
     1.4000000e+03      7.0000000e+02      6.8000000e-16      1.4749215e-10
     7.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.4000000e+03      7.0000000e+02      1.0000000e+06      0.0000000e+00
     1.4000000e+03      8.0000000e+02      0.0000000e+00      6.5833315e-01
     1.4000000e+03      8.0000000e+02      5.0000000e-19      6.4244172e-01
     1.4000000e+03      8.0000000e+02      3.2000000e-18      5.6226727e-01
     1.4000000e+03      8.0000000e+02      1.0000000e-17      3.9921231e-01
     1.4000000e+03      8.0000000e+02      3.2000000e-17      1.3070252e-01
     1.4000000e+03      8.0000000e+02      4.6000000e-17      6.5554749e-02
     1.4000000e+03      8.0000000e+02      6.8000000e-17      2.3239719e-02
     1.4000000e+03      8.0000000e+02      1.0000000e-16      5.6697958e-03
     1.4000000e+03      8.0000000e+02      1.5000000e-16      7.5082525e-04
     1.4000000e+03      8.0000000e+02      2.2000000e-16      5.7306287e-05
     1.4000000e+03      8.0000000e+02      3.2000000e-16      2.0282595e-06
     1.4000000e+03      8.0000000e+02      4.6000000e-16      2.8791425e-08
     1.4000000e+03      8.0000000e+02      6.8000000e-16      6.8517797e-11
     8.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.4000000e+03      8.0000000e+02      1.0000000e+06      0.0000000e+00
     1.4000000e+03      9.0000000e+02      0.0000000e+00      6.1101934e-01
     1.4000000e+03      9.0000000e+02      5.0000000e-19      5.9523072e-01
