#            mprod               mint              mhscp              width               c000
     1.0500000e+02      1.0300000e+02      1.0000000e+02      0.0000000e+00      1.2379812e-01
     1.0500000e+02      1.0300000e+02      1.0000000e+02      1.0000000e-19      1.2331252e-01
     1.0500000e+02      1.0300000e+02      1.0000000e+02      3.2000000e-18      1.0912777e-01
     1.0500000e+02      1.0300000e+02      1.0000000e+02      1.0000000e-17      8.3309705e-02
     1.0500000e+02      1.0300000e+02      1.0000000e+02      4.6000000e-17      1.9825256e-02
     1.0500000e+02      1.0300000e+02      1.0000000e+02      6.8000000e-17      8.3743266e-03
     1.0500000e+02      1.0300000e+02      1.0000000e+02      1.0000000e-16      2.4744682e-03
     1.0500000e+02      1.0300000e+02      1.0000000e+02      1.5000000e-16      4.0097331e-04
     1.0500000e+02      1.0300000e+02      1.0000000e+02      2.2000000e-16      3.6737189e-05
     1.0500000e+02      1.0300000e+02      1.0000000e+02      3.2000000e-16      1.5654898e-06
     1.0500000e+02      1.0300000e+02      1.0000000e+02      4.6000000e-16      2.9098864e-08
     1.0500000e+02      1.0300000e+02      1.0000000e+02      6.8000000e-16      3.1696684e-10
     1.0500000e+02      1.0300000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.1000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      1.2781574e-01
     1.1000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e-19      1.2730825e-01
     1.1000000e+02      1.0500000e+02      1.0000000e+02      3.2000000e-18      1.1250428e-01
     1.1000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e-17      8.5658163e-02
     1.1000000e+02      1.0500000e+02      1.0000000e+02      4.6000000e-17      2.0198506e-02
     1.1000000e+02      1.0500000e+02      1.0000000e+02      6.8000000e-17      8.4981669e-03
     1.1000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e-16      2.4983774e-03
     1.1000000e+02      1.0500000e+02      1.0000000e+02      1.5000000e-16      4.0206400e-04
     1.1000000e+02      1.0500000e+02      1.0000000e+02      2.2000000e-16      3.6556050e-05
     1.1000000e+02      1.0500000e+02      1.0000000e+02      3.2000000e-16      1.5473307e-06
     1.1000000e+02      1.0500000e+02      1.0000000e+02      4.6000000e-16      2.8230372e-08
     1.1000000e+02      1.0500000e+02      1.0000000e+02      6.8000000e-16      1.8995608e-10
     1.1000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      1.2553141e-01
     1.2000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e-19      1.2503408e-01
     1.2000000e+02      1.0500000e+02      1.0000000e+02      3.2000000e-18      1.1052342e-01
     1.2000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e-17      8.4193220e-02
     1.2000000e+02      1.0500000e+02      1.0000000e+02      4.6000000e-17      1.9899368e-02
     1.2000000e+02      1.0500000e+02      1.0000000e+02      6.8000000e-17      8.3847101e-03
     1.2000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e-16      2.4707549e-03
     1.2000000e+02      1.0500000e+02      1.0000000e+02      1.5000000e-16      3.9920916e-04
     1.2000000e+02      1.0500000e+02      1.0000000e+02      2.2000000e-16      3.6537405e-05
     1.2000000e+02      1.0500000e+02      1.0000000e+02      3.2000000e-16      1.5671559e-06
     1.2000000e+02      1.0500000e+02      1.0000000e+02      4.6000000e-16      2.9805022e-08
     1.2000000e+02      1.0500000e+02      1.0000000e+02      6.8000000e-16      2.8254359e-10
     1.2000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2000000e+02      1.1000000e+02      1.0000000e+02      0.0000000e+00      1.2598858e-01
     1.2000000e+02      1.1000000e+02      1.0000000e+02      1.0000000e-19      1.2548876e-01
     1.2000000e+02      1.1000000e+02      1.0000000e+02      3.2000000e-18      1.1091027e-01
     1.2000000e+02      1.1000000e+02      1.0000000e+02      1.0000000e-17      8.4478035e-02
     1.2000000e+02      1.1000000e+02      1.0000000e+02      4.6000000e-17      1.9995557e-02
     1.2000000e+02      1.1000000e+02      1.0000000e+02      6.8000000e-17      8.4397346e-03
     1.2000000e+02      1.1000000e+02      1.0000000e+02      1.0000000e-16      2.4948954e-03
     1.2000000e+02      1.1000000e+02      1.0000000e+02      1.5000000e-16      4.0551574e-04
     1.2000000e+02      1.1000000e+02      1.0000000e+02      2.2000000e-16      3.7419644e-05
     1.2000000e+02      1.1000000e+02      1.0000000e+02      3.2000000e-16      1.6146526e-06
     1.2000000e+02      1.1000000e+02      1.0000000e+02      4.6000000e-16      3.0446226e-08
     1.2000000e+02      1.1000000e+02      1.0000000e+02      6.8000000e-16      3.2709569e-10
     1.2000000e+02      1.1000000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2000000e+02      1.1500000e+02      1.0000000e+02      0.0000000e+00      1.2702651e-01
     1.2000000e+02      1.1500000e+02      1.0000000e+02      1.0000000e-19      1.2652427e-01
     1.2000000e+02      1.1500000e+02      1.0000000e+02      3.2000000e-18      1.1186999e-01
     1.2000000e+02      1.1500000e+02      1.0000000e+02      1.0000000e-17      8.5273761e-02
     1.2000000e+02      1.1500000e+02      1.0000000e+02      4.6000000e-17      2.0232644e-02
     1.2000000e+02      1.1500000e+02      1.0000000e+02      6.8000000e-17      8.5450375e-03
     1.2000000e+02      1.1500000e+02      1.0000000e+02      1.0000000e-16      2.5261857e-03
     1.2000000e+02      1.1500000e+02      1.0000000e+02      1.5000000e-16      4.1004748e-04
     1.2000000e+02      1.1500000e+02      1.0000000e+02      2.2000000e-16      3.7701064e-05
     1.2000000e+02      1.1500000e+02      1.0000000e+02      3.2000000e-16      1.6169201e-06
     1.2000000e+02      1.1500000e+02      1.0000000e+02      4.6000000e-16      3.0058294e-08
     1.2000000e+02      1.1500000e+02      1.0000000e+02      6.8000000e-16      2.5026697e-10
     1.2000000e+02      1.1500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.3000000e+02      1.0500000e+02      1.0000000e+02      0.0000000e+00      1.2678658e-01
     1.3000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e-19      1.2627890e-01
     1.3000000e+02      1.0500000e+02      1.0000000e+02      3.2000000e-18      1.1148922e-01
     1.3000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e-17      8.4759676e-02
     1.3000000e+02      1.0500000e+02      1.0000000e+02      4.6000000e-17      1.9974797e-02
     1.3000000e+02      1.0500000e+02      1.0000000e+02      6.8000000e-17      8.4225840e-03
     1.3000000e+02      1.0500000e+02      1.0000000e+02      1.0000000e-16      2.4867932e-03
