1385.65,1305.75
1420.0,1339.81
1431.94,1351.25
1460.0,1377.37
1481.62,1396.75
1500.0,1412.82
1534.98,1442.25
1540.0,1446.42
1580.0,1477.96
1592.93,1487.75
1620.0,1507.91
1656.52,1533.25
1660.0,1535.68
1700.0,1560.32
1732.58,1578.75
1740.0,1583.06
1780.0,1604.19
1817.35,1624.25
1820.0,1625.75
1860.0,1646.34
1900.0,1662.73
1940.0,1667.43
1980.0,1652.0
2007.55,1624.25
2020.0,1609.64
2037.5,1578.75
2060.0,1533.77
2060.22,1533.25
2077.62,1487.75
2093.76,1442.25
2100.0,1423.7
2108.44,1396.75
2121.78,1351.25
2134.73,1305.75
2140.0,1286.73
2147.14,1260.25
2158.85,1214.75
2170.42,1169.25
2180.0,1131.48
2181.93,1123.75
2192.57,1078.25
2202.94,1032.75
2213.18,987.25
2220.0,956.024
2223.02,941.75
2231.88,896.25
2240.35,850.75
2248.44,805.25
2256.12,759.75
2260.0,734.194
2262.9,714.25
2268.65,668.75
2273.77,623.25
2278.22,577.75
2282.03,532.25
2285.24,486.75
2287.92,441.25
2290.16,395.75
2292.07,350.25
2293.7,304.75
2295.06,259.25
2296.15,213.75
2296.83,168.25
2297.24,122.75
