#            mprod              mhscp              width               c300
     5.5000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3000000e+03      1.2000000e+03      1.0000000e-22      2.3151186e-01
     1.3000000e+03      1.2000000e+03      0.0000000e+00      2.3151337e-01
     1.3000000e+03      1.2000000e+03      1.0000000e-18      2.1693337e-01
     1.3000000e+03      1.2000000e+03      5.6000000e-18      1.6126672e-01
     1.3000000e+03      1.2000000e+03      3.2000000e-17      3.1940838e-02
     1.3000000e+03      1.2000000e+03      4.6000000e-17      1.4282239e-02
     1.3000000e+03      1.2000000e+03      6.8000000e-17      4.3130906e-03
     1.3000000e+03      1.2000000e+03      1.0000000e-16      8.5779084e-04
     1.3000000e+03      1.2000000e+03      1.5000000e-16      8.6706723e-05
     1.3000000e+03      1.2000000e+03      2.2000000e-16      4.8413078e-06
     1.3000000e+03      1.2000000e+03      3.2000000e-16      1.1724533e-07
     1.3000000e+03      1.2000000e+03      4.6000000e-16      1.0273845e-09
     5.5000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     6.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3000000e+03      1.2000000e+03      1.0000000e+06      0.0000000e+00
     1.3500000e+03      1.2000000e+03      1.0000000e-22      2.2902435e-01
     1.3500000e+03      1.2000000e+03      0.0000000e+00      2.2902585e-01
     1.3500000e+03      1.2000000e+03      1.0000000e-18      2.1456505e-01
     1.3500000e+03      1.2000000e+03      5.6000000e-18      1.5938930e-01
     1.3500000e+03      1.2000000e+03      1.5000000e-17      8.8040439e-02
     1.3500000e+03      1.2000000e+03      3.2000000e-17      3.1502761e-02
     1.3500000e+03      1.2000000e+03      4.6000000e-17      1.4088109e-02
     1.3500000e+03      1.2000000e+03      6.8000000e-17      4.2602154e-03
     1.3500000e+03      1.2000000e+03      1.0000000e-16      8.4990173e-04
     1.3500000e+03      1.2000000e+03      1.5000000e-16      8.6272744e-05
     1.3500000e+03      1.2000000e+03      2.2000000e-16      4.8261917e-06
     1.3500000e+03      1.2000000e+03      3.2000000e-16      1.1647640e-07
     1.3500000e+03      1.2000000e+03      4.6000000e-16      1.0051135e-09
     6.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     7.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3500000e+03      1.2000000e+03      1.0000000e+06      0.0000000e+00
     1.4000000e+03      7.0000000e+02      0.0000000e+00      3.8092052e-01
     1.4000000e+03      7.0000000e+02      5.0000000e-19      3.7097809e-01
     1.4000000e+03      7.0000000e+02      3.2000000e-18      3.2191197e-01
     1.4000000e+03      7.0000000e+02      1.0000000e-17      2.2675926e-01
     1.4000000e+03      7.0000000e+02      3.2000000e-17      7.7573000e-02
     1.4000000e+03      7.0000000e+02      4.6000000e-17      4.0866014e-02
     1.4000000e+03      7.0000000e+02      6.8000000e-17      1.5739521e-02
     1.4000000e+03      7.0000000e+02      1.0000000e-16      4.3040454e-03
     1.4000000e+03      7.0000000e+02      1.5000000e-16      6.6299280e-04
     1.4000000e+03      7.0000000e+02      2.2000000e-16      5.9792320e-05
     1.4000000e+03      7.0000000e+02      3.2000000e-16      2.5391761e-06
     1.4000000e+03      7.0000000e+02      4.6000000e-16      4.3685716e-08
     1.4000000e+03      7.0000000e+02      6.8000000e-16      1.3124702e-10
     7.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.4000000e+03      7.0000000e+02      1.0000000e+06      0.0000000e+00
     1.4000000e+03      8.0000000e+02      0.0000000e+00      3.8018171e-01
     1.4000000e+03      8.0000000e+02      1.0000000e-18      3.5959051e-01
     1.4000000e+03      8.0000000e+02      5.6000000e-18      2.7912480e-01
     1.4000000e+03      8.0000000e+02      3.2000000e-17      7.0850776e-02
     1.4000000e+03      8.0000000e+02      4.6000000e-17      3.5999299e-02
     1.4000000e+03      8.0000000e+02      6.8000000e-17      1.3155843e-02
     1.4000000e+03      8.0000000e+02      1.0000000e-16      3.3644069e-03
     1.4000000e+03      8.0000000e+02      1.5000000e-16      4.7561729e-04
     1.4000000e+03      8.0000000e+02      2.2000000e-16      3.9087304e-05
