#            mprod              mhscp              width               c000
     5.5000000e+01      5.0000000e+01      0.0000000e+00      1.6050279e-06
     5.5000000e+01      5.0000000e+01      1.0000000e-22      1.6050230e-06
     5.5000000e+01      5.0000000e+01      1.0000000e-20      1.6045372e-06
     5.5000000e+01      5.0000000e+01      1.0000000e-19      1.6001280e-06
     5.5000000e+01      5.0000000e+01      5.0000000e-19      1.5806801e-06
     5.5000000e+01      5.0000000e+01      1.0000000e-18      1.5567076e-06
     5.5000000e+01      5.0000000e+01      1.8000000e-18      1.5191177e-06
     5.5000000e+01      5.0000000e+01      3.2000000e-18      1.4555416e-06
     5.5000000e+01      5.0000000e+01      5.6000000e-18      1.3527831e-06
     5.5000000e+01      5.0000000e+01      1.0000000e-17      1.1831724e-06
     5.5000000e+01      5.0000000e+01      1.5000000e-17      1.0165528e-06
     5.5000000e+01      5.0000000e+01      2.2000000e-17      8.2270259e-07
     5.5000000e+01      5.0000000e+01      3.2000000e-17      6.0944373e-07
     5.5000000e+01      5.0000000e+01      4.6000000e-17      4.0262947e-07
     5.5000000e+01      5.0000000e+01      6.8000000e-17      2.1378967e-07
     5.5000000e+01      5.0000000e+01      1.0000000e-16      9.0712538e-08
     5.5000000e+01      5.0000000e+01      1.5000000e-16      3.0556513e-08
     5.5000000e+01      5.0000000e+01      2.2000000e-16      1.2254569e-08
     5.5000000e+01      5.0000000e+01      3.2000000e-16      5.9877255e-09
     5.5000000e+01      5.0000000e+01      4.6000000e-16      2.6139180e-09
     5.5000000e+01      5.0000000e+01      6.8000000e-16      7.2586069e-10
     5.5000000e+01      5.0000000e+01      1.0000000e-15      1.1339087e-10
     5.5000000e+01      5.0000000e+01      1.5000000e-15      6.3340405e-12
     5.5000000e+01      5.0000000e+01      2.2000000e-15      1.1524173e-13
     5.5000000e+01      5.0000000e+01      3.2000000e-15      3.9977457e-16
     5.5000000e+01      5.0000000e+01      5.6000000e-15      6.1341049e-22
     5.5000000e+01      5.0000000e+01      1.0000000e-14      1.8114504e-32
     5.5000000e+01      5.0000000e+01      1.8000000e-14      1.4843696e-51
     5.5000000e+01      5.0000000e+01      3.7000000e-14      7.0701621e-97
     5.5000000e+01      5.0000000e+01      1.0000000e-13      3.7239736e-247
     5.5000000e+01      5.0000000e+01      1.0000000e-12      0.0000000e+00
