#            mprod              mhscp              width               c000
     5.5000000e+01      5.0000000e+01      0.0000000e+00      1.5665415e-06
     5.5000000e+01      5.0000000e+01      1.8000000e-18      1.4810637e-06
     5.5000000e+01      5.0000000e+01      1.0000000e-17      1.1469992e-06
     5.5000000e+01      5.0000000e+01      3.2000000e-17      5.7773651e-07
     5.5000000e+01      5.0000000e+01      6.8000000e-17      1.8809022e-07
     5.5000000e+01      5.0000000e+01      1.0000000e-16      6.9367194e-08
     5.5000000e+01      5.0000000e+01      1.5000000e-16      1.4596887e-08
     5.5000000e+01      5.0000000e+01      2.2000000e-16      1.6466784e-09
     5.5000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     6.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     6.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     7.0000000e+01      5.0000000e+01      0.0000000e+00      1.5665415e-06
     7.0000000e+01      5.0000000e+01      1.8000000e-18      1.4813450e-06
     7.0000000e+01      5.0000000e+01      1.0000000e-17      1.1482102e-06
     7.0000000e+01      5.0000000e+01      3.2000000e-17      5.7969065e-07
     7.0000000e+01      5.0000000e+01      6.8000000e-17      1.8944471e-07
     7.0000000e+01      5.0000000e+01      1.0000000e-16      7.0103044e-08
     7.0000000e+01      5.0000000e+01      1.5000000e-16      1.4829768e-08
     7.0000000e+01      5.0000000e+01      2.2000000e-16      1.6853528e-09
     7.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      5.0000000e+01      0.0000000e+00      1.5665415e-06
     8.0000000e+01      5.0000000e+01      1.8000000e-18      1.4810731e-06
     8.0000000e+01      5.0000000e+01      1.0000000e-17      1.1470400e-06
     8.0000000e+01      5.0000000e+01      3.2000000e-17      5.7780227e-07
     8.0000000e+01      5.0000000e+01      6.8000000e-17      1.8813572e-07
     8.0000000e+01      5.0000000e+01      1.0000000e-16      6.9391871e-08
     8.0000000e+01      5.0000000e+01      1.5000000e-16      1.4604677e-08
     8.0000000e+01      5.0000000e+01      2.2000000e-16      1.6479674e-09
     8.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      7.5000000e+01      0.0000000e+00      1.4381842e-02
     8.0000000e+01      7.5000000e+01      1.0000000e-22      1.4381791e-02
     8.0000000e+01      7.5000000e+01      1.8000000e-18      1.3484790e-02
     8.0000000e+01      7.5000000e+01      1.0000000e-17      1.0065461e-02
     8.0000000e+01      7.5000000e+01      4.6000000e-17      2.8397088e-03
     8.0000000e+01      7.5000000e+01      6.8000000e-17      1.3305115e-03
     8.0000000e+01      7.5000000e+01      1.0000000e-16      4.5115479e-04
     8.0000000e+01      7.5000000e+01      1.5000000e-16      8.7758425e-05
     8.0000000e+01      7.5000000e+01      2.2000000e-16      9.9417978e-06
     8.0000000e+01      7.5000000e+01      3.2000000e-16      5.6343259e-07
     8.0000000e+01      7.5000000e+01      4.6000000e-16      1.6182618e-08
     8.0000000e+01      7.5000000e+01      6.8000000e-16      2.5657244e-10
     8.0000000e+01      7.5000000e+01      1.0000000e+06      0.0000000e+00
     8.5000000e+01      7.5000000e+01      0.0000000e+00      1.5149334e-02
     8.5000000e+01      7.5000000e+01      1.0000000e-22      1.5149280e-02
     8.5000000e+01      7.5000000e+01      1.8000000e-18      1.4201446e-02
     8.5000000e+01      7.5000000e+01      1.0000000e-17      1.0590048e-02
     8.5000000e+01      7.5000000e+01      4.6000000e-17      2.9733268e-03
     8.5000000e+01      7.5000000e+01      6.8000000e-17      1.3883361e-03
