#            mprod              mhscp              width               c000
     5.5000000e+01      5.0000000e+01      0.0000000e+00      1.6050279e-06
     6.0000000e+01      5.0000000e+01      0.0000000e+00      1.5665415e-06
     7.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+01      5.0000000e+01      0.0000000e+00      4.6996245e-06
     8.0000000e+01      7.5000000e+01      0.0000000e+00      1.4344211e-02
     8.5000000e+01      7.5000000e+01      0.0000000e+00      1.4467292e-02
     9.0000000e+01      7.5000000e+01      0.0000000e+00      1.4347488e-02
     1.0000000e+02      5.0000000e+01      0.0000000e+00      7.8455363e-06
     1.0000000e+02      7.5000000e+01      0.0000000e+00      1.5098507e-02
     1.0500000e+02      1.0000000e+02      0.0000000e+00      1.3199136e-01
     1.1000000e+02      7.5000000e+01      0.0000000e+00      1.6650979e-02
     1.1000000e+02      1.0000000e+02      0.0000000e+00      1.3535133e-01
     1.2000000e+02      7.5000000e+01      0.0000000e+00      1.7346517e-02
     1.2000000e+02      1.0000000e+02      0.0000000e+00      1.3235135e-01
     1.2500000e+02      5.0000000e+01      0.0000000e+00      6.2789948e-06
     1.3000000e+02      1.0000000e+02      0.0000000e+00      1.3743946e-01
     1.4000000e+02      7.5000000e+01      0.0000000e+00      1.8407098e-02
     1.4000000e+02      1.0000000e+02      0.0000000e+00      1.4156147e-01
     1.5000000e+02      5.0000000e+01      0.0000000e+00      1.6948294e-06
     1.5500000e+02      1.5000000e+02      0.0000000e+00      2.4327646e-01
     1.6000000e+02      7.5000000e+01      0.0000000e+00      1.9500072e-02
     1.6000000e+02      1.0000000e+02      0.0000000e+00      1.5177261e-01
     1.6000000e+02      1.5000000e+02      0.0000000e+00      2.4458317e-01
     1.7000000e+02      1.5000000e+02      0.0000000e+00      2.4334652e-01
     1.8000000e+02      7.5000000e+01      0.0000000e+00      2.0609463e-02
     1.8000000e+02      1.0000000e+02      0.0000000e+00      1.6006009e-01
     1.8000000e+02      1.5000000e+02      0.0000000e+00      2.4354234e-01
     2.0000000e+02      5.0000000e+01      0.0000000e+00      3.0789089e-07
     2.0000000e+02      7.5000000e+01      0.0000000e+00      1.8379010e-02
     2.0000000e+02      1.0000000e+02      0.0000000e+00      1.6588343e-01
     2.0000000e+02      1.5000000e+02      0.0000000e+00      2.5043599e-01
     2.0500000e+02      2.0000000e+02      0.0000000e+00      2.9003359e-01
     2.1000000e+02      2.0000000e+02      0.0000000e+00      2.9039837e-01
     2.2000000e+02      2.0000000e+02      0.0000000e+00      2.9324828e-01
     2.2500000e+02      1.5000000e+02      0.0000000e+00      2.5900471e-01
     2.3000000e+02      2.0000000e+02      0.0000000e+00      2.8929999e-01
     2.4000000e+02      2.0000000e+02      0.0000000e+00      2.9279575e-01
     2.5000000e+02      5.0000000e+01      0.0000000e+00      3.9412966e-06
     2.5000000e+02      7.5000000e+01      0.0000000e+00      1.5946045e-02
     2.5000000e+02      1.0000000e+02      0.0000000e+00      1.5224887e-01
     2.5000000e+02      1.5000000e+02      0.0000000e+00      2.6303603e-01
     2.5500000e+02      2.5000000e+02      0.0000000e+00      3.2339829e-01
     2.6000000e+02      2.0000000e+02      0.0000000e+00      2.9433750e-01
     2.6000000e+02      2.5000000e+02      0.0000000e+00      3.2689786e-01
     2.7000000e+02      2.5000000e+02      0.0000000e+00      3.2747726e-01
     2.8000000e+02      2.0000000e+02      0.0000000e+00      3.0414054e-01
     2.8000000e+02      2.5000000e+02      0.0000000e+00      3.2925703e-01
     3.0000000e+02      5.0000000e+01      0.0000000e+00      1.4624817e-06
     3.0000000e+02      7.5000000e+01      0.0000000e+00      1.1860541e-02
     3.0000000e+02      1.0000000e+02      0.0000000e+00      1.2934033e-01
     3.0000000e+02      1.5000000e+02      0.0000000e+00      2.5745327e-01
     3.0000000e+02      2.0000000e+02      0.0000000e+00      3.0849956e-01
     3.0000000e+02      2.5000000e+02      0.0000000e+00      3.2954104e-01
     3.0500000e+02      3.0000000e+02      0.0000000e+00      3.4854311e-01
     3.1000000e+02      3.0000000e+02      0.0000000e+00      3.5327760e-01
     3.2000000e+02      3.0000000e+02      0.0000000e+00      3.5377732e-01
     3.2500000e+02      2.5000000e+02      0.0000000e+00      3.3416435e-01
     3.3000000e+02      3.0000000e+02      0.0000000e+00      3.5458783e-01
     3.4000000e+02      3.0000000e+02      0.0000000e+00      3.4694196e-01
     3.5000000e+02      1.5000000e+02      0.0000000e+00      2.4155668e-01
     3.5000000e+02      2.0000000e+02      0.0000000e+00      3.0880673e-01
     3.5000000e+02      2.5000000e+02      0.0000000e+00      3.4133537e-01
     3.5500000e+02      3.5000000e+02      0.0000000e+00      3.6371304e-01
     3.6000000e+02      3.0000000e+02      0.0000000e+00      3.5180727e-01
     3.6000000e+02      3.5000000e+02      0.0000000e+00      3.6750379e-01
     3.7000000e+02      3.5000000e+02      0.0000000e+00      3.6910293e-01
     3.8000000e+02      3.0000000e+02      0.0000000e+00      3.5708666e-01
     3.8000000e+02      3.5000000e+02      0.0000000e+00      3.7066769e-01
     4.0000000e+02      5.0000000e+01      0.0000000e+00      2.7197029e-06
     4.0000000e+02      7.5000000e+01      0.0000000e+00      6.4531504e-03
     4.0000000e+02      1.0000000e+02      0.0000000e+00      7.8379885e-02
     4.0000000e+02      1.5000000e+02      0.0000000e+00      2.0764798e-01
     4.0000000e+02      2.0000000e+02      0.0000000e+00      2.9467775e-01
     4.0000000e+02      2.5000000e+02      0.0000000e+00      3.4154874e-01
     4.0000000e+02      3.0000000e+02      0.0000000e+00      3.6401564e-01
     4.0000000e+02      3.5000000e+02      0.0000000e+00      3.6699628e-01
     4.0500000e+02      4.0000000e+02      0.0000000e+00      3.7951490e-01
     4.1000000e+02      4.0000000e+02      0.0000000e+00      3.8232239e-01
     4.2000000e+02      4.0000000e+02      0.0000000e+00      3.8331247e-01
     4.2500000e+02      3.5000000e+02      0.0000000e+00      3.6753964e-01
     4.3000000e+02      4.0000000e+02      0.0000000e+00      3.8263044e-01
     4.4000000e+02      4.0000000e+02      0.0000000e+00      3.8333199e-01
     4.5000000e+02      2.5000000e+02      0.0000000e+00      3.4014729e-01
     4.5000000e+02      3.0000000e+02      0.0000000e+00      3.6953845e-01
     4.5000000e+02      3.5000000e+02      0.0000000e+00      3.7971661e-01
     4.5500000e+02      4.5000000e+02      0.0000000e+00      3.8874298e-01
     4.6000000e+02      4.0000000e+02      0.0000000e+00      3.8395451e-01
     4.6000000e+02      4.5000000e+02      0.0000000e+00      3.9638490e-01
     4.7000000e+02      4.5000000e+02      0.0000000e+00      3.9508070e-01
     4.8000000e+02      4.0000000e+02      0.0000000e+00      3.8591557e-01
     4.8000000e+02      4.5000000e+02      0.0000000e+00      3.9444904e-01
     5.0000000e+02      1.0000000e+02      0.0000000e+00      4.1229954e-02
     5.0000000e+02      1.5000000e+02      0.0000000e+00      1.4715785e-01
     5.0000000e+02      2.0000000e+02      0.0000000e+00      2.5213724e-01
     5.0000000e+02      2.5000000e+02      0.0000000e+00      3.2708389e-01
     5.0000000e+02      3.0000000e+02      0.0000000e+00      3.6835542e-01
     5.0000000e+02      3.5000000e+02      0.0000000e+00      3.8515693e-01
     5.0000000e+02      4.0000000e+02      0.0000000e+00      3.8988525e-01
     5.0000000e+02      4.5000000e+02      0.0000000e+00      3.9209818e-01
     5.0500000e+02      5.0000000e+02      0.0000000e+00      3.9575956e-01
     5.1000000e+02      5.0000000e+02      0.0000000e+00      3.9622397e-01
     5.2000000e+02      5.0000000e+02      0.0000000e+00      4.0175246e-01
     5.2500000e+02      4.5000000e+02      0.0000000e+00      3.9272380e-01
     5.3000000e+02      5.0000000e+02      0.0000000e+00      4.0270214e-01
     5.4000000e+02      5.0000000e+02      0.0000000e+00      3.9830602e-01
     5.5000000e+02      3.5000000e+02      0.0000000e+00      3.8755436e-01
     5.5000000e+02      4.0000000e+02      0.0000000e+00      4.0048535e-01
     5.5000000e+02      4.5000000e+02      0.0000000e+00      3.9841695e-01
     5.5500000e+02      5.5000000e+02      0.0000000e+00      4.0291589e-01
     5.6000000e+02      5.0000000e+02      0.0000000e+00      3.9544721e-01
     5.6000000e+02      5.5000000e+02      0.0000000e+00      4.0040123e-01
     5.7000000e+02      5.5000000e+02      0.0000000e+00      4.0663491e-01
     5.8000000e+02      5.0000000e+02      0.0000000e+00      4.0133254e-01
     5.8000000e+02      5.5000000e+02      0.0000000e+00      4.0697907e-01
     6.0000000e+02      5.0000000e+01      0.0000000e+00      4.4002740e-06
     6.0000000e+02      7.5000000e+01      0.0000000e+00      1.7121644e-03
     6.0000000e+02      2.0000000e+02      0.0000000e+00      1.9579686e-01
     6.0000000e+02      2.5000000e+02      0.0000000e+00      2.8406170e-01
     6.0000000e+02      3.0000000e+02      0.0000000e+00      3.5034282e-01
     6.0000000e+02      3.5000000e+02      0.0000000e+00      3.8815050e-01
     6.0000000e+02      4.0000000e+02      0.0000000e+00      4.0321289e-01
     6.0000000e+02      4.5000000e+02      0.0000000e+00      4.0834646e-01
     6.0000000e+02      5.0000000e+02      0.0000000e+00      4.0285726e-01
     6.0000000e+02      5.5000000e+02      0.0000000e+00      4.0192466e-01
     6.0500000e+02      6.0000000e+02      0.0000000e+00      4.0176141e-01
     6.1000000e+02      6.0000000e+02      0.0000000e+00      4.0303669e-01
     6.2000000e+02      6.0000000e+02      0.0000000e+00      4.0289461e-01
     6.2500000e+02      5.5000000e+02      0.0000000e+00      4.0419618e-01
     6.3000000e+02      6.0000000e+02      0.0000000e+00      4.0339395e-01
     6.4000000e+02      6.0000000e+02      0.0000000e+00      4.0236396e-01
     6.5000000e+02      4.5000000e+02      0.0000000e+00      4.1217491e-01
     6.5000000e+02      5.0000000e+02      0.0000000e+00      4.1262674e-01
     6.5000000e+02      5.5000000e+02      0.0000000e+00      4.0641639e-01
     6.5500000e+02      6.5000000e+02      0.0000000e+00      3.9964076e-01
