#            mprod              mhscp              width               c300
     5.5000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3000000e+03      1.2000000e+03      0.0000000e+00      4.2797846e-01
     1.3000000e+03      1.2000000e+03      1.0000000e-18      4.0237777e-01
     1.3000000e+03      1.2000000e+03      5.6000000e-18      3.0328424e-01
     1.3000000e+03      1.2000000e+03      3.2000000e-17      6.2493618e-02
     1.3000000e+03      1.2000000e+03      4.6000000e-17      2.8137622e-02
     1.3000000e+03      1.2000000e+03      6.8000000e-17      8.5374082e-03
     1.3000000e+03      1.2000000e+03      1.0000000e-16      1.7021349e-03
     1.3000000e+03      1.2000000e+03      1.5000000e-16      1.7222526e-04
     1.3000000e+03      1.2000000e+03      2.2000000e-16      9.6017285e-06
     1.3000000e+03      1.2000000e+03      3.2000000e-16      2.3082267e-07
     1.3000000e+03      1.2000000e+03      4.6000000e-16      1.9847976e-09
     5.5000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     6.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3000000e+03      1.2000000e+03      1.0000000e+06      0.0000000e+00
     1.3500000e+03      1.2000000e+03      0.0000000e+00      4.2826228e-01
     1.3500000e+03      1.2000000e+03      1.0000000e-18      4.0231745e-01
     1.3500000e+03      1.2000000e+03      5.6000000e-18      3.0234237e-01
     1.3500000e+03      1.2000000e+03      3.2000000e-17      6.1954469e-02
     1.3500000e+03      1.2000000e+03      4.6000000e-17      2.7891197e-02
     1.3500000e+03      1.2000000e+03      6.8000000e-17      8.4711693e-03
     1.3500000e+03      1.2000000e+03      1.0000000e-16      1.6931303e-03
     1.3500000e+03      1.2000000e+03      1.5000000e-16      1.7196805e-04
     1.3500000e+03      1.2000000e+03      2.2000000e-16      9.6205123e-06
     1.3500000e+03      1.2000000e+03      3.2000000e-16      2.3184141e-07
     1.3500000e+03      1.2000000e+03      4.6000000e-16      1.9877588e-09
     6.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     7.0000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.3500000e+03      1.2000000e+03      1.0000000e+06      0.0000000e+00
     1.4000000e+03      7.0000000e+02      0.0000000e+00      6.5478200e-01
     1.4000000e+03      7.0000000e+02      1.0000000e-19      6.5189482e-01
     1.4000000e+03      7.0000000e+02      3.2000000e-18      5.6761697e-01
     1.4000000e+03      7.0000000e+02      1.0000000e-17      4.1620021e-01
     1.4000000e+03      7.0000000e+02      2.2000000e-17      2.3904517e-01
