#            mprod              mhscp              width               c000
     5.5000000e+01      5.0000000e+01      0.0000000e+00      3.1330830e-06
     5.5000000e+01      5.0000000e+01      1.8000000e-18      2.9626933e-06
     5.5000000e+01      5.0000000e+01      1.0000000e-17      2.2964357e-06
     5.5000000e+01      5.0000000e+01      3.2000000e-17      1.1594110e-06
     5.5000000e+01      5.0000000e+01      6.8000000e-17      3.7891577e-07
     5.5000000e+01      5.0000000e+01      1.0000000e-16      1.4022320e-07
     5.5000000e+01      5.0000000e+01      1.5000000e-16      2.9666342e-08
     5.5000000e+01      5.0000000e+01      2.2000000e-16      3.3721611e-09
     5.5000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     6.0000000e+01      5.0000000e+01      0.0000000e+00      1.5665415e-06
     6.0000000e+01      5.0000000e+01      1.8000000e-18      1.4811667e-06
     6.0000000e+01      5.0000000e+01      1.0000000e-17      1.1474424e-06
     6.0000000e+01      5.0000000e+01      3.2000000e-17      5.7845120e-07
     6.0000000e+01      5.0000000e+01      6.8000000e-17      1.8858500e-07
     6.0000000e+01      5.0000000e+01      1.0000000e-16      6.9635703e-08
     6.0000000e+01      5.0000000e+01      1.5000000e-16      1.4681722e-08
     6.0000000e+01      5.0000000e+01      2.2000000e-16      1.6607338e-09
     6.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     7.0000000e+01      5.0000000e+01      0.0000000e+00      6.2661660e-06
     7.0000000e+01      5.0000000e+01      1.8000000e-18      5.9260951e-06
     7.0000000e+01      5.0000000e+01      1.0000000e-17      4.5959241e-06
     7.0000000e+01      5.0000000e+01      3.2000000e-17      2.3237605e-06
     7.0000000e+01      5.0000000e+01      6.8000000e-17      7.6126866e-07
     7.0000000e+01      5.0000000e+01      1.0000000e-16      2.8232050e-07
     7.0000000e+01      5.0000000e+01      1.5000000e-16      5.9929205e-08
     7.0000000e+01      5.0000000e+01      2.2000000e-16      6.8441880e-09
     7.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      5.0000000e+01      0.0000000e+00      4.6996245e-06
     8.0000000e+01      5.0000000e+01      1.8000000e-18      4.4435987e-06
     8.0000000e+01      5.0000000e+01      1.0000000e-17      3.4427528e-06
     8.0000000e+01      5.0000000e+01      3.2000000e-17      1.7360416e-06
     8.0000000e+01      5.0000000e+01      6.8000000e-17      5.6623341e-07
     8.0000000e+01      5.0000000e+01      1.0000000e-16      2.0916775e-07
     8.0000000e+01      5.0000000e+01      1.5000000e-16      4.4128018e-08
     8.0000000e+01      5.0000000e+01      2.2000000e-16      4.9960457e-09
     8.0000000e+01      5.0000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      7.5000000e+01      0.0000000e+00      2.7994236e-02
     8.0000000e+01      7.5000000e+01      1.0000000e-22      2.7994136e-02
     8.0000000e+01      7.5000000e+01      1.8000000e-18      2.6258260e-02
     8.0000000e+01      7.5000000e+01      1.0000000e-17      1.9627701e-02
     8.0000000e+01      7.5000000e+01      4.6000000e-17      5.5495726e-03
     8.0000000e+01      7.5000000e+01      6.8000000e-17      2.5999675e-03
     8.0000000e+01      7.5000000e+01      1.0000000e-16      8.8102611e-04
     8.0000000e+01      7.5000000e+01      1.5000000e-16      1.7112109e-04
     8.0000000e+01      7.5000000e+01      2.2000000e-16      1.9323525e-05
     8.0000000e+01      7.5000000e+01      3.2000000e-16      1.0860310e-06
     8.0000000e+01      7.5000000e+01      4.6000000e-16      3.0549127e-08
     8.0000000e+01      7.5000000e+01      6.8000000e-16      4.5600855e-10
     8.0000000e+01      7.5000000e+01      1.0000000e+06      0.0000000e+00
     8.5000000e+01      7.5000000e+01      0.0000000e+00      2.9611422e-02
     8.5000000e+01      7.5000000e+01      1.0000000e-22      2.9611316e-02
     8.5000000e+01      7.5000000e+01      1.8000000e-18      2.7769276e-02
     8.5000000e+01      7.5000000e+01      1.0000000e-17      2.0739982e-02
     8.5000000e+01      7.5000000e+01      4.6000000e-17      5.8494504e-03
     8.5000000e+01      7.5000000e+01      6.8000000e-17      2.7363845e-03
     8.5000000e+01      7.5000000e+01      1.0000000e-16      9.2477630e-04
     8.5000000e+01      7.5000000e+01      1.5000000e-16      1.7862651e-04
     8.5000000e+01      7.5000000e+01      2.2000000e-16      1.9979796e-05
     8.5000000e+01      7.5000000e+01      3.2000000e-16      1.1091958e-06
     8.5000000e+01      7.5000000e+01      4.6000000e-16      3.0536006e-08
     8.5000000e+01      7.5000000e+01      6.8000000e-16      2.9309761e-10
     8.5000000e+01      7.5000000e+01      1.0000000e+06      0.0000000e+00
     9.0000000e+01      7.5000000e+01      0.0000000e+00      2.8467401e-02
     9.0000000e+01      7.5000000e+01      1.0000000e-22      2.8467299e-02
     9.0000000e+01      7.5000000e+01      1.8000000e-18      2.6700025e-02
     9.0000000e+01      7.5000000e+01      1.0000000e-17      1.9956378e-02
     9.0000000e+01      7.5000000e+01      4.6000000e-17      5.6582971e-03
     9.0000000e+01      7.5000000e+01      6.8000000e-17      2.6583821e-03
     9.0000000e+01      7.5000000e+01      1.0000000e-16      9.0483856e-04
     9.0000000e+01      7.5000000e+01      1.5000000e-16      1.7691459e-04
     9.0000000e+01      7.5000000e+01      2.2000000e-16      2.0122572e-05
     9.0000000e+01      7.5000000e+01      3.2000000e-16      1.1379689e-06
     9.0000000e+01      7.5000000e+01      4.6000000e-16      3.1968326e-08
     9.0000000e+01      7.5000000e+01      6.8000000e-16      3.9159509e-10
     9.0000000e+01      7.5000000e+01      1.0000000e+06      0.0000000e+00
     1.0000000e+02      5.0000000e+01      0.0000000e+00      3.1330830e-06
     1.0000000e+02      5.0000000e+01      1.8000000e-18      2.9621537e-06
     1.0000000e+02      5.0000000e+01      1.0000000e-17      2.2941121e-06
     1.0000000e+02      5.0000000e+01      3.2000000e-17      1.1556563e-06
     1.0000000e+02      5.0000000e+01      6.8000000e-17      3.7630736e-07
     1.0000000e+02      5.0000000e+01      1.0000000e-16      1.3880327e-07
     1.0000000e+02      5.0000000e+01      1.5000000e-16      2.9215538e-08
     1.0000000e+02      5.0000000e+01      2.2000000e-16      3.2969632e-09
     1.0000000e+02      5.0000000e+01      1.0000000e+06      0.0000000e+00
     1.0000000e+02      7.5000000e+01      0.0000000e+00      2.9468273e-02
     1.0000000e+02      7.5000000e+01      1.0000000e-22      2.9468168e-02
     1.0000000e+02      7.5000000e+01      1.8000000e-18      2.7635757e-02
     1.0000000e+02      7.5000000e+01      1.0000000e-17      2.0642420e-02
     1.0000000e+02      7.5000000e+01      4.6000000e-17      5.8262691e-03
     1.0000000e+02      7.5000000e+01      6.8000000e-17      2.7284588e-03
     1.0000000e+02      7.5000000e+01      1.0000000e-16      9.2468208e-04
     1.0000000e+02      7.5000000e+01      1.5000000e-16      1.8003488e-04
     1.0000000e+02      7.5000000e+01      2.2000000e-16      2.0524361e-05
     1.0000000e+02      7.5000000e+01      3.2000000e-16      1.1859607e-06
     1.0000000e+02      7.5000000e+01      4.6000000e-16      3.5349906e-08
     1.0000000e+02      7.5000000e+01      6.8000000e-16      5.6278192e-10
     1.0000000e+02      7.5000000e+01      1.0000000e+06      0.0000000e+00
     1.0500000e+02      1.0000000e+02      0.0000000e+00      2.3054642e-01
     1.0500000e+02      1.0000000e+02      1.0000000e-19      2.2970734e-01
     1.0500000e+02      1.0000000e+02      3.2000000e-18      2.0494335e-01
     1.0500000e+02      1.0000000e+02      1.0000000e-17      1.5866423e-01
     1.0500000e+02      1.0000000e+02      4.6000000e-17      3.8929004e-02
     1.0500000e+02      1.0000000e+02      6.8000000e-17      1.6525091e-02
     1.0500000e+02      1.0000000e+02      1.0000000e-16      4.8952423e-03
     1.0500000e+02      1.0000000e+02      1.5000000e-16      7.9425348e-04
     1.0500000e+02      1.0000000e+02      2.2000000e-16      7.2875058e-05
     1.0500000e+02      1.0000000e+02      3.2000000e-16      3.1171965e-06
     1.0500000e+02      1.0000000e+02      4.6000000e-16      5.7795188e-08
     1.0500000e+02      1.0000000e+02      6.8000000e-16      4.5940649e-10
     1.0500000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.1000000e+02      7.5000000e+01      0.0000000e+00      3.1289608e-02
     1.1000000e+02      7.5000000e+01      1.0000000e-22      3.1289496e-02
     1.1000000e+02      7.5000000e+01      1.8000000e-18      2.9342406e-02
     1.1000000e+02      7.5000000e+01      1.0000000e-17      2.1912678e-02
     1.1000000e+02      7.5000000e+01      4.6000000e-17      6.1789833e-03
     1.1000000e+02      7.5000000e+01      6.8000000e-17      2.8911684e-03
     1.1000000e+02      7.5000000e+01      1.0000000e-16      9.7796349e-04
     1.1000000e+02      7.5000000e+01      1.5000000e-16      1.8948989e-04
     1.1000000e+02      7.5000000e+01      2.2000000e-16      2.1392023e-05
     1.1000000e+02      7.5000000e+01      3.2000000e-16      1.2213307e-06
     1.1000000e+02      7.5000000e+01      4.6000000e-16      3.6566706e-08
     1.1000000e+02      7.5000000e+01      6.8000000e-16      5.2639809e-10
     1.1000000e+02      7.5000000e+01      1.0000000e+06      0.0000000e+00
     1.1000000e+02      1.0000000e+02      0.0000000e+00      2.3632876e-01
     1.1000000e+02      1.0000000e+02      1.0000000e-19      2.3546502e-01
     1.1000000e+02      1.0000000e+02      3.2000000e-18      2.0998757e-01
     1.1000000e+02      1.0000000e+02      1.0000000e-17      1.6244199e-01
     1.1000000e+02      1.0000000e+02      4.6000000e-17      3.9763007e-02
     1.1000000e+02      1.0000000e+02      6.8000000e-17      1.6863382e-02
     1.1000000e+02      1.0000000e+02      1.0000000e-16      4.9897019e-03
     1.1000000e+02      1.0000000e+02      1.5000000e-16      8.0837205e-04
     1.1000000e+02      1.0000000e+02      2.2000000e-16      7.4043721e-05
     1.1000000e+02      1.0000000e+02      3.2000000e-16      3.1581560e-06
     1.1000000e+02      1.0000000e+02      4.6000000e-16      5.7525623e-08
     1.1000000e+02      1.0000000e+02      6.8000000e-16      3.5385627e-10
     1.1000000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2000000e+02      7.5000000e+01      0.0000000e+00      3.3443755e-02
     1.2000000e+02      7.5000000e+01      1.0000000e-22      3.3443635e-02
     1.2000000e+02      7.5000000e+01      1.8000000e-18      3.1362549e-02
     1.2000000e+02      7.5000000e+01      1.0000000e-17      2.3422958e-02
     1.2000000e+02      7.5000000e+01      4.6000000e-17      6.6131767e-03
     1.2000000e+02      7.5000000e+01      6.8000000e-17      3.0984520e-03
     1.2000000e+02      7.5000000e+01      1.0000000e-16      1.0507523e-03
     1.2000000e+02      7.5000000e+01      1.5000000e-16      2.0467800e-04
     1.2000000e+02      7.5000000e+01      2.2000000e-16      2.3325435e-05
     1.2000000e+02      7.5000000e+01      3.2000000e-16      1.3481433e-06
     1.2000000e+02      7.5000000e+01      4.6000000e-16      4.0685435e-08
     1.2000000e+02      7.5000000e+01      6.8000000e-16      7.2414567e-10
     1.2000000e+02      7.5000000e+01      1.0000000e+06      0.0000000e+00
     1.2000000e+02      1.0000000e+02      0.0000000e+00      2.3968661e-01
     1.2000000e+02      1.0000000e+02      1.0000000e-19      2.3880101e-01
     1.2000000e+02      1.0000000e+02      3.2000000e-18      2.1271930e-01
     1.2000000e+02      1.0000000e+02      1.0000000e-17      1.6423541e-01
     1.2000000e+02      1.0000000e+02      4.6000000e-17      4.0045336e-02
     1.2000000e+02      1.0000000e+02      6.8000000e-17      1.6978314e-02
     1.2000000e+02      1.0000000e+02      1.0000000e-16      5.0256566e-03
     1.2000000e+02      1.0000000e+02      1.5000000e-16      8.1495894e-04
     1.2000000e+02      1.0000000e+02      2.2000000e-16      7.4672412e-05
     1.2000000e+02      1.0000000e+02      3.2000000e-16      3.1778841e-06
     1.2000000e+02      1.0000000e+02      4.6000000e-16      5.8398961e-08
     1.2000000e+02      1.0000000e+02      6.8000000e-16      5.2180353e-10
     1.2000000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2500000e+02      5.0000000e+01      0.0000000e+00      4.7133537e-06
     1.2500000e+02      5.0000000e+01      1.8000000e-18      4.4581925e-06
     1.2500000e+02      5.0000000e+01      1.0000000e-17      3.4600451e-06
     1.2500000e+02      5.0000000e+01      3.2000000e-17      1.7544499e-06
     1.2500000e+02      5.0000000e+01      6.8000000e-17      5.8035508e-07
     1.2500000e+02      5.0000000e+01      1.0000000e-16      2.1951462e-07
     1.2500000e+02      5.0000000e+01      1.5000000e-16      5.0756307e-08
     1.2500000e+02      5.0000000e+01      2.2000000e-16      9.0348089e-09
     1.2500000e+02      5.0000000e+01      1.0000000e+06      0.0000000e+00
     1.3000000e+02      1.0000000e+02      0.0000000e+00      2.4575261e-01
     1.3000000e+02      1.0000000e+02      1.0000000e-19      2.4482718e-01
     1.3000000e+02      1.0000000e+02      3.2000000e-18      2.1764732e-01
     1.3000000e+02      1.0000000e+02      1.0000000e-17      1.6747119e-01
     1.3000000e+02      1.0000000e+02      4.6000000e-17      4.0564145e-02
     1.3000000e+02      1.0000000e+02      6.8000000e-17      1.7186866e-02
