txname: T5bbbb
condition: None
fuzzycondition: None
constraint: [[['b'],['b']],[['b'],['b']]]
publishedData: False
validated: False
comment: from fastlim-1.0
axes: 2*Eq(mother,x)_Eq(inter0,y)_Eq(lsp,z)
efficiencyMap: [[[[300.0*GeV, 100.0*GeV, 89.0*GeV], [300.0*GeV, 100.0*GeV, 89.0*GeV]], 0.000000],
[[[300.0*GeV, 100.0*GeV, 45.0*GeV], [300.0*GeV, 100.0*GeV, 45.0*GeV]], 0.000000],
[[[300.0*GeV, 100.0*GeV, 1.0*GeV], [300.0*GeV, 100.0*GeV, 1.0*GeV]], 0.000000],
[[[300.0*GeV, 194.0*GeV, 183.0*GeV], [300.0*GeV, 194.0*GeV, 183.0*GeV]], 0.000000],
[[[300.0*GeV, 194.0*GeV, 92.0*GeV], [300.0*GeV, 194.0*GeV, 92.0*GeV]], 0.000000],
[[[300.0*GeV, 194.0*GeV, 1.0*GeV], [300.0*GeV, 194.0*GeV, 1.0*GeV]], 0.000000],
[[[300.0*GeV, 289.0*GeV, 278.0*GeV], [300.0*GeV, 289.0*GeV, 278.0*GeV]], 0.000000],
[[[300.0*GeV, 289.0*GeV, 139.0*GeV], [300.0*GeV, 289.0*GeV, 139.0*GeV]], 0.000126],
[[[300.0*GeV, 289.0*GeV, 1.0*GeV], [300.0*GeV, 289.0*GeV, 1.0*GeV]], 0.000000],
[[[350.0*GeV, 100.0*GeV, 89.0*GeV], [350.0*GeV, 100.0*GeV, 89.0*GeV]], 0.000173],
[[[350.0*GeV, 100.0*GeV, 59.0*GeV], [350.0*GeV, 100.0*GeV, 59.0*GeV]], 0.000000],
[[[350.0*GeV, 100.0*GeV, 29.0*GeV], [350.0*GeV, 100.0*GeV, 29.0*GeV]], 0.000000],
[[[350.0*GeV, 100.0*GeV, 1.0*GeV], [350.0*GeV, 100.0*GeV, 1.0*GeV]], 0.000000],
[[[350.0*GeV, 219.0*GeV, 208.0*GeV], [350.0*GeV, 219.0*GeV, 208.0*GeV]], 0.000000],
[[[350.0*GeV, 219.0*GeV, 139.0*GeV], [350.0*GeV, 219.0*GeV, 139.0*GeV]], 0.000000],
[[[350.0*GeV, 219.0*GeV, 70.0*GeV], [350.0*GeV, 219.0*GeV, 70.0*GeV]], 0.000000],
[[[350.0*GeV, 219.0*GeV, 1.0*GeV], [350.0*GeV, 219.0*GeV, 1.0*GeV]], 0.000178],
[[[350.0*GeV, 339.0*GeV, 328.0*GeV], [350.0*GeV, 339.0*GeV, 328.0*GeV]], 0.000000],
[[[350.0*GeV, 339.0*GeV, 219.0*GeV], [350.0*GeV, 339.0*GeV, 219.0*GeV]], 0.000000],
[[[350.0*GeV, 339.0*GeV, 110.0*GeV], [350.0*GeV, 339.0*GeV, 110.0*GeV]], 0.000245],
[[[350.0*GeV, 339.0*GeV, 1.0*GeV], [350.0*GeV, 339.0*GeV, 1.0*GeV]], 0.000245],
[[[415.0*GeV, 100.0*GeV, 89.0*GeV], [415.0*GeV, 100.0*GeV, 89.0*GeV]], 0.000241],
[[[415.0*GeV, 100.0*GeV, 71.0*GeV], [415.0*GeV, 100.0*GeV, 71.0*GeV]], 0.000219],
[[[415.0*GeV, 100.0*GeV, 53.0*GeV], [415.0*GeV, 100.0*GeV, 53.0*GeV]], 0.000269],
[[[415.0*GeV, 100.0*GeV, 35.0*GeV], [415.0*GeV, 100.0*GeV, 35.0*GeV]], 0.000172],
[[[415.0*GeV, 100.0*GeV, 1.0*GeV], [415.0*GeV, 100.0*GeV, 1.0*GeV]], 0.000000],
[[[415.0*GeV, 252.0*GeV, 241.0*GeV], [415.0*GeV, 252.0*GeV, 241.0*GeV]], 0.000000],
[[[415.0*GeV, 252.0*GeV, 181.0*GeV], [415.0*GeV, 252.0*GeV, 181.0*GeV]], 0.000196],
[[[415.0*GeV, 252.0*GeV, 121.0*GeV], [415.0*GeV, 252.0*GeV, 121.0*GeV]], 0.000613],
[[[415.0*GeV, 252.0*GeV, 61.0*GeV], [415.0*GeV, 252.0*GeV, 61.0*GeV]], 0.001007],
[[[415.0*GeV, 252.0*GeV, 1.0*GeV], [415.0*GeV, 252.0*GeV, 1.0*GeV]], 0.000979],
[[[415.0*GeV, 404.0*GeV, 393.0*GeV], [415.0*GeV, 404.0*GeV, 393.0*GeV]], 0.000000],
